user_id,action_name,event_time,rank,user_activity_level
user_001557,大样本非近期高频_low_lift_0789,2026-06-29 11:00:00,2,middle
user_001557,大样本非近期高频_low_lift_0789,2026-06-28 10:00:00,3,middle
user_001558,大样本周期_daily_0324,2026-06-30 05:12:00,1,high
user_001558,大样本周期_daily_0324,2026-06-29 05:11:00,2,high
user_001558,大样本周期_daily_0324,2026-06-28 05:10:00,3,high
user_001559,大样本周期_daily_0892,2026-06-30 05:12:00,1,high
user_001559,大样本近期高频_0492,2026-06-29 12:55:00,2,high
user_001559,大样本近期高频_0492,2026-06-29 07:34:00,3,high
user_001560,大样本周期_daily_0284,2026-06-30 05:12:00,1,high
user_001560,大样本周期_daily_0284,2026-06-29 05:11:00,2,high
user_001560,大样本周期_daily_0284,2026-06-28 05:10:00,3,high
user_001561,大样本近期高频_0009,2026-06-29 12:41:00,1,high
user_001561,大样本近期高频_0009,2026-06-29 07:14:00,2,high
user_001561,大样本近期高频_0009,2026-06-28 02:54:00,3,high
user_001562,大样本近期高频_0693,2026-06-29 12:55:00,1,middle
user_001562,大样本近期高频_0693,2026-06-29 07:19:00,2,middle
user_001562,大样本近期高频_0693,2026-06-28 02:02:00,3,middle
user_001563,大样本近期高频_0198,2026-06-29 12:31:00,1,middle
user_001563,大样本近期高频_0198,2026-06-29 07:22:00,2,middle
user_001563,大样本近期高频_0198,2026-06-28 02:27:00,3,middle
user_001564,大样本非近期高频_low_count_0028,2026-06-29 12:00:00,1,middle
user_001564,大样本非近期高频_low_count_0028,2026-06-29 11:00:00,2,middle
user_001564,大样本非近期高频_low_count_0028,2026-06-28 10:00:00,3,middle
user_001565,大样本非近期高频_low_lift_0261,2026-06-29 12:00:00,1,high
user_001565,大样本非近期高频_low_lift_0261,2026-06-29 11:00:00,2,high
user_001565,大样本非近期高频_low_lift_0261,2026-06-28 10:00:00,3,high
user_001566,大样本非近期高频_low_count_0080,2026-06-29 12:00:00,1,middle
user_001566,大样本非近期高频_low_count_0080,2026-06-29 11:00:00,2,middle
user_001566,大样本非近期高频_low_count_0080,2026-06-28 10:00:00,3,middle
user_001567,大样本周期_daily_0588,2026-06-30 05:12:00,1,high
user_001567,大样本近期高频_0188,2026-06-29 12:51:00,2,high
user_001567,大样本近期高频_0188,2026-06-29 07:20:00,3,high
user_001568,大样本近期高频_0398,2026-06-29 12:31:00,1,middle
user_001568,大样本近期高频_0398,2026-06-29 07:53:00,2,middle
user_001568,大样本近期高频_0398,2026-06-28 02:46:00,3,middle
user_001569,大样本非近期高频_low_concentration_0378,2026-06-29 12:00:00,1,high
user_001569,大样本非近期高频_low_concentration_0378,2026-06-29 11:00:00,2,high
user_001569,大样本非近期高频_low_concentration_0378,2026-06-28 10:00:00,3,high
user_001570,大样本近期高频_0505,2026-06-29 12:30:00,1,middle
user_001570,大样本近期高频_0505,2026-06-29 07:07:00,2,middle
user_001570,大样本近期高频_0505,2026-06-28 02:48:00,3,middle
user_001571,大样本近期高频_0587,2026-06-29 12:12:00,1,middle
user_001571,大样本近期高频_0587,2026-06-29 07:10:00,2,middle
user_001571,大样本近期高频_0587,2026-06-28 02:13:00,3,middle
user_001572,大样本近期高频_0018,2026-06-29 12:37:00,1,high
user_001572,大样本近期高频_0018,2026-06-29 07:36:00,2,high
user_001572,大样本近期高频_0018,2026-06-28 02:00:00,3,high
user_001573,大样本近期高频_0227,2026-06-29 12:00:00,1,middle
user_001573,大样本近期高频_0227,2026-06-29 07:54:00,2,middle
user_001573,大样本近期高频_0227,2026-06-28 02:41:00,3,middle
user_001574,大样本周期_daily_0844,2026-06-30 05:12:00,1,high
user_001574,大样本近期高频_0444,2026-06-29 12:13:00,2,high
user_001574,大样本近期高频_0444,2026-06-29 07:39:00,3,high
user_001575,大样本非近期高频_long_term_high_freq_0479,2026-06-29 12:00:00,1,high
user_001575,大样本非近期高频_long_term_high_freq_0479,2026-06-29 11:00:00,2,high
user_001575,大样本非近期高频_long_term_high_freq_0479,2026-06-28 10:00:00,3,high
user_001576,大样本周期_daily_0260,2026-06-30 05:12:00,1,high
user_001576,大样本周期_daily_0260,2026-06-29 05:11:00,2,high
user_001576,大样本周期_daily_0260,2026-06-28 05:10:00,3,high
user_001577,大样本近期高频_0438,2026-06-29 12:03:00,1,middle
user_001577,大样本近期高频_0438,2026-06-29 07:11:00,2,middle
user_001577,大样本近期高频_0438,2026-06-28 02:02:00,3,middle
user_001578,大样本周期_interval_0439,2026-06-29 18:12:00,1,high
user_001578,大样本近期高频_0039,2026-06-29 12:00:00,2,high
user_001578,大样本近期高频_0039,2026-06-29 07:16:00,3,high
user_001579,大样本周期_interval_0835,2026-06-29 18:12:00,1,middle
user_001579,大样本近期高频_0435,2026-06-29 12:55:00,2,middle
user_001579,大样本近期高频_0435,2026-06-29 07:44:00,3,middle
user_001580,大样本近期高频_0285,2026-06-29 12:15:00,1,high
user_001580,大样本近期高频_0285,2026-06-29 07:50:00,2,high
user_001580,大样本周期_weekly_0685,2026-06-28 06:11:00,3,high
user_001581,大样本非近期高频_low_lift_0049,2026-06-29 12:00:00,1,high
user_001581,大样本非近期高频_low_lift_0049,2026-06-29 11:00:00,2,high
user_001581,大样本非近期高频_low_lift_0049,2026-06-28 10:00:00,3,high
user_001582,大样本非近期高频_low_concentration_0750,2026-06-29 12:00:00,1,middle
user_001582,大样本非近期高频_low_concentration_0750,2026-06-29 11:00:00,2,middle
user_001582,大样本非近期高频_low_concentration_0750,2026-06-28 10:00:00,3,middle
user_001583,大样本非近期高频_low_lift_0117,2026-06-29 12:00:00,1,high
user_001583,大样本非近期高频_low_lift_0117,2026-06-29 11:00:00,2,high
user_001583,大样本非近期高频_low_lift_0117,2026-06-28 10:00:00,3,high
user_001584,大样本周期_daily_0424,2026-06-30 05:13:00,1,high
user_001584,大样本近期高频_0024,2026-06-29 12:58:00,2,high
user_001584,大样本近期高频_0024,2026-06-29 07:26:00,3,high
user_001585,大样本周期_interval_0307,2026-06-29 18:12:00,1,middle
user_001585,公共流程终点,2026-06-21 10:04:00,2,middle
user_001585,公共流程起点,2026-06-21 10:00:00,3,middle
user_001586,大样本非近期高频_low_concentration_0090,2026-06-29 12:00:00,1,high
user_001586,大样本非近期高频_low_concentration_0090,2026-06-29 11:00:00,2,high
user_001586,大样本非近期高频_low_concentration_0090,2026-06-28 10:00:00,3,high
user_001587,大样本非近期高频_low_count_0696,2026-06-29 12:00:00,1,middle
user_001587,大样本非近期高频_low_count_0696,2026-06-29 11:00:00,2,middle
user_001587,大样本非近期高频_low_count_0696,2026-06-28 10:00:00,3,middle
user_001588,查还款结果,2026-06-29 14:29:00,1,middle
user_001588,结构性存款,2026-06-29 14:26:00,2,middle
user_001588,收款码,2026-06-29 14:23:00,3,middle
user_001589,大样本周期_weekly_0281,2026-06-30 06:12:00,1,middle
user_001589,大样本链路_0881_步骤3,2026-06-24 08:58:00,2,middle
user_001589,大样本链路_0881_步骤2,2026-06-24 08:29:00,3,middle
user_001590,大样本非近期高频_low_count_0536,2026-06-29 12:00:00,1,middle
user_001590,大样本非近期高频_low_count_0536,2026-06-29 11:00:00,2,middle
user_001590,大样本非近期高频_low_count_0536,2026-06-28 10:00:00,3,middle
user_001591,结构性存款,2026-06-28 17:19:00,1,middle
user_001591,风险评估,2026-06-28 17:16:00,2,middle
user_001591,查看基金净值,2026-06-28 17:13:00,3,middle
user_001592,大样本非近期高频_long_term_high_freq_0231,2026-06-29 12:00:00,1,high
user_001592,大样本非近期高频_long_term_high_freq_0231,2026-06-29 11:00:00,2,high
user_001592,大样本非近期高频_long_term_high_freq_0231,2026-06-28 10:00:00,3,high
user_001593,大样本非近期高频_low_concentration_0134,2026-06-29 12:00:00,1,high
user_001593,大样本非近期高频_low_concentration_0134,2026-06-29 11:00:00,2,high
user_001593,大样本非近期高频_low_concentration_0134,2026-06-28 10:00:00,3,high
user_001594,大样本周期_daily_0448,2026-06-30 05:13:00,1,high
user_001594,大样本近期高频_0048,2026-06-29 12:37:00,2,high
user_001594,大样本近期高频_0048,2026-06-29 07:12:00,3,high
user_001595,大样本非近期高频_low_concentration_0454,2026-06-29 12:00:00,1,middle
user_001595,大样本非近期高频_low_concentration_0454,2026-06-29 11:00:00,2,middle
user_001595,大样本非近期高频_low_concentration_0454,2026-06-28 10:00:00,3,middle
user_001596,查账户明细,2026-06-29 19:36:00,1,high
user_001596,快捷支付,2026-06-29 19:33:00,2,high
user_001596,结构性存款,2026-06-29 19:30:00,3,high
user_001597,大样本非近期高频_low_concentration_0478,2026-06-29 12:00:00,1,middle
user_001597,大样本非近期高频_low_concentration_0478,2026-06-29 11:00:00,2,middle
user_001597,大样本非近期高频_low_concentration_0478,2026-06-28 10:00:00,3,middle
user_001598,大样本非近期高频_low_lift_0137,2026-06-29 12:00:00,1,high
user_001598,大样本非近期高频_low_lift_0137,2026-06-29 11:00:00,2,high
user_001598,大样本非近期高频_low_lift_0137,2026-06-28 10:00:00,3,high
user_001599,大样本近期高频_0446,2026-06-29 12:21:00,1,middle
user_001599,大样本近期高频_0446,2026-06-29 07:29:00,2,middle
user_001599,大样本近期高频_0446,2026-06-28 02:15:00,3,middle
user_001600,大样本非近期高频_low_count_0680,2026-06-29 12:00:00,1,middle
user_001600,大样本非近期高频_low_count_0680,2026-06-29 11:00:00,2,middle
user_001600,大样本非近期高频_low_count_0680,2026-06-28 10:00:00,3,middle
user_001601,大样本周期_daily_0212,2026-06-30 05:12:00,1,high
user_001601,大样本周期_daily_0212,2026-06-29 05:11:00,2,high
user_001601,大样本周期_daily_0212,2026-06-28 05:10:00,3,high
user_001602,大样本非近期高频_low_lift_0733,2026-06-29 12:00:00,1,middle
user_001602,大样本非近期高频_low_lift_0733,2026-06-29 11:00:00,2,middle
user_001602,大样本非近期高频_low_lift_0733,2026-06-28 10:00:00,3,middle
user_001603,大样本近期高频_0206,2026-06-29 12:28:00,1,middle
user_001603,大样本近期高频_0206,2026-06-29 07:17:00,2,middle
user_001603,大样本近期高频_0206,2026-06-28 02:10:00,3,middle
user_001604,大样本近期高频_0330,2026-06-29 12:44:00,1,middle
user_001604,大样本近期高频_0330,2026-06-29 07:56:00,2,middle
user_001604,大样本周期_monthly_0730,2026-06-28 12:12:00,3,middle
user_001605,大样本周期_daily_0000,2026-06-30 05:13:00,1,high
user_001605,大样本周期_daily_0000,2026-06-29 05:12:00,2,high
user_001605,大样本周期_daily_0000,2026-06-28 05:11:00,3,high
user_001606,大样本周期_weekly_0209,2026-06-28 06:12:00,1,middle
user_001606,大样本链路_0209_步骤3,2026-06-25 08:58:00,2,middle
user_001606,大样本链路_0209_步骤2,2026-06-25 08:29:00,3,middle
user_001607,大样本周期_weekly_0477,2026-06-30 06:11:00,1,high
user_001607,大样本近期高频_0077,2026-06-29 12:49:00,2,high
user_001607,大样本近期高频_0077,2026-06-29 07:40:00,3,high
user_001608,大样本近期高频_0043,2026-06-29 12:05:00,1,high
user_001608,大样本近期高频_0043,2026-06-29 07:52:00,2,high
user_001608,大样本周期_interval_0443,2026-06-28 18:12:00,3,high
user_001609,大样本非近期高频_long_term_high_freq_0787,2026-06-29 12:00:00,1,high
user_001609,大样本非近期高频_long_term_high_freq_0787,2026-06-29 11:00:00,2,high
user_001609,大样本非近期高频_long_term_high_freq_0787,2026-06-28 10:00:00,3,high
user_001610,大样本非近期高频_low_concentration_0250,2026-06-29 12:00:00,1,high
user_001610,大样本非近期高频_low_concentration_0250,2026-06-29 11:00:00,2,high
user_001610,大样本非近期高频_low_concentration_0250,2026-06-28 10:00:00,3,high
user_001611,大样本非近期高频_long_term_high_freq_0643,2026-06-29 12:00:00,1,high
user_001611,大样本非近期高频_long_term_high_freq_0643,2026-06-29 11:00:00,2,high
user_001611,大样本非近期高频_long_term_high_freq_0643,2026-06-28 10:00:00,3,high
user_001612,大样本周期_daily_0456,2026-06-30 05:13:00,1,high
user_001612,大样本近期高频_0056,2026-06-29 12:29:00,2,high
user_001612,大样本近期高频_0056,2026-06-29 07:55:00,3,high
user_001613,大样本非近期高频_low_concentration_0762,2026-06-29 12:00:00,1,middle
user_001613,大样本非近期高频_low_concentration_0762,2026-06-29 11:00:00,2,middle
user_001613,大样本非近期高频_low_concentration_0762,2026-06-28 10:00:00,3,middle
user_001614,大样本近期高频_0518,2026-06-29 12:20:00,1,middle
user_001614,大样本近期高频_0518,2026-06-29 07:05:00,2,middle
user_001614,预约网点取号,2026-06-29 05:35:00,3,middle
user_001615,银行卡管理,2026-06-30 05:48:00,1,high
user_001615,快捷支付,2026-06-30 05:45:00,2,high
user_001615,查银行卡,2026-06-30 05:42:00,3,high
user_001616,大样本周期_interval_0451,2026-06-29 18:12:00,1,middle
user_001616,大样本近期高频_0051,2026-06-29 12:31:00,2,middle
user_001616,大样本近期高频_0051,2026-06-29 07:15:00,3,middle
user_001617,大样本非近期高频_low_count_0676,2026-06-29 12:00:00,1,middle
user_001617,大样本非近期高频_low_count_0676,2026-06-29 11:00:00,2,middle
user_001617,大样本非近期高频_low_count_0676,2026-06-28 10:00:00,3,middle
user_001618,大样本非近期高频_long_term_high_freq_0179,2026-06-29 12:00:00,1,high
user_001618,大样本非近期高频_long_term_high_freq_0179,2026-06-29 11:00:00,2,high
user_001618,大样本非近期高频_long_term_high_freq_0179,2026-06-28 10:00:00,3,high
user_001619,大样本近期高频_0013,2026-06-29 12:52:00,1,high
user_001619,大样本近期高频_0013,2026-06-29 07:50:00,2,high
user_001619,大样本周期_weekly_0413,2026-06-29 06:11:00,3,high
user_001620,大样本非近期高频_long_term_high_freq_0443,2026-06-29 12:00:00,1,high
user_001620,大样本非近期高频_long_term_high_freq_0443,2026-06-29 11:00:00,2,high
user_001620,大样本非近期高频_long_term_high_freq_0443,2026-06-28 10:00:00,3,high
user_001621,添加银行卡,2026-06-30 03:49:00,1,middle
user_001621,买黄金,2026-06-30 03:46:00,2,middle
user_001621,大样本非近期高频_low_count_0708,2026-06-29 12:00:00,3,middle
user_001622,大样本非近期高频_low_lift_0409,2026-06-29 12:00:00,1,middle
user_001622,大样本非近期高频_low_lift_0409,2026-06-29 11:00:00,2,middle
user_001622,大样本非近期高频_low_lift_0409,2026-06-28 10:00:00,3,middle
user_001623,大样本近期高频_0263,2026-06-29 12:03:00,1,middle
user_001623,大样本近期高频_0263,2026-06-29 07:58:00,2,middle
user_001623,大样本近期高频_0263,2026-06-28 02:08:00,3,middle
user_001624,大样本周期_weekly_0301,2026-06-29 06:11:00,1,middle
user_001624,公共流程终点,2026-06-22 10:04:00,2,middle
user_001624,公共流程起点,2026-06-22 10:00:00,3,middle
user_001625,大样本非近期高频_long_term_high_freq_0255,2026-06-29 12:00:00,1,high
user_001625,大样本非近期高频_long_term_high_freq_0255,2026-06-29 11:00:00,2,high
user_001625,大样本非近期高频_long_term_high_freq_0255,2026-06-28 10:00:00,3,high
user_001626,大样本非近期高频_low_lift_0129,2026-06-29 12:00:00,1,middle
user_001626,大样本非近期高频_low_lift_0129,2026-06-29 11:00:00,2,middle
user_001626,大样本非近期高频_low_lift_0129,2026-06-28 10:00:00,3,middle
user_001627,大样本周期_weekly_0617,2026-06-30 06:12:00,1,high
user_001627,大样本近期高频_0217,2026-06-29 12:04:00,2,high
user_001627,大样本近期高频_0217,2026-06-29 07:21:00,3,high
user_001628,大样本非近期高频_low_count_0072,2026-06-29 12:00:00,1,middle
user_001628,大样本非近期高频_low_count_0072,2026-06-29 11:00:00,2,middle
user_001628,大样本非近期高频_low_count_0072,2026-06-28 10:00:00,3,middle
user_001629,大样本非近期高频_low_count_0124,2026-06-29 12:00:00,1,middle
user_001629,大样本非近期高频_low_count_0124,2026-06-29 11:00:00,2,middle
user_001629,大样本非近期高频_low_count_0124,2026-06-28 10:00:00,3,middle
user_001630,大样本周期_daily_0392,2026-06-30 05:13:00,1,high
user_001630,大样本周期_daily_0392,2026-06-29 05:12:00,2,high
user_001630,大样本周期_daily_0392,2026-06-28 05:11:00,3,high
user_001631,大样本周期_interval_0055,2026-06-29 18:12:00,1,middle
user_001631,大样本链路_0055_步骤5,2026-06-25 09:56:00,2,middle
user_001631,大样本链路_0055_步骤4,2026-06-25 09:27:00,3,middle
user_001632,大样本非近期高频_low_count_0376,2026-06-29 12:00:00,1,middle
user_001632,大样本非近期高频_low_count_0376,2026-06-29 11:00:00,2,middle
user_001632,大样本非近期高频_low_count_0376,2026-06-28 10:00:00,3,middle
user_001633,大样本非近期高频_low_count_0568,2026-06-29 12:00:00,1,middle
user_001633,大样本非近期高频_low_count_0568,2026-06-29 11:00:00,2,middle
user_001633,大样本非近期高频_low_count_0568,2026-06-28 10:00:00,3,middle
user_001634,大样本近期高频_0502,2026-06-29 12:37:00,1,middle
user_001634,大样本近期高频_0502,2026-06-29 07:19:00,2,middle
user_001634,大样本近期高频_0502,2026-06-28 02:43:00,3,middle
user_001635,大样本非近期高频_long_term_high_freq_0143,2026-06-29 12:00:00,1,high
user_001635,大样本非近期高频_long_term_high_freq_0143,2026-06-29 11:00:00,2,high
user_001635,大样本非近期高频_long_term_high_freq_0143,2026-06-28 10:00:00,3,high
user_001636,大样本非近期高频_long_term_high_freq_0591,2026-06-29 12:00:00,1,high
user_001636,大样本非近期高频_long_term_high_freq_0591,2026-06-29 11:00:00,2,high
user_001636,大样本非近期高频_long_term_high_freq_0591,2026-06-28 10:00:00,3,high
user_001637,大样本非近期高频_long_term_high_freq_0495,2026-06-29 12:00:00,1,high
user_001637,大样本非近期高频_long_term_high_freq_0495,2026-06-29 11:00:00,2,high
user_001637,短信验证,2026-06-29 04:08:00,3,high
user_001638,大样本近期高频_0738,2026-06-29 12:40:00,1,middle
user_001638,大样本近期高频_0738,2026-06-29 07:33:00,2,middle
user_001638,大样本近期高频_0738,2026-06-28 02:07:00,3,middle
user_001639,大样本近期高频_0672,2026-06-29 12:12:00,1,middle
user_001639,大样本近期高频_0672,2026-06-29 07:20:00,2,middle
user_001639,大样本近期高频_0672,2026-06-28 02:23:00,3,middle
user_001640,大样本周期_daily_0512,2026-06-30 05:13:00,1,high
user_001640,大样本近期高频_0112,2026-06-29 12:47:00,2,high
user_001640,大样本近期高频_0112,2026-06-29 07:10:00,3,high
user_001641,大样本非近期高频_low_count_0204,2026-06-29 12:00:00,1,middle
user_001641,大样本非近期高频_low_count_0204,2026-06-29 11:00:00,2,middle
user_001641,大样本非近期高频_low_count_0204,2026-06-28 10:00:00,3,middle
user_001642,大样本周期_daily_0116,2026-06-30 05:12:00,1,high
user_001642,大样本周期_daily_0116,2026-06-29 05:11:00,2,high
user_001642,大样本周期_daily_0116,2026-06-28 05:10:00,3,high
user_001643,大样本周期_interval_0259,2026-06-29 18:12:00,1,middle
user_001643,大样本链路_0859_步骤5,2026-06-24 09:56:00,2,middle
user_001643,大样本链路_0859_步骤4,2026-06-24 09:27:00,3,middle
user_001644,大样本周期_daily_0684,2026-06-30 05:12:00,1,middle
user_001644,大样本近期高频_0284,2026-06-29 12:40:00,2,middle
user_001644,大样本近期高频_0284,2026-06-29 07:10:00,3,middle
user_001645,大样本非近期高频_low_concentration_0242,2026-06-29 12:00:00,1,high
user_001645,大样本非近期高频_low_concentration_0242,2026-06-29 11:00:00,2,high
user_001645,大样本非近期高频_low_concentration_0242,2026-06-28 10:00:00,3,high
user_001646,大样本非近期高频_low_concentration_0514,2026-06-29 12:00:00,1,high
user_001646,大样本非近期高频_low_concentration_0514,2026-06-29 11:00:00,2,high
user_001646,大样本非近期高频_low_concentration_0514,2026-06-28 10:00:00,3,high
user_001647,跨行转入,2026-06-30 11:06:00,1,middle
user_001647,银行卡管理,2026-06-30 11:03:00,2,middle
user_001647,大样本周期_daily_0936,2026-06-30 05:13:00,3,middle
user_001648,大样本周期_daily_0472,2026-06-30 05:13:00,1,high
user_001648,大样本近期高频_0072,2026-06-29 12:47:00,2,high
user_001648,大样本近期高频_0072,2026-06-29 07:21:00,3,high
user_001649,大样本链路_0066_步骤4,2026-06-25 09:30:00,1,middle
user_001649,大样本链路_0066_步骤3,2026-06-25 09:00:00,2,middle
user_001649,大样本链路_0066_步骤2,2026-06-25 08:30:00,3,middle
user_001650,大样本近期高频_0427,2026-06-29 12:44:00,1,middle
user_001650,大样本近期高频_0427,2026-06-29 07:27:00,2,middle
user_001650,大样本周期_interval_0827,2026-06-28 18:12:00,3,middle
user_001651,大样本周期_monthly_0170,2026-06-28 12:12:00,1,middle
user_001651,大样本链路_0770_步骤4,2026-06-25 09:30:00,2,middle
user_001651,大样本链路_0770_步骤3,2026-06-25 09:00:00,3,middle
user_001652,大样本非近期高频_long_term_high_freq_0507,2026-06-29 12:00:00,1,high
user_001652,大样本非近期高频_long_term_high_freq_0507,2026-06-29 11:00:00,2,high
user_001652,大样本非近期高频_long_term_high_freq_0507,2026-06-28 10:00:00,3,high
user_001653,大样本周期_daily_0432,2026-06-30 05:13:00,1,high
user_001653,大样本近期高频_0032,2026-06-29 12:59:00,2,high
user_001653,大样本近期高频_0032,2026-06-29 07:26:00,3,high
user_001654,大样本周期_daily_0412,2026-06-30 05:12:00,1,high
user_001654,大样本近期高频_0012,2026-06-29 12:41:00,2,high
user_001654,大样本近期高频_0012,2026-06-29 07:56:00,3,high
user_001655,查交易明细,2026-06-30 09:14:00,1,high
user_001655,结构性存款,2026-06-30 09:11:00,2,high
user_001655,大样本非近期高频_low_concentration_0626,2026-06-29 12:00:00,3,high
user_001656,大样本近期高频_0615,2026-06-29 12:55:00,1,middle
user_001656,大样本近期高频_0615,2026-06-29 07:12:00,2,middle
user_001656,大样本近期高频_0615,2026-06-28 02:35:00,3,middle
user_001657,大样本非近期高频_low_concentration_0526,2026-06-29 12:00:00,1,high
user_001657,大样本非近期高频_low_concentration_0526,2026-06-29 11:00:00,2,high
user_001657,大样本非近期高频_low_concentration_0526,2026-06-28 10:00:00,3,high
user_001658,大样本周期_daily_0172,2026-06-30 05:12:00,1,high
user_001658,大样本周期_daily_0172,2026-06-29 05:11:00,2,high
user_001658,大样本周期_daily_0172,2026-06-28 05:10:00,3,high
user_001659,大样本周期_daily_0632,2026-06-30 05:13:00,1,high
user_001659,大样本近期高频_0232,2026-06-29 12:06:00,2,high
user_001659,大样本近期高频_0232,2026-06-29 07:11:00,3,high
user_001660,大样本近期高频_0002,2026-06-29 12:57:00,1,middle
user_001660,大样本近期高频_0002,2026-06-29 07:38:00,2,middle
user_001660,大样本近期高频_0002,2026-06-28 02:41:00,3,middle
user_001661,大样本近期高频_0554,2026-06-29 12:20:00,1,middle
user_001661,大样本近期高频_0554,2026-06-29 07:06:00,2,middle
user_001661,大样本周期_monthly_0954,2026-06-28 12:12:00,3,middle
user_001662,大样本链路_0870_步骤4,2026-06-24 09:30:00,1,middle
user_001662,大样本链路_0870_步骤3,2026-06-24 09:00:00,2,middle
user_001662,大样本链路_0870_步骤2,2026-06-24 08:30:00,3,middle
user_001663,大样本近期高频_0538,2026-06-29 12:03:00,1,middle
user_001663,大样本近期高频_0538,2026-06-29 07:21:00,2,middle
user_001663,大样本周期_monthly_0938,2026-06-28 12:12:00,3,middle
user_001664,大样本链路_0774_步骤4,2026-06-21 09:30:00,1,middle
user_001664,大样本链路_0774_步骤3,2026-06-21 09:00:00,2,middle
user_001664,大样本链路_0774_步骤2,2026-06-21 08:30:00,3,middle
user_001665,大样本近期高频_0688,2026-06-29 12:31:00,1,middle
user_001665,大样本近期高频_0688,2026-06-29 07:52:00,2,middle
user_001665,大样本近期高频_0688,2026-06-28 02:19:00,3,middle
user_001666,大样本近期高频_0257,2026-06-29 12:44:00,1,high
user_001666,大样本近期高频_0257,2026-06-29 07:50:00,2,high
user_001666,大样本周期_weekly_0657,2026-06-28 06:12:00,3,high
user_001667,大样本非近期高频_low_count_0664,2026-06-29 12:00:00,1,middle
user_001667,大样本非近期高频_low_count_0664,2026-06-29 11:00:00,2,middle
user_001667,大样本非近期高频_low_count_0664,2026-06-28 10:00:00,3,middle
user_001668,大样本周期_interval_0715,2026-06-29 18:12:00,1,middle
user_001668,大样本近期高频_0315,2026-06-29 12:22:00,2,middle
user_001668,大样本近期高频_0315,2026-06-29 07:59:00,3,middle
user_001669,大样本近期高频_0746,2026-06-29 12:53:00,1,middle
user_001669,大样本近期高频_0746,2026-06-29 07:47:00,2,middle
user_001669,大样本近期高频_0746,2026-06-28 02:53:00,3,middle
user_001670,大样本周期_interval_0463,2026-06-29 18:12:00,1,high
user_001670,大样本近期高频_0063,2026-06-29 12:58:00,2,high
user_001670,大样本近期高频_0063,2026-06-29 07:42:00,3,high
user_001671,大样本近期高频_0213,2026-06-29 12:43:00,1,high
user_001671,大样本近期高频_0213,2026-06-29 07:58:00,2,high
user_001671,大样本近期高频_0213,2026-06-28 02:08:00,3,high
user_001672,大样本非近期高频_low_count_0668,2026-06-29 12:00:00,1,middle
user_001672,大样本非近期高频_low_count_0668,2026-06-29 11:00:00,2,middle
user_001672,大样本非近期高频_low_count_0668,2026-06-28 10:00:00,3,middle
user_001673,大样本非近期高频_low_lift_0757,2026-06-29 12:00:00,1,middle
user_001673,大样本非近期高频_low_lift_0757,2026-06-29 11:00:00,2,middle
user_001673,大样本非近期高频_low_lift_0757,2026-06-28 10:00:00,3,middle
user_001674,大样本非近期高频_low_count_0068,2026-06-29 12:00:00,1,middle
user_001674,大样本非近期高频_low_count_0068,2026-06-29 11:00:00,2,middle
user_001674,大样本非近期高频_low_count_0068,2026-06-28 10:00:00,3,middle
user_001675,大样本周期_daily_0340,2026-06-30 05:12:00,1,high
user_001675,大样本周期_daily_0340,2026-06-29 05:11:00,2,high
user_001675,大样本周期_daily_0340,2026-06-28 05:10:00,3,high
user_001676,大样本非近期高频_long_term_high_freq_0263,2026-06-29 12:00:00,1,high
user_001676,大样本非近期高频_long_term_high_freq_0263,2026-06-29 11:00:00,2,high
user_001676,大样本非近期高频_long_term_high_freq_0263,2026-06-28 10:00:00,3,high
user_001677,大样本近期高频_0585,2026-06-29 12:14:00,1,middle
user_001677,大样本近期高频_0585,2026-06-29 07:01:00,2,middle
user_001677,大样本近期高频_0585,2026-06-28 02:53:00,3,middle
user_001678,大样本周期_daily_0356,2026-06-30 05:12:00,1,high
user_001678,大样本周期_daily_0356,2026-06-29 05:11:00,2,high
user_001678,大样本周期_daily_0356,2026-06-28 05:10:00,3,high
user_001679,大样本近期高频_0418,2026-06-29 12:18:00,1,middle
user_001679,大样本近期高频_0418,2026-06-29 07:30:00,2,middle
user_001679,大样本近期高频_0418,2026-06-28 02:54:00,3,middle
user_001680,大样本非近期高频_low_count_0496,2026-06-29 12:00:00,1,middle
user_001680,大样本非近期高频_low_count_0496,2026-06-29 11:00:00,2,middle
user_001680,大样本非近期高频_low_count_0496,2026-06-28 10:00:00,3,middle
user_001681,大样本近期高频_0103,2026-06-29 12:28:00,1,high
user_001681,大样本近期高频_0103,2026-06-29 07:13:00,2,high
user_001681,大样本周期_interval_0503,2026-06-28 18:12:00,3,high
user_001682,大样本周期_monthly_0378,2026-06-28 12:12:00,1,middle
user_001682,风险评估,2026-06-23 14:32:00,2,middle
user_001682,查账户明细,2026-06-23 14:29:00,3,middle
user_001683,大样本非近期高频_long_term_high_freq_0071,2026-06-29 12:00:00,1,high
user_001683,大样本非近期高频_long_term_high_freq_0071,2026-06-29 11:00:00,2,high
user_001683,大样本非近期高频_long_term_high_freq_0071,2026-06-28 10:00:00,3,high
user_001684,大样本近期高频_0143,2026-06-29 12:47:00,1,high
user_001684,大样本近期高频_0143,2026-06-29 07:56:00,2,high
user_001684,大样本近期高频_0143,2026-06-28 02:14:00,3,high
user_001685,大样本周期_daily_0908,2026-06-30 05:12:00,1,high
user_001685,大样本近期高频_0508,2026-06-29 12:02:00,2,high
user_001685,大样本近期高频_0508,2026-06-29 07:05:00,3,high
