user_id,sequence,sequence_length,support_count,last_time,transition_confidence,sequence_score,next_action_candidate
user_001519,大样本链路_0118_步骤1 -> 大样本链路_0118_步骤2 -> 大样本链路_0118_步骤3 -> 大样本链路_0118_步骤4,4,3,2026-06-17 09:30:00,1.0,1.164385,大样本链路_0118_步骤4
user_001520,大样本链路_0565_步骤1 -> 大样本链路_0565_步骤2 -> 大样本链路_0565_步骤3,3,3,2026-06-21 08:58:00,1.0,1.227209,大样本链路_0565_步骤3
user_001520,大样本链路_1165_步骤1 -> 大样本链路_1165_步骤2 -> 大样本链路_1165_步骤3,3,3,2026-06-15 08:58:00,1.0,1.004754,大样本链路_1165_步骤3
user_001523,大样本链路_1092_步骤1 -> 大样本链路_1092_步骤2,2,4,2026-06-22 08:30:00,1.0,1.226736,大样本链路_1092_步骤2
user_001523,大样本链路_0492_步骤1 -> 大样本链路_0492_步骤2,2,4,2026-06-17 08:30:00,1.0,1.03841,大样本链路_0492_步骤2
user_001525,大样本链路_0740_步骤1 -> 大样本链路_0740_步骤2,2,4,2026-06-22 08:30:00,1.0,1.226736,大样本链路_0740_步骤2
user_001525,大样本链路_0140_步骤1 -> 大样本链路_0140_步骤2,2,4,2026-06-17 08:30:00,1.0,1.03841,大样本链路_0140_步骤2
user_001526,大样本链路_0367_步骤1 -> 大样本链路_0367_步骤2 -> 大样本链路_0367_步骤3 -> 大样本链路_0367_步骤4 -> 大样本链路_0367_步骤5,5,3,2026-06-21 09:56:00,1.0,1.331263,大样本链路_0367_步骤5
user_001526,大样本链路_0967_步骤1 -> 大样本链路_0967_步骤2 -> 大样本链路_0967_步骤3 -> 大样本链路_0967_步骤4 -> 大样本链路_0967_步骤5,5,3,2026-06-15 09:56:00,1.0,1.089946,大样本链路_0967_步骤5
user_001528,大样本链路_0101_步骤1 -> 大样本链路_0101_步骤2 -> 大样本链路_0101_步骤3,3,3,2026-06-23 08:58:00,1.0,1.311812,大样本链路_0101_步骤3
user_001528,大样本链路_0701_步骤1 -> 大样本链路_0701_步骤2 -> 大样本链路_0701_步骤3,3,3,2026-06-17 08:58:00,1.0,1.074021,大样本链路_0701_步骤3
user_001529,大样本链路_0609_步骤1 -> 大样本链路_0609_步骤2 -> 大样本链路_0609_步骤3,3,3,2026-06-21 08:58:00,1.0,1.227209,大样本链路_0609_步骤3
user_001529,大样本链路_0009_步骤1 -> 大样本链路_0009_步骤2 -> 大样本链路_0009_步骤3,3,3,2026-06-16 08:58:00,1.0,1.03881,大样本链路_0009_步骤3
user_001530,大样本链路_0748_步骤1 -> 大样本链路_0748_步骤2,2,4,2026-06-25 08:30:00,1.0,1.355753,大样本链路_0748_步骤2
user_001530,大样本链路_0148_步骤1 -> 大样本链路_0148_步骤2,2,4,2026-06-20 08:30:00,1.0,1.14762,大样本链路_0148_步骤2
user_001532,大样本链路_0246_步骤1 -> 大样本链路_0246_步骤2 -> 大样本链路_0246_步骤3 -> 大样本链路_0246_步骤4,4,3,2026-06-21 09:30:00,1.0,1.330462,大样本链路_0246_步骤4
user_001532,大样本链路_0846_步骤1 -> 大样本链路_0846_步骤2 -> 大样本链路_0846_步骤3 -> 大样本链路_0846_步骤4,4,3,2026-06-15 09:30:00,1.0,1.08929,大样本链路_0846_步骤4
user_001533,大样本链路_0224_步骤1 -> 大样本链路_0224_步骤2,2,4,2026-06-21 08:30:00,1.0,1.186519,大样本链路_0224_步骤2
user_001533,大样本链路_0824_步骤1 -> 大样本链路_0824_步骤2,2,4,2026-06-15 08:30:00,1.0,0.97144,大样本链路_0824_步骤2
user_001534,大样本链路_0829_步骤1 -> 大样本链路_0829_步骤2 -> 大样本链路_0829_步骤3,3,3,2026-06-21 08:58:00,1.0,1.227209,大样本链路_0829_步骤3
user_001534,大样本链路_0229_步骤1 -> 大样本链路_0229_步骤2 -> 大样本链路_0229_步骤3,3,3,2026-06-16 08:58:00,1.0,1.03881,大样本链路_0229_步骤3
user_001538,大样本链路_0277_步骤1 -> 大样本链路_0277_步骤2 -> 大样本链路_0277_步骤3,3,3,2026-06-23 08:58:00,1.0,1.311812,大样本链路_0277_步骤3
user_001538,大样本链路_0877_步骤1 -> 大样本链路_0877_步骤2 -> 大样本链路_0877_步骤3,3,3,2026-06-17 08:58:00,1.0,1.074021,大样本链路_0877_步骤3
user_001543,大样本链路_0089_步骤1 -> 大样本链路_0089_步骤2 -> 大样本链路_0089_步骤3,3,3,2026-06-24 08:58:00,1.0,1.356276,大样本链路_0089_步骤3
user_001543,大样本链路_0689_步骤1 -> 大样本链路_0689_步骤2 -> 大样本链路_0689_步骤3,3,3,2026-06-18 08:58:00,1.0,1.110425,大样本链路_0689_步骤3
user_001545,大样本链路_0828_步骤1 -> 大样本链路_0828_步骤2,2,4,2026-06-22 08:30:00,1.0,1.226736,大样本链路_0828_步骤2
user_001545,大样本链路_0228_步骤1 -> 大样本链路_0228_步骤2,2,4,2026-06-17 08:30:00,1.0,1.03841,大样本链路_0228_步骤2
user_001546,大样本链路_0308_步骤1 -> 大样本链路_0308_步骤2,2,4,2026-06-25 08:30:00,1.0,1.355753,大样本链路_0308_步骤2
user_001546,大样本链路_0908_步骤1 -> 大样本链路_0908_步骤2,2,4,2026-06-19 08:30:00,1.0,1.109997,大样本链路_0908_步骤2
user_001549,大样本链路_1068_步骤1 -> 大样本链路_1068_步骤2,2,4,2026-06-24 08:30:00,1.0,1.311306,大样本链路_1068_步骤2
user_001549,大样本链路_0468_步骤1 -> 大样本链路_0468_步骤2,2,4,2026-06-19 08:30:00,1.0,1.109997,大样本链路_0468_步骤2
user_001553,大样本链路_1159_步骤1 -> 大样本链路_1159_步骤2 -> 大样本链路_1159_步骤3 -> 大样本链路_1159_步骤4 -> 大样本链路_1159_步骤5,5,3,2026-06-21 09:56:00,1.0,1.331263,大样本链路_1159_步骤5
user_001553,大样本链路_0559_步骤1 -> 大样本链路_0559_步骤2 -> 大样本链路_0559_步骤3 -> 大样本链路_0559_步骤4 -> 大样本链路_0559_步骤5,5,3,2026-06-16 09:56:00,1.0,1.12689,大样本链路_0559_步骤5
user_001554,大样本链路_0739_步骤1 -> 大样本链路_0739_步骤2 -> 大样本链路_0739_步骤3 -> 大样本链路_0739_步骤4 -> 大样本链路_0739_步骤5,5,3,2026-06-23 09:56:00,1.0,1.423039,大样本链路_0739_步骤5
user_001554,大样本链路_0139_步骤1 -> 大样本链路_0139_步骤2 -> 大样本链路_0139_步骤3 -> 大样本链路_0139_步骤4 -> 大样本链路_0139_步骤5,5,3,2026-06-18 09:56:00,1.0,1.204577,大样本链路_0139_步骤5
user_001556,大样本链路_0154_步骤1 -> 大样本链路_0154_步骤2 -> 大样本链路_0154_步骤3 -> 大样本链路_0154_步骤4,4,3,2026-06-25 09:30:00,1.0,1.520227,大样本链路_0154_步骤4
user_001556,大样本链路_0754_步骤1 -> 大样本链路_0754_步骤2 -> 大样本链路_0754_步骤3 -> 大样本链路_0754_步骤4,4,3,2026-06-19 09:30:00,1.0,1.244657,大样本链路_0754_步骤4
user_001558,大样本链路_0924_步骤1 -> 大样本链路_0924_步骤2,2,4,2026-06-25 08:30:00,1.0,1.355753,大样本链路_0924_步骤2
user_001558,大样本链路_0324_步骤1 -> 大样本链路_0324_步骤2,2,4,2026-06-20 08:30:00,1.0,1.14762,大样本链路_0324_步骤2
user_001560,大样本链路_0884_步骤1 -> 大样本链路_0884_步骤2,2,4,2026-06-21 08:30:00,1.0,1.186519,大样本链路_0884_步骤2
user_001560,大样本链路_0284_步骤1 -> 大样本链路_0284_步骤2,2,4,2026-06-16 08:30:00,1.0,1.004367,大样本链路_0284_步骤2
user_001561,大样本链路_0409_步骤1 -> 大样本链路_0409_步骤2 -> 大样本链路_0409_步骤3,3,3,2026-06-23 08:58:00,1.0,1.311812,大样本链路_0409_步骤3
user_001561,大样本链路_1009_步骤1 -> 大样本链路_1009_步骤2 -> 大样本链路_1009_步骤3,3,3,2026-06-17 08:58:00,1.0,1.074021,大样本链路_1009_步骤3
user_001563,大样本链路_0598_步骤1 -> 大样本链路_0598_步骤2 -> 大样本链路_0598_步骤3 -> 大样本链路_0598_步骤4,4,3,2026-06-21 09:30:00,1.0,1.330462,大样本链路_0598_步骤4
user_001563,大样本链路_1198_步骤1 -> 大样本链路_1198_步骤2 -> 大样本链路_1198_步骤3 -> 大样本链路_1198_步骤4,4,3,2026-06-15 09:30:00,1.0,1.08929,大样本链路_1198_步骤4
user_001567,大样本链路_1188_步骤1 -> 大样本链路_1188_步骤2,2,4,2026-06-25 08:30:00,1.0,1.355753,大样本链路_1188_步骤2
user_001567,大样本链路_0588_步骤1 -> 大样本链路_0588_步骤2,2,4,2026-06-20 08:30:00,1.0,1.14762,大样本链路_0588_步骤2
user_001572,大样本链路_0418_步骤1 -> 大样本链路_0418_步骤2 -> 大样本链路_0418_步骤3 -> 大样本链路_0418_步骤4,4,3,2026-06-25 09:30:00,1.0,1.520227,大样本链路_0418_步骤4
user_001572,大样本链路_1018_步骤1 -> 大样本链路_1018_步骤2 -> 大样本链路_1018_步骤3 -> 大样本链路_1018_步骤4,4,3,2026-06-19 09:30:00,1.0,1.244657,大样本链路_1018_步骤4
user_001576,大样本链路_0860_步骤1 -> 大样本链路_0860_步骤2,2,4,2026-06-23 08:30:00,1.0,1.268317,大样本链路_0860_步骤2
user_001576,大样本链路_0260_步骤1 -> 大样本链路_0260_步骤2,2,4,2026-06-18 08:30:00,1.0,1.073607,大样本链路_0260_步骤2
user_001578,大样本链路_1039_步骤1 -> 大样本链路_1039_步骤2 -> 大样本链路_1039_步骤3 -> 大样本链路_1039_步骤4 -> 大样本链路_1039_步骤5,5,3,2026-06-20 09:56:00,1.0,1.287619,大样本链路_1039_步骤5
user_001578,大样本链路_0439_步骤1 -> 大样本链路_0439_步骤2 -> 大样本链路_0439_步骤3 -> 大样本链路_0439_步骤4 -> 大样本链路_0439_步骤5,5,3,2026-06-15 09:56:00,1.0,1.089946,大样本链路_0439_步骤5
user_001584,大样本链路_1024_步骤1 -> 大样本链路_1024_步骤2,2,4,2026-06-24 08:30:00,1.0,1.311306,大样本链路_1024_步骤2
user_001584,大样本链路_0424_步骤1 -> 大样本链路_0424_步骤2,2,4,2026-06-19 08:30:00,1.0,1.109997,大样本链路_0424_步骤2
user_001585,大样本链路_0907_步骤1 -> 大样本链路_0907_步骤2 -> 大样本链路_0907_步骤3 -> 大样本链路_0907_步骤4 -> 大样本链路_0907_步骤5,5,3,2026-06-20 09:56:00,1.0,1.287619,大样本链路_0907_步骤5
user_001585,大样本链路_0307_步骤1 -> 大样本链路_0307_步骤2 -> 大样本链路_0307_步骤3 -> 大样本链路_0307_步骤4 -> 大样本链路_0307_步骤5,5,3,2026-06-15 09:56:00,1.0,1.089946,大样本链路_0307_步骤5
user_001588,大样本链路_0906_步骤1 -> 大样本链路_0906_步骤2 -> 大样本链路_0906_步骤3 -> 大样本链路_0906_步骤4,4,3,2026-06-21 09:30:00,1.0,1.330462,大样本链路_0906_步骤4
user_001588,大样本链路_0306_步骤1 -> 大样本链路_0306_步骤2 -> 大样本链路_0306_步骤3 -> 大样本链路_0306_步骤4,4,3,2026-06-16 09:30:00,1.0,1.126212,大样本链路_0306_步骤4
user_001589,大样本链路_0881_步骤1 -> 大样本链路_0881_步骤2 -> 大样本链路_0881_步骤3,3,3,2026-06-24 08:58:00,1.0,1.356276,大样本链路_0881_步骤3
user_001589,大样本链路_0281_步骤1 -> 大样本链路_0281_步骤2 -> 大样本链路_0281_步骤3,3,3,2026-06-19 08:58:00,1.0,1.148063,大样本链路_0281_步骤3
user_001591,大样本链路_0070_步骤1 -> 大样本链路_0070_步骤2 -> 大样本链路_0070_步骤3 -> 大样本链路_0070_步骤4,4,3,2026-06-21 09:30:00,1.0,1.330462,大样本链路_0070_步骤4
user_001591,大样本链路_0670_步骤1 -> 大样本链路_0670_步骤2 -> 大样本链路_0670_步骤3 -> 大样本链路_0670_步骤4,4,3,2026-06-15 09:30:00,1.0,1.08929,大样本链路_0670_步骤4
user_001594,大样本链路_1048_步骤1 -> 大样本链路_1048_步骤2,2,4,2026-06-22 08:30:00,1.0,1.226736,大样本链路_1048_步骤2
user_001594,大样本链路_0448_步骤1 -> 大样本链路_0448_步骤2,2,4,2026-06-17 08:30:00,1.0,1.03841,大样本链路_0448_步骤2
user_001601,大样本链路_0212_步骤1 -> 大样本链路_0212_步骤2,2,4,2026-06-22 08:30:00,1.0,1.226736,大样本链路_0212_步骤2
user_001601,大样本链路_0812_步骤1 -> 大样本链路_0812_步骤2,2,4,2026-06-16 08:30:00,1.0,1.004367,大样本链路_0812_步骤2
user_001605,大样本链路_0000_步骤1 -> 大样本链路_0000_步骤2,2,4,2026-06-25 08:30:00,1.0,1.355753,大样本链路_0000_步骤2
user_001605,大样本链路_0600_步骤1 -> 大样本链路_0600_步骤2,2,4,2026-06-19 08:30:00,1.0,1.109997,大样本链路_0600_步骤2
user_001606,大样本链路_0209_步骤1 -> 大样本链路_0209_步骤2 -> 大样本链路_0209_步骤3,3,3,2026-06-25 08:58:00,1.0,1.402247,大样本链路_0209_步骤3
user_001606,大样本链路_0809_步骤1 -> 大样本链路_0809_步骤2 -> 大样本链路_0809_步骤3,3,3,2026-06-19 08:58:00,1.0,1.148063,大样本链路_0809_步骤3
user_001607,大样本链路_0477_步骤1 -> 大样本链路_0477_步骤2 -> 大样本链路_0477_步骤3,3,3,2026-06-21 08:58:00,1.0,1.227209,大样本链路_0477_步骤3
user_001607,大样本链路_1077_步骤1 -> 大样本链路_1077_步骤2 -> 大样本链路_1077_步骤3,3,3,2026-06-15 08:58:00,1.0,1.004754,大样本链路_1077_步骤3
user_001608,大样本链路_0443_步骤1 -> 大样本链路_0443_步骤2 -> 大样本链路_0443_步骤3 -> 大样本链路_0443_步骤4 -> 大样本链路_0443_步骤5,5,3,2026-06-22 09:56:00,1.0,1.376386,大样本链路_0443_步骤5
user_001608,大样本链路_1043_步骤1 -> 大样本链路_1043_步骤2 -> 大样本链路_1043_步骤3 -> 大样本链路_1043_步骤4 -> 大样本链路_1043_步骤5,5,3,2026-06-16 09:56:00,1.0,1.12689,大样本链路_1043_步骤5
user_001612,大样本链路_1056_步骤1 -> 大样本链路_1056_步骤2,2,4,2026-06-25 08:30:00,1.0,1.355753,大样本链路_1056_步骤2
user_001612,大样本链路_0456_步骤1 -> 大样本链路_0456_步骤2,2,4,2026-06-20 08:30:00,1.0,1.14762,大样本链路_0456_步骤2
user_001616,大样本链路_0451_步骤1 -> 大样本链路_0451_步骤2 -> 大样本链路_0451_步骤3 -> 大样本链路_0451_步骤4 -> 大样本链路_0451_步骤5,5,3,2026-06-25 09:56:00,1.0,1.521142,大样本链路_0451_步骤5
user_001616,大样本链路_1051_步骤1 -> 大样本链路_1051_步骤2 -> 大样本链路_1051_步骤3 -> 大样本链路_1051_步骤4 -> 大样本链路_1051_步骤5,5,3,2026-06-19 09:56:00,1.0,1.245406,大样本链路_1051_步骤5
user_001619,大样本链路_1013_步骤1 -> 大样本链路_1013_步骤2 -> 大样本链路_1013_步骤3,3,3,2026-06-24 08:58:00,1.0,1.356276,大样本链路_1013_步骤3
user_001619,大样本链路_0413_步骤1 -> 大样本链路_0413_步骤2 -> 大样本链路_0413_步骤3,3,3,2026-06-19 08:58:00,1.0,1.148063,大样本链路_0413_步骤3
user_001624,大样本链路_0301_步骤1 -> 大样本链路_0301_步骤2 -> 大样本链路_0301_步骤3,3,3,2026-06-21 08:58:00,1.0,1.227209,大样本链路_0301_步骤3
user_001624,大样本链路_0901_步骤1 -> 大样本链路_0901_步骤2 -> 大样本链路_0901_步骤3,3,3,2026-06-15 08:58:00,1.0,1.004754,大样本链路_0901_步骤3
user_001630,大样本链路_0992_步骤1 -> 大样本链路_0992_步骤2,2,4,2026-06-23 08:30:00,1.0,1.268317,大样本链路_0992_步骤2
user_001630,大样本链路_0392_步骤1 -> 大样本链路_0392_步骤2,2,4,2026-06-18 08:30:00,1.0,1.073607,大样本链路_0392_步骤2
user_001631,大样本链路_0055_步骤1 -> 大样本链路_0055_步骤2 -> 大样本链路_0055_步骤3 -> 大样本链路_0055_步骤4 -> 大样本链路_0055_步骤5,5,3,2026-06-25 09:56:00,1.0,1.521142,大样本链路_0055_步骤5
user_001631,大样本链路_0655_步骤1 -> 大样本链路_0655_步骤2 -> 大样本链路_0655_步骤3 -> 大样本链路_0655_步骤4 -> 大样本链路_0655_步骤5,5,3,2026-06-19 09:56:00,1.0,1.245406,大样本链路_0655_步骤5
user_001640,大样本链路_1112_步骤1 -> 大样本链路_1112_步骤2,2,4,2026-06-24 08:30:00,1.0,1.311306,大样本链路_1112_步骤2
user_001640,大样本链路_0512_步骤1 -> 大样本链路_0512_步骤2,2,4,2026-06-19 08:30:00,1.0,1.109997,大样本链路_0512_步骤2
user_001642,大样本链路_0716_步骤1 -> 大样本链路_0716_步骤2,2,4,2026-06-24 08:30:00,1.0,1.311306,大样本链路_0716_步骤2
user_001642,大样本链路_0116_步骤1 -> 大样本链路_0116_步骤2,2,4,2026-06-19 08:30:00,1.0,1.109997,大样本链路_0116_步骤2
user_001643,大样本链路_0859_步骤1 -> 大样本链路_0859_步骤2 -> 大样本链路_0859_步骤3 -> 大样本链路_0859_步骤4 -> 大样本链路_0859_步骤5,5,3,2026-06-24 09:56:00,1.0,1.471273,大样本链路_0859_步骤5
user_001643,大样本链路_0259_步骤1 -> 大样本链路_0259_步骤2 -> 大样本链路_0259_步骤3 -> 大样本链路_0259_步骤4 -> 大样本链路_0259_步骤5,5,3,2026-06-19 09:56:00,1.0,1.245406,大样本链路_0259_步骤5
user_001648,大样本链路_1072_步骤1 -> 大样本链路_1072_步骤2,2,4,2026-06-20 08:30:00,1.0,1.14762,大样本链路_1072_步骤2
user_001648,大样本链路_0472_步骤1 -> 大样本链路_0472_步骤2,2,4,2026-06-15 08:30:00,1.0,0.97144,大样本链路_0472_步骤2
user_001649,大样本链路_0066_步骤1 -> 大样本链路_0066_步骤2 -> 大样本链路_0066_步骤3 -> 大样本链路_0066_步骤4,4,3,2026-06-25 09:30:00,1.0,1.520227,大样本链路_0066_步骤4
user_001649,大样本链路_0666_步骤1 -> 大样本链路_0666_步骤2 -> 大样本链路_0666_步骤3 -> 大样本链路_0666_步骤4,4,3,2026-06-19 09:30:00,1.0,1.244657,大样本链路_0666_步骤4
user_001651,大样本链路_0770_步骤1 -> 大样本链路_0770_步骤2 -> 大样本链路_0770_步骤3 -> 大样本链路_0770_步骤4,4,3,2026-06-25 09:30:00,1.0,1.520227,大样本链路_0770_步骤4
user_001651,大样本链路_0170_步骤1 -> 大样本链路_0170_步骤2 -> 大样本链路_0170_步骤3 -> 大样本链路_0170_步骤4,4,3,2026-06-20 09:30:00,1.0,1.286844,大样本链路_0170_步骤4
user_001653,大样本链路_0432_步骤1 -> 大样本链路_0432_步骤2,2,4,2026-06-22 08:30:00,1.0,1.226736,大样本链路_0432_步骤2
user_001653,大样本链路_1032_步骤1 -> 大样本链路_1032_步骤2,2,4,2026-06-16 08:30:00,1.0,1.004367,大样本链路_1032_步骤2
user_001654,大样本链路_1012_步骤1 -> 大样本链路_1012_步骤2,2,4,2026-06-25 08:30:00,1.0,1.355753,大样本链路_1012_步骤2
user_001654,大样本链路_0412_步骤1 -> 大样本链路_0412_步骤2,2,4,2026-06-20 08:30:00,1.0,1.14762,大样本链路_0412_步骤2
user_001658,大样本链路_0772_步骤1 -> 大样本链路_0772_步骤2,2,4,2026-06-23 08:30:00,1.0,1.268317,大样本链路_0772_步骤2
user_001658,大样本链路_0172_步骤1 -> 大样本链路_0172_步骤2,2,4,2026-06-18 08:30:00,1.0,1.073607,大样本链路_0172_步骤2
user_001660,大样本链路_1002_步骤1 -> 大样本链路_1002_步骤2 -> 大样本链路_1002_步骤3 -> 大样本链路_1002_步骤4,4,3,2026-06-24 09:30:00,1.0,1.470388,大样本链路_1002_步骤4
user_001660,大样本链路_0402_步骤1 -> 大样本链路_0402_步骤2 -> 大样本链路_0402_步骤3 -> 大样本链路_0402_步骤4,4,3,2026-06-19 09:30:00,1.0,1.244657,大样本链路_0402_步骤4
user_001662,大样本链路_0870_步骤1 -> 大样本链路_0870_步骤2 -> 大样本链路_0870_步骤3 -> 大样本链路_0870_步骤4,4,3,2026-06-24 09:30:00,1.0,1.470388,大样本链路_0870_步骤4
user_001662,大样本链路_0270_步骤1 -> 大样本链路_0270_步骤2 -> 大样本链路_0270_步骤3 -> 大样本链路_0270_步骤4,4,3,2026-06-19 09:30:00,1.0,1.244657,大样本链路_0270_步骤4
user_001664,大样本链路_0774_步骤1 -> 大样本链路_0774_步骤2 -> 大样本链路_0774_步骤3 -> 大样本链路_0774_步骤4,4,3,2026-06-21 09:30:00,1.0,1.330462,大样本链路_0774_步骤4
user_001664,大样本链路_0174_步骤1 -> 大样本链路_0174_步骤2 -> 大样本链路_0174_步骤3 -> 大样本链路_0174_步骤4,4,3,2026-06-16 09:30:00,1.0,1.126212,大样本链路_0174_步骤4
user_001670,大样本链路_0463_步骤1 -> 大样本链路_0463_步骤2 -> 大样本链路_0463_步骤3 -> 大样本链路_0463_步骤4 -> 大样本链路_0463_步骤5,5,3,2026-06-24 09:56:00,1.0,1.471273,大样本链路_0463_步骤5
user_001670,大样本链路_1063_步骤1 -> 大样本链路_1063_步骤2 -> 大样本链路_1063_步骤3 -> 大样本链路_1063_步骤4 -> 大样本链路_1063_步骤5,5,3,2026-06-18 09:56:00,1.0,1.204577,大样本链路_1063_步骤5
user_001675,大样本链路_0940_步骤1 -> 大样本链路_0940_步骤2,2,4,2026-06-20 08:30:00,1.0,1.14762,大样本链路_0940_步骤2
user_001675,大样本链路_0340_步骤1 -> 大样本链路_0340_步骤2,2,4,2026-06-15 08:30:00,1.0,0.97144,大样本链路_0340_步骤2
user_001678,大样本链路_0356_步骤1 -> 大样本链路_0356_步骤2,2,4,2026-06-21 08:30:00,1.0,1.186519,大样本链路_0356_步骤2
user_001678,大样本链路_0956_步骤1 -> 大样本链路_0956_步骤2,2,4,2026-06-15 08:30:00,1.0,0.97144,大样本链路_0956_步骤2
user_001681,大样本链路_1103_步骤1 -> 大样本链路_1103_步骤2 -> 大样本链路_1103_步骤3 -> 大样本链路_1103_步骤4 -> 大样本链路_1103_步骤5,5,3,2026-06-22 09:56:00,1.0,1.376386,大样本链路_1103_步骤5
user_001681,大样本链路_0503_步骤1 -> 大样本链路_0503_步骤2 -> 大样本链路_0503_步骤3 -> 大样本链路_0503_步骤4 -> 大样本链路_0503_步骤5,5,2,2026-06-17 09:56:00,0.666667,0.615539,大样本链路_0503_步骤5
user_001682,大样本链路_0378_步骤1 -> 大样本链路_0378_步骤2 -> 大样本链路_0378_步骤3 -> 大样本链路_0378_步骤4,4,3,2026-06-21 09:30:00,1.0,1.330462,大样本链路_0378_步骤4
user_001682,大样本链路_0978_步骤1 -> 大样本链路_0978_步骤2 -> 大样本链路_0978_步骤3 -> 大样本链路_0978_步骤4,4,3,2026-06-15 09:30:00,1.0,1.08929,大样本链路_0978_步骤4
user_001684,大样本链路_0543_步骤1 -> 大样本链路_0543_步骤2 -> 大样本链路_0543_步骤3 -> 大样本链路_0543_步骤4 -> 大样本链路_0543_步骤5,5,3,2026-06-21 09:56:00,1.0,1.331263,大样本链路_0543_步骤5
user_001684,大样本链路_1143_步骤1 -> 大样本链路_1143_步骤2 -> 大样本链路_1143_步骤3 -> 大样本链路_1143_步骤4 -> 大样本链路_1143_步骤5,5,3,2026-06-15 09:56:00,1.0,1.089946,大样本链路_1143_步骤5
user_001686,大样本链路_0345_步骤1 -> 大样本链路_0345_步骤2 -> 大样本链路_0345_步骤3,3,3,2026-06-21 08:58:00,1.0,1.227209,大样本链路_0345_步骤3
user_001686,大样本链路_0945_步骤1 -> 大样本链路_0945_步骤2 -> 大样本链路_0945_步骤3,3,3,2026-06-15 08:58:00,1.0,1.004754,大样本链路_0945_步骤3
user_001691,大样本链路_0717_步骤1 -> 大样本链路_0717_步骤2 -> 大样本链路_0717_步骤3,3,3,2026-06-23 08:58:00,1.0,1.311812,大样本链路_0717_步骤3
user_001691,大样本链路_0117_步骤1 -> 大样本链路_0117_步骤2 -> 大样本链路_0117_步骤3,3,3,2026-06-18 08:58:00,1.0,1.110425,大样本链路_0117_步骤3
user_001702,大样本链路_0616_步骤1 -> 大样本链路_0616_步骤2,2,4,2026-06-25 08:30:00,1.0,1.355753,大样本链路_0616_步骤2
user_001702,大样本链路_0016_步骤1 -> 大样本链路_0016_步骤2,2,4,2026-06-20 08:30:00,1.0,1.14762,大样本链路_0016_步骤2
user_001703,大样本链路_0440_步骤1 -> 大样本链路_0440_步骤2,2,4,2026-06-25 08:30:00,1.0,1.355753,大样本链路_0440_步骤2
user_001703,大样本链路_1040_步骤1 -> 大样本链路_1040_步骤2,2,4,2026-06-19 08:30:00,1.0,1.109997,大样本链路_1040_步骤2
user_001707,大样本链路_0606_步骤1 -> 大样本链路_0606_步骤2 -> 大样本链路_0606_步骤3 -> 大样本链路_0606_步骤4,4,3,2026-06-24 09:30:00,1.0,1.470388,大样本链路_0606_步骤4
user_001707,大样本链路_0006_步骤1 -> 大样本链路_0006_步骤2 -> 大样本链路_0006_步骤3 -> 大样本链路_0006_步骤4,4,3,2026-06-19 09:30:00,1.0,1.244657,大样本链路_0006_步骤4
user_001708,大样本链路_1085_步骤1 -> 大样本链路_1085_步骤2 -> 大样本链路_1085_步骤3,3,3,2026-06-18 08:58:00,1.0,1.110425,大样本链路_1085_步骤3
user_001708,大样本链路_0485_步骤1 -> 大样本链路_0485_步骤2 -> 大样本链路_0485_步骤3,3,2,2026-06-10 08:58:00,0.666667,0.44934,大样本链路_0485_步骤3
user_001726,大样本链路_0796_步骤1 -> 大样本链路_0796_步骤2,2,4,2026-06-21 08:30:00,1.0,1.186519,大样本链路_0796_步骤2
user_001726,大样本链路_0196_步骤1 -> 大样本链路_0196_步骤2,2,4,2026-06-16 08:30:00,1.0,1.004367,大样本链路_0196_步骤2
user_001729,大样本链路_0410_步骤1 -> 大样本链路_0410_步骤2 -> 大样本链路_0410_步骤3 -> 大样本链路_0410_步骤4,4,3,2026-06-22 09:30:00,1.0,1.375558,大样本链路_0410_步骤4
user_001729,大样本链路_1010_步骤1 -> 大样本链路_1010_步骤2 -> 大样本链路_1010_步骤3 -> 大样本链路_1010_步骤4,4,3,2026-06-16 09:30:00,1.0,1.126212,大样本链路_1010_步骤4
user_001731,大样本链路_0508_步骤1 -> 大样本链路_0508_步骤2,2,4,2026-06-23 08:30:00,1.0,1.268317,大样本链路_0508_步骤2
user_001731,大样本链路_1108_步骤1 -> 大样本链路_1108_步骤2,2,4,2026-06-17 08:30:00,1.0,1.03841,大样本链路_1108_步骤2
user_001744,大样本链路_0738_步骤1 -> 大样本链路_0738_步骤2 -> 大样本链路_0738_步骤3 -> 大样本链路_0738_步骤4,4,3,2026-06-24 09:30:00,1.0,1.470388,大样本链路_0738_步骤4
user_001744,大样本链路_0138_步骤1 -> 大样本链路_0138_步骤2 -> 大样本链路_0138_步骤3 -> 大样本链路_0138_步骤4,4,3,2026-06-19 09:30:00,1.0,1.244657,大样本链路_0138_步骤4
user_001745,大样本链路_0242_步骤1 -> 大样本链路_0242_步骤2 -> 大样本链路_0242_步骤3 -> 大样本链路_0242_步骤4,4,3,2026-06-25 09:30:00,1.0,1.520227,大样本链路_0242_步骤4
user_001745,大样本链路_0842_步骤1 -> 大样本链路_0842_步骤2 -> 大样本链路_0842_步骤3 -> 大样本链路_0842_步骤4,4,3,2026-06-19 09:30:00,1.0,1.244657,大样本链路_0842_步骤4
user_001747,大样本链路_0364_步骤1 -> 大样本链路_0364_步骤2,2,4,2026-06-24 08:30:00,1.0,1.311306,大样本链路_0364_步骤2
