user_id,action_name,event_count,active_days,first_time,last_time,user_total_event_count,frequency_share,observation_days,avg_monthly_count,rank
user_001873,大样本非近期高频_low_concentration_0574,12,11,2026-06-15 01:58:00,2026-06-29 12:00:00,61,0.196721,335.275694,1.073743,1
user_001873,查账户明细,5,5,2025-07-30 05:29:00,2026-06-21 23:46:00,61,0.081967,335.275694,0.447393,2
user_001873,大样本非周期_stale_periodic_0574,5,5,2026-01-31 10:52:00,2026-02-28 10:00:00,61,0.081967,335.275694,0.447393,3
user_001873,结构性存款,4,4,2025-09-26 09:28:00,2026-06-13 22:24:00,61,0.065574,335.275694,0.357914,4
user_001873,银行卡管理,4,4,2025-10-10 21:40:00,2026-05-13 22:43:00,61,0.065574,335.275694,0.357914,5
user_001874,大样本周期_interval_0907,8,8,2026-03-30 18:05:00,2026-06-29 18:12:00,50,0.16,330.4875,0.7262,1
user_001874,大样本近期高频_0507,7,6,2026-06-15 12:03:00,2026-06-29 12:03:00,50,0.14,330.4875,0.635425,2
user_001874,公共流程起点,5,5,2026-05-27 10:00:00,2026-06-21 10:00:00,50,0.1,330.4875,0.453875,3
user_001874,大样本固定时段_evening_0707,5,4,2026-05-01 18:34:00,2026-06-18 18:16:00,50,0.1,330.4875,0.453875,4
user_001874,查看黄金行情,4,4,2025-08-18 19:05:00,2026-05-26 11:32:00,50,0.08,330.4875,0.3631,5
user_001875,大样本非近期高频_low_concentration_0678,12,11,2026-06-15 01:40:00,2026-06-29 12:00:00,48,0.25,312.152083,1.153284,1
user_001875,查还款结果,5,5,2025-08-22 08:21:00,2026-05-24 16:01:00,48,0.104167,312.152083,0.480535,2
user_001875,大样本非周期_single_cycle_0678,3,3,2026-06-10 10:02:00,2026-06-24 10:22:00,48,0.0625,312.152083,0.288321,3
user_001875,大样本非固定时段_low_count_0678,3,3,2026-05-11 17:25:00,2026-06-20 12:00:00,48,0.0625,312.152083,0.288321,4
user_001875,查交易结果,3,3,2025-12-10 10:38:00,2026-05-24 16:04:00,48,0.0625,312.152083,0.288321,5
user_001876,大样本周期_interval_0019,8,8,2026-04-27 18:05:00,2026-06-29 18:12:00,86,0.093023,340.910417,0.703997,1
user_001876,公共流程起点,5,5,2026-05-25 10:00:00,2026-06-19 10:00:00,86,0.05814,340.910417,0.439998,2
user_001876,查看黄金行情,5,5,2025-09-03 01:07:00,2026-04-19 06:10:00,86,0.05814,340.910417,0.439998,3
user_001876,查交易明细,4,4,2025-07-24 14:12:00,2026-06-30 03:46:00,86,0.046512,340.910417,0.351999,4
user_001876,收款码,4,4,2025-09-03 01:10:00,2026-06-08 06:31:00,86,0.046512,340.910417,0.351999,5
user_001877,大样本周期_monthly_0162,8,8,2025-11-01 12:05:00,2026-06-01 12:12:00,72,0.111111,350.61875,0.684504,1
user_001877,公共流程起点,5,5,2026-05-27 10:00:00,2026-06-21 10:00:00,72,0.069444,350.61875,0.427815,2
user_001877,查看基金净值,5,5,2025-09-25 21:21:00,2026-06-13 09:16:00,72,0.069444,350.61875,0.427815,3
user_001877,查看黄金行情,4,4,2025-09-28 21:03:00,2026-06-13 09:13:00,72,0.055556,350.61875,0.342252,4
user_001877,大样本链路_0762_步骤4,3,3,2026-05-10 09:30:00,2026-06-22 09:30:00,72,0.041667,350.61875,0.256689,5
user_001878,查看基金净值,6,6,2025-09-22 23:31:00,2026-06-27 10:11:00,54,0.111111,311.145833,0.578507,1
user_001878,公共流程起点,5,5,2026-05-26 10:00:00,2026-06-20 10:00:00,54,0.092593,311.145833,0.482089,2
user_001878,大样本非周期_single_cycle_0168,3,3,2026-06-10 10:10:00,2026-06-24 10:55:00,54,0.055556,311.145833,0.289253,3
user_001878,公共流程终点,3,3,2026-05-26 10:04:00,2026-06-20 10:04:00,54,0.055556,311.145833,0.289253,4
user_001878,大样本非固定时段_low_count_0168,3,3,2026-05-11 05:26:00,2026-06-20 00:05:00,54,0.055556,311.145833,0.289253,5
user_001879,大样本非近期高频_low_concentration_0210,12,11,2026-06-15 01:01:00,2026-06-29 12:00:00,62,0.193548,355.907639,1.011498,1
user_001879,公共流程起点,5,5,2026-05-29 10:00:00,2026-06-23 10:00:00,62,0.080645,355.907639,0.421458,2
user_001879,银行卡管理,4,4,2025-11-13 12:16:00,2026-06-27 04:25:00,62,0.064516,355.907639,0.337166,3
user_001879,风险评估,4,4,2025-11-27 02:19:00,2026-06-16 19:44:00,62,0.064516,355.907639,0.337166,4
user_001879,查看黄金行情,3,3,2025-08-31 23:22:00,2026-06-27 04:19:00,62,0.048387,355.907639,0.252875,5
user_001880,大样本周期_daily_0744,9,9,2026-06-22 05:05:00,2026-06-30 05:13:00,55,0.163636,360.193056,0.749598,1
user_001880,大样本近期高频_0344,8,5,2026-06-24 02:30:00,2026-06-29 12:08:00,55,0.145455,360.193056,0.666309,2
user_001880,公共流程起点,5,5,2026-05-25 10:00:00,2026-06-19 10:00:00,55,0.090909,360.193056,0.416443,3
user_001880,大样本固定时段_early_morning_0544,5,4,2026-04-29 00:50:00,2026-06-16 00:18:00,55,0.090909,360.193056,0.416443,4
user_001880,查交易结果,4,4,2025-08-11 13:32:00,2026-05-06 20:47:00,55,0.072727,360.193056,0.333155,5
user_001881,大样本非周期_random_intervals_0252,5,5,2026-04-06 10:21:00,2026-06-27 10:30:00,62,0.080645,330.536111,0.453808,1
user_001881,公共流程起点,5,5,2026-05-27 10:00:00,2026-06-21 10:00:00,62,0.080645,330.536111,0.453808,2
user_001881,收款码,5,5,2025-08-03 23:08:00,2026-04-17 10:46:00,62,0.080645,330.536111,0.453808,3
user_001881,查看理财产品,4,4,2026-01-21 20:34:00,2026-06-13 16:06:00,62,0.064516,330.536111,0.363047,4
user_001881,跨行转入,4,4,2025-09-20 07:39:00,2026-05-28 13:07:00,62,0.064516,330.536111,0.363047,5
user_001882,大样本非近期高频_low_lift_0081,10,9,2026-06-17 11:21:00,2026-06-29 12:00:00,66,0.151515,349.531944,0.858291,1
user_001882,公共流程起点,5,5,2026-05-28 10:00:00,2026-06-22 10:00:00,66,0.075758,349.531944,0.429145,2
user_001882,大样本负链路_0081_A,5,5,2026-04-30 12:00:00,2026-06-20 12:00:00,66,0.075758,349.531944,0.429145,3
user_001882,大样本非周期_short_burst_0081,5,5,2026-06-05 10:35:00,2026-06-09 10:34:00,66,0.075758,349.531944,0.429145,4
user_001882,公共流程终点,3,3,2026-05-28 10:04:00,2026-06-22 10:04:00,66,0.045455,349.531944,0.257487,5
user_001883,大样本固定时段_afternoon_0510,10,10,2025-08-04 15:23:00,2026-06-20 12:46:00,61,0.163934,334.424306,0.897064,1
user_001883,大样本周期_monthly_0710,7,7,2025-11-15 12:05:00,2026-06-15 12:11:00,61,0.114754,334.424306,0.627945,2
user_001883,公共流程起点,5,5,2026-05-29 10:00:00,2026-06-23 10:00:00,61,0.081967,334.424306,0.448532,3
user_001883,查看基金净值,4,4,2025-10-03 03:52:00,2026-06-12 02:38:00,61,0.065574,334.424306,0.358826,4
user_001883,大样本近期高频_0310,4,3,2026-06-25 21:20:00,2026-06-29 12:56:00,61,0.065574,334.424306,0.358826,5
user_001884,大样本固定时段_early_morning_0920,10,10,2025-10-11 00:47:00,2026-06-20 00:14:00,53,0.188679,319.341667,0.939433,1
user_001884,公共流程起点,5,5,2026-05-29 10:00:00,2026-06-23 10:00:00,53,0.09434,319.341667,0.469716,2
user_001884,查交易结果,5,5,2025-08-15 03:48:00,2026-03-28 08:13:00,53,0.09434,319.341667,0.469716,3
user_001884,查看黄金行情,4,4,2025-08-30 03:47:00,2026-04-11 15:32:00,53,0.075472,319.341667,0.375773,4
user_001884,大样本近期高频_0720,4,3,2026-06-25 21:42:00,2026-06-29 12:43:00,53,0.075472,319.341667,0.375773,5
user_001885,大样本固定时段_early_morning_0632,10,10,2025-10-09 00:49:00,2026-06-18 00:54:00,63,0.15873,350.680556,0.855479,1
user_001885,大样本周期_daily_0832,9,9,2026-06-22 05:05:00,2026-06-30 05:13:00,63,0.142857,350.680556,0.769931,2
user_001885,大样本近期高频_0432,6,5,2026-06-24 07:49:00,2026-06-29 12:23:00,63,0.095238,350.680556,0.513288,3
user_001885,公共流程起点,5,5,2026-05-27 10:00:00,2026-06-21 10:00:00,63,0.079365,350.680556,0.42774,4
user_001885,添加银行卡,4,4,2025-07-14 19:40:00,2026-05-24 23:05:00,63,0.063492,350.680556,0.342192,5
user_001886,大样本非近期高频_low_lift_0597,10,9,2026-06-17 11:11:00,2026-06-29 12:00:00,62,0.16129,348.141667,0.861718,1
user_001886,大样本非周期_random_intervals_0597,5,5,2026-04-06 10:22:00,2026-06-27 10:23:00,62,0.080645,348.141667,0.430859,2
user_001886,银行卡管理,5,5,2025-07-17 08:39:00,2026-06-25 14:27:00,62,0.080645,348.141667,0.430859,3
user_001886,大样本负链路_0597_A,5,5,2026-04-27 12:00:00,2026-06-17 12:00:00,62,0.080645,348.141667,0.430859,4
user_001886,买黄金,4,4,2025-07-17 08:36:00,2026-06-21 22:03:00,62,0.064516,348.141667,0.344687,5
user_001887,大样本非近期高频_long_term_high_freq_0367,30,25,2026-06-02 20:06:00,2026-06-29 12:00:00,75,0.4,322.264583,2.792736,1
user_001887,大样本非周期_random_intervals_0367,5,5,2026-04-06 10:25:00,2026-06-27 10:15:00,75,0.066667,322.264583,0.465456,2
user_001887,公共流程起点,5,5,2026-05-27 10:00:00,2026-06-21 10:00:00,75,0.066667,322.264583,0.465456,3
user_001887,查还款结果,4,4,2025-08-12 05:42:00,2026-06-15 14:33:00,75,0.053333,322.264583,0.372365,4
user_001887,查看黄金行情,4,4,2025-08-29 21:43:00,2026-06-15 14:30:00,75,0.053333,322.264583,0.372365,5
user_001888,大样本近期高频_0632,6,5,2026-06-24 07:04:00,2026-06-29 12:33:00,43,0.139535,255.786806,0.703711,1
user_001888,公共流程起点,5,5,2026-05-27 10:00:00,2026-06-21 10:00:00,43,0.116279,255.786806,0.586426,2
user_001888,大样本固定时段_early_morning_0832,5,4,2026-05-01 00:16:00,2026-06-18 00:29:00,43,0.116279,255.786806,0.586426,3
user_001888,查看理财产品,4,4,2026-03-17 06:24:00,2026-06-21 07:47:00,43,0.093023,255.786806,0.469141,4
user_001888,公共流程终点,3,3,2026-05-27 10:04:00,2026-06-21 10:04:00,43,0.069767,255.786806,0.351856,5
user_001889,大样本周期_daily_0668,8,8,2026-06-22 05:05:00,2026-06-30 05:12:00,62,0.129032,331.447917,0.724096,1
user_001889,大样本近期高频_0268,7,5,2026-06-24 02:34:00,2026-06-29 12:15:00,62,0.112903,331.447917,0.633584,2
user_001889,大样本固定时段_early_morning_0468,6,6,2026-02-06 01:02:00,2026-06-17 00:20:00,62,0.096774,331.447917,0.543072,3
user_001889,公共流程起点,5,5,2026-05-26 10:00:00,2026-06-20 10:00:00,62,0.080645,331.447917,0.45256,4
user_001889,银行卡管理,5,5,2025-08-03 01:15:00,2026-05-21 10:34:00,62,0.080645,331.447917,0.45256,5
user_001890,大样本固定时段_early_morning_0316,10,10,2025-08-03 01:31:00,2026-06-19 00:08:00,73,0.136986,355.454167,0.843991,1
user_001890,大样本周期_daily_0516,8,8,2026-06-22 05:05:00,2026-06-30 05:12:00,73,0.109589,355.454167,0.675193,2
user_001890,公共流程起点,5,5,2026-05-28 10:00:00,2026-06-22 10:00:00,73,0.068493,355.454167,0.421995,3
user_001890,大样本近期高频_0116,5,4,2026-06-25 21:56:00,2026-06-29 12:56:00,73,0.068493,355.454167,0.421995,4
user_001890,大样本链路_1116_步骤2,4,4,2026-04-03 08:30:00,2026-06-20 08:30:00,73,0.054795,355.454167,0.337596,5
user_001891,大样本固定时段_morning_0473,10,10,2025-10-08 06:20:00,2026-06-17 06:32:00,59,0.169492,265.236111,1.131068,1
user_001891,大样本周期_weekly_0673,8,8,2026-05-12 06:05:00,2026-06-30 06:12:00,59,0.135593,265.236111,0.904854,2
user_001891,大样本近期高频_0273,8,6,2026-06-15 12:43:00,2026-06-29 12:14:00,59,0.135593,265.236111,0.904854,3
user_001891,公共流程起点,5,5,2026-05-26 10:00:00,2026-06-20 10:00:00,59,0.084746,265.236111,0.565534,4
user_001891,公共流程终点,3,3,2026-05-26 10:04:00,2026-06-20 10:04:00,59,0.050847,265.236111,0.33932,5
user_001892,大样本非近期高频_low_lift_0529,10,9,2026-06-17 11:37:00,2026-06-29 12:00:00,55,0.181818,354.820833,0.845497,1
user_001892,大样本负链路_0529_A,5,5,2026-04-23 12:00:00,2026-06-13 12:00:00,55,0.090909,354.820833,0.422749,2
user_001892,大样本非周期_stale_periodic_0529,5,5,2026-01-31 10:48:00,2026-02-28 10:34:00,55,0.090909,354.820833,0.422749,3
user_001892,大样本非固定时段_low_active_days_0529,4,2,2026-06-10 06:37:00,2026-06-20 09:15:00,55,0.072727,354.820833,0.338199,4
user_001892,大样本负链路_0529_B,3,3,2026-04-23 12:05:00,2026-06-13 12:05:00,55,0.054545,354.820833,0.253649,5
user_001893,大样本非近期高频_low_lift_0273,10,9,2026-06-17 11:26:00,2026-06-29 12:00:00,68,0.147059,302.611806,0.991369,1
user_001893,添加银行卡,6,6,2025-11-25 13:24:00,2026-05-01 13:16:00,68,0.088235,302.611806,0.594821,2
user_001893,公共流程起点,5,5,2026-05-26 10:00:00,2026-06-20 10:00:00,68,0.073529,302.611806,0.495685,3
user_001893,大样本负链路_0273_A,5,5,2026-04-27 12:00:00,2026-06-17 12:00:00,68,0.073529,302.611806,0.495685,4
user_001893,查交易明细,4,4,2025-08-31 21:22:00,2026-05-03 09:13:00,68,0.058824,302.611806,0.396548,5
user_001894,公共流程起点,5,5,2026-05-28 10:00:00,2026-06-22 10:00:00,49,0.102041,328.079861,0.457206,1
user_001894,大样本非周期_short_burst_0336,5,5,2026-06-05 10:45:00,2026-06-09 10:50:00,49,0.102041,328.079861,0.457206,2
user_001894,公共流程终点,3,3,2026-05-28 10:04:00,2026-06-22 10:04:00,49,0.061224,328.079861,0.274323,3
user_001894,大样本非固定时段_low_count_0336,3,3,2026-05-11 05:23:00,2026-06-20 00:01:00,49,0.061224,328.079861,0.274323,4
user_001894,查看黄金行情,3,3,2025-12-19 01:42:00,2026-06-03 18:20:00,49,0.061224,328.079861,0.274323,5
user_001895,大样本非周期_random_intervals_0052,5,5,2026-04-06 10:28:00,2026-06-27 10:10:00,63,0.079365,345.577778,0.434056,1
user_001895,公共流程起点,5,5,2026-05-27 10:00:00,2026-06-21 10:00:00,63,0.079365,345.577778,0.434056,2
user_001895,风险评估,5,5,2025-07-19 22:14:00,2026-06-07 07:43:00,63,0.079365,345.577778,0.434056,3
user_001895,结构性存款,4,4,2025-08-31 03:28:00,2026-06-27 22:05:00,63,0.063492,345.577778,0.347245,4
user_001895,大样本非固定时段_low_active_days_0052,4,2,2026-06-10 00:35:00,2026-06-20 01:15:00,63,0.063492,345.577778,0.347245,5
user_001896,大样本非近期高频_low_concentration_0458,12,11,2026-06-15 01:48:00,2026-06-29 12:00:00,57,0.210526,256.340972,1.404379,1
user_001896,大样本非固定时段_low_share_0458,11,11,2026-01-06 12:10:00,2026-06-20 12:01:00,57,0.192982,256.340972,1.287348,2
user_001896,添加银行卡,5,5,2025-10-17 03:52:00,2026-06-13 01:18:00,57,0.087719,256.340972,0.585158,3
user_001896,查交易结果,4,4,2025-12-10 09:10:00,2026-06-13 01:15:00,57,0.070175,256.340972,0.468126,4
user_001896,买黄金,4,4,2025-10-17 03:49:00,2026-02-14 00:17:00,57,0.070175,256.340972,0.468126,5
user_001897,大样本周期_daily_0264,9,9,2026-06-22 05:05:00,2026-06-30 05:13:00,68,0.132353,313.527083,0.86117,1
user_001897,公共流程起点,5,5,2026-05-25 10:00:00,2026-06-19 10:00:00,68,0.073529,313.527083,0.478428,2
user_001897,大样本固定时段_early_morning_0064,5,4,2026-04-29 00:30:00,2026-06-16 00:39:00,68,0.073529,313.527083,0.478428,3
user_001897,大样本链路_0264_步骤2,4,4,2026-04-08 08:30:00,2026-06-25 08:30:00,68,0.058824,313.527083,0.382742,4
user_001897,大样本链路_0264_步骤1,4,4,2026-04-08 08:00:00,2026-06-25 08:00:00,68,0.058824,313.527083,0.382742,5
user_001898,大样本近期高频_0109,9,6,2026-06-15 12:13:00,2026-06-29 12:52:00,84,0.107143,341.019444,0.791744,1
user_001898,大样本周期_weekly_0509,7,7,2026-05-09 06:05:00,2026-06-27 06:11:00,84,0.083333,341.019444,0.615801,2
user_001898,大样本固定时段_morning_0309,6,6,2026-02-05 09:09:00,2026-06-16 06:03:00,84,0.071429,341.019444,0.527829,3
user_001898,公共流程起点,5,5,2026-05-25 10:00:00,2026-06-19 10:00:00,84,0.059524,341.019444,0.439858,4
user_001898,查账户明细,4,4,2025-07-26 07:50:00,2026-06-18 09:28:00,84,0.047619,341.019444,0.351886,5
user_001899,大样本非近期高频_low_concentration_0142,12,11,2026-06-15 01:01:00,2026-06-29 12:00:00,64,0.1875,341.39375,1.054501,1
user_001899,大样本非周期_random_intervals_0142,5,5,2026-04-06 10:07:00,2026-06-27 10:32:00,64,0.078125,341.39375,0.439375,2
user_001899,公共流程起点,5,5,2026-05-27 10:00:00,2026-06-21 10:00:00,64,0.078125,341.39375,0.439375,3
user_001899,银行卡管理,4,4,2025-08-06 17:14:00,2026-06-26 09:27:00,64,0.0625,341.39375,0.3515,4
user_001899,大样本非固定时段_low_active_days_0142,4,2,2026-06-10 12:35:00,2026-06-20 15:18:00,64,0.0625,341.39375,0.3515,5
user_001900,大样本非近期高频_low_concentration_0046,12,11,2026-06-15 01:43:00,2026-06-29 12:00:00,63,0.190476,352.498611,1.021281,1
user_001900,公共流程起点,5,5,2026-05-28 10:00:00,2026-06-22 10:00:00,63,0.079365,352.498611,0.425534,2
user_001900,大样本非周期_short_burst_0046,5,5,2026-06-05 10:08:00,2026-06-09 10:20:00,63,0.079365,352.498611,0.425534,3
user_001900,快捷支付,4,4,2025-09-25 21:32:00,2026-06-10 08:18:00,63,0.063492,352.498611,0.340427,4
user_001900,大样本非固定时段_low_active_days_0046,4,2,2026-06-10 12:35:00,2026-06-20 15:18:00,63,0.063492,352.498611,0.340427,5
user_001901,大样本周期_monthly_0282,8,8,2025-11-28 12:05:00,2026-06-28 12:12:00,82,0.097561,298.615278,0.80371,1
user_001901,公共流程起点,5,5,2026-05-27 10:00:00,2026-06-21 10:00:00,82,0.060976,298.615278,0.502319,2
user_001901,查还款结果,5,5,2025-09-04 21:14:00,2026-06-16 03:43:00,82,0.060976,298.615278,0.502319,3
user_001901,大样本固定时段_afternoon_0082,5,4,2026-05-01 12:52:00,2026-06-18 12:55:00,82,0.060976,298.615278,0.502319,4
user_001901,查看黄金行情,4,4,2025-09-15 10:52:00,2026-06-27 13:08:00,82,0.04878,298.615278,0.401855,5
user_001902,大样本周期_monthly_0922,8,8,2025-11-28 12:05:00,2026-06-28 12:12:00,53,0.150943,348.277083,0.689106,1
user_001902,大样本近期高频_0522,6,5,2026-06-24 07:34:00,2026-06-29 12:47:00,53,0.113208,348.277083,0.51683,2
user_001902,公共流程起点,5,5,2026-05-27 10:00:00,2026-06-21 10:00:00,53,0.09434,348.277083,0.430692,3
user_001902,大样本固定时段_afternoon_0722,5,4,2026-05-01 12:06:00,2026-06-18 12:05:00,53,0.09434,348.277083,0.430692,4
user_001902,查看理财产品,3,3,2025-09-18 20:46:00,2026-06-28 04:18:00,53,0.056604,348.277083,0.258415,5
user_001903,大样本固定时段_evening_0011,10,10,2025-10-10 18:24:00,2026-06-19 18:51:00,86,0.116279,292.556944,1.025441,1
user_001903,大样本周期_interval_0211,8,8,2026-04-27 18:05:00,2026-06-29 18:12:00,86,0.093023,292.556944,0.820353,2
user_001903,公共流程起点,5,5,2026-05-28 10:00:00,2026-06-22 10:00:00,86,0.05814,292.556944,0.512721,3
user_001903,查账户明细,3,3,2025-11-25 18:46:00,2026-06-27 17:16:00,86,0.034884,292.556944,0.307632,4
user_001903,大样本链路_0211_步骤5,3,3,2026-05-11 09:56:00,2026-06-23 09:56:00,86,0.034884,292.556944,0.307632,5
user_001904,公共流程起点,5,5,2026-05-29 10:00:00,2026-06-23 10:00:00,55,0.090909,336.940972,0.445182,1
user_001904,风险评估,4,4,2025-07-28 13:31:00,2026-05-29 18:07:00,55,0.072727,336.940972,0.356145,2
user_001904,查银行卡,4,4,2025-08-06 05:40:00,2026-03-12 00:25:00,55,0.072727,336.940972,0.356145,3
user_001904,公共流程终点,3,3,2026-05-29 10:04:00,2026-06-23 10:04:00,55,0.054545,336.940972,0.267109,4
user_001904,大样本非固定时段_low_count_0300,3,3,2026-05-11 05:27:00,2026-06-20 00:08:00,55,0.054545,336.940972,0.267109,5
user_001905,大样本近期高频_0574,8,5,2026-06-24 02:33:00,2026-06-29 12:33:00,64,0.125,359.763889,0.667104,1
user_001905,大样本固定时段_afternoon_0774,6,6,2026-02-05 15:27:00,2026-06-16 12:36:00,64,0.09375,359.763889,0.500328,2
user_001905,大样本周期_monthly_0974,6,6,2025-11-30 12:05:00,2026-05-30 12:10:00,64,0.09375,359.763889,0.500328,3
user_001905,查看黄金行情,5,5,2025-07-05 17:43:00,2026-06-27 15:35:00,64,0.078125,359.763889,0.41694,4
user_001905,公共流程起点,5,5,2026-05-25 10:00:00,2026-06-19 10:00:00,64,0.078125,359.763889,0.41694,5
user_001906,大样本非固定时段_low_share_0377,11,11,2026-01-06 06:10:00,2026-06-20 06:05:00,80,0.1375,331.558333,0.9953,1
user_001906,大样本非近期高频_low_lift_0377,10,9,2026-06-17 11:03:00,2026-06-29 12:00:00,80,0.125,331.558333,0.904818,2
user_001906,大样本非周期_random_intervals_0377,5,5,2026-04-06 10:49:00,2026-06-27 10:18:00,80,0.0625,331.558333,0.452409,3
user_001906,公共流程起点,5,5,2026-05-27 10:00:00,2026-06-21 10:00:00,80,0.0625,331.558333,0.452409,4
user_001906,大样本负链路_0377_A,5,5,2026-04-22 12:00:00,2026-06-12 12:00:00,80,0.0625,331.558333,0.452409,5
user_001907,大样本固定时段_evening_0335,10,10,2025-08-04 21:39:00,2026-06-20 18:34:00,93,0.107527,359.363889,0.834808,1
user_001907,大样本周期_interval_0535,8,8,2026-04-13 18:05:00,2026-06-29 18:12:00,93,0.086022,359.363889,0.667847,2
user_001907,公共流程起点,5,5,2026-05-29 10:00:00,2026-06-23 10:00:00,93,0.053763,359.363889,0.417404,3
user_001907,查交易结果,5,5,2025-07-06 03:16:00,2026-05-11 02:18:00,93,0.053763,359.363889,0.417404,4
user_001907,大样本近期高频_0135,5,4,2026-06-15 12:52:00,2026-06-29 12:25:00,93,0.053763,359.363889,0.417404,5
user_001908,大样本近期高频_0219,9,6,2026-06-15 12:33:00,2026-06-29 12:59:00,67,0.134328,344.395139,0.783983,1
user_001908,大样本周期_interval_0619,8,8,2026-03-30 18:05:00,2026-06-29 18:12:00,67,0.119403,344.395139,0.696874,2
user_001908,公共流程起点,5,5,2026-05-25 10:00:00,2026-06-19 10:00:00,67,0.074627,344.395139,0.435546,3
user_001908,大样本固定时段_evening_0419,5,4,2026-04-29 18:09:00,2026-06-16 18:54:00,67,0.074627,344.395139,0.435546,4
user_001908,公共流程终点,3,3,2026-05-25 10:04:00,2026-06-19 10:04:00,67,0.044776,344.395139,0.261328,5
user_001909,大样本非近期高频_long_term_high_freq_0463,30,25,2026-06-02 20:07:00,2026-06-29 12:00:00,57,0.526316,349.982639,2.571556,1
user_001909,大样本非固定时段_low_active_days_0463,4,2,2026-06-10 18:40:00,2026-06-20 21:17:00,57,0.070175,349.982639,0.342874,2
user_001909,大样本非周期_single_cycle_0463,3,3,2026-06-10 10:06:00,2026-06-24 10:24:00,57,0.052632,349.982639,0.257156,3
user_001909,快捷支付,3,3,2025-10-15 14:42:00,2026-05-23 04:42:00,57,0.052632,349.982639,0.257156,4
user_001909,买黄金,2,2,2025-09-05 11:03:00,2026-05-29 09:36:00,57,0.035088,349.982639,0.171437,5
user_001910,大样本近期高频_0651,6,5,2026-06-15 12:42:00,2026-06-29 12:26:00,56,0.107143,347.270139,0.518328,1
user_001910,公共流程起点,5,5,2026-05-28 10:00:00,2026-06-22 10:00:00,56,0.089286,347.270139,0.43194,2
user_001910,大样本固定时段_evening_0851,5,4,2026-05-02 18:09:00,2026-06-19 18:51:00,56,0.089286,347.270139,0.43194,3
user_001910,添加银行卡,4,4,2025-12-25 03:16:00,2026-05-25 22:25:00,56,0.071429,347.270139,0.345552,4
user_001910,查银行卡,4,4,2025-07-18 05:37:00,2026-04-14 07:36:00,56,0.071429,347.270139,0.345552,5
user_001911,大样本固定时段_afternoon_0234,10,10,2025-10-07 12:02:00,2026-06-16 12:56:00,96,0.104167,355.903472,0.842925,1
user_001911,大样本周期_monthly_0434,8,8,2025-11-01 12:05:00,2026-06-01 12:12:00,96,0.083333,355.903472,0.67434,2
user_001911,大样本近期高频_0034,8,5,2026-06-24 02:35:00,2026-06-29 12:11:00,96,0.083333,355.903472,0.67434,3
user_001911,公共流程起点,5,5,2026-05-25 10:00:00,2026-06-19 10:00:00,96,0.052083,355.903472,0.421463,4
user_001911,添加银行卡,5,5,2025-07-17 14:33:00,2026-06-03 05:16:00,96,0.052083,355.903472,0.421463,5
user_001912,大样本固定时段_evening_0555,10,10,2025-10-11 18:30:00,2026-06-20 18:57:00,56,0.178571,351.665278,0.853084,1
user_001912,大样本周期_interval_0755,8,8,2026-04-26 18:05:00,2026-06-28 18:12:00,56,0.142857,351.665278,0.682467,2
user_001912,公共流程起点,5,5,2026-05-29 10:00:00,2026-06-23 10:00:00,56,0.089286,351.665278,0.426542,3
user_001912,大样本近期高频_0355,5,4,2026-06-15 12:34:00,2026-06-29 12:55:00,56,0.089286,351.665278,0.426542,4
user_001912,查账户明细,4,4,2025-08-25 04:25:00,2026-06-20 15:41:00,56,0.071429,351.665278,0.341234,5
user_001913,大样本近期高频_0762,6,5,2026-06-24 07:22:00,2026-06-29 12:10:00,45,0.133333,333.3,0.540054,1
user_001913,公共流程起点,5,5,2026-05-27 10:00:00,2026-06-21 10:00:00,45,0.111111,333.3,0.450045,2
user_001913,大样本固定时段_afternoon_0962,5,4,2026-05-01 12:18:00,2026-06-18 12:53:00,45,0.111111,333.3,0.450045,3
user_001913,收款码,4,4,2025-10-18 18:20:00,2026-02-21 00:32:00,45,0.088889,333.3,0.360036,4
user_001913,公共流程终点,3,3,2026-05-27 10:04:00,2026-06-21 10:04:00,45,0.066667,333.3,0.270027,5
user_001914,大样本非近期高频_long_term_high_freq_0311,30,25,2026-06-02 20:35:00,2026-06-29 12:00:00,82,0.365854,360.374306,2.497403,1
user_001914,大样本非固定时段_low_share_0311,11,11,2026-01-06 18:11:00,2026-06-20 18:01:00,82,0.134146,360.374306,0.915715,2
user_001914,公共流程起点,5,5,2026-05-28 10:00:00,2026-06-22 10:00:00,82,0.060976,360.374306,0.416234,3
user_001914,大样本非周期_short_burst_0311,5,5,2026-06-05 10:08:00,2026-06-09 10:53:00,82,0.060976,360.374306,0.416234,4
user_001914,公共流程终点,3,3,2026-05-28 10:04:00,2026-06-22 10:04:00,82,0.036585,360.374306,0.24974,5
user_001915,大样本周期_daily_0236,8,8,2026-06-22 05:05:00,2026-06-30 05:12:00,74,0.108108,352.702083,0.680461,1
user_001915,大样本固定时段_early_morning_0036,6,6,2026-02-08 01:27:00,2026-06-19 00:42:00,74,0.081081,352.702083,0.510346,2
user_001915,公共流程起点,5,5,2026-05-28 10:00:00,2026-06-22 10:00:00,74,0.067568,352.702083,0.425288,3
user_001915,查还款结果,4,4,2025-07-12 19:09:00,2026-06-30 08:33:00,74,0.054054,352.702083,0.34023,4
user_001915,大样本链路_0836_步骤2,4,4,2026-04-08 08:30:00,2026-06-25 08:30:00,74,0.054054,352.702083,0.34023,5
