user_id,action_name,recent_count,time_window,positive_label,pattern_id,baseline_count,count_7d,count_30d,lift,recent_concentration,reason
user_000802,大样本近期高频_0644,8,last_7_days,1,large_high_freq_0644,0.0,8,8,16.0,1.0,recent_frequency_increase
user_000330,大样本近期高频_0645,4,last_7_days,1,large_high_freq_0645,0.3333333333333333,4,5,8.0,0.8,recent_frequency_increase
user_001308,大样本近期高频_0646,5,last_7_days,1,large_high_freq_0646,0.0,5,5,10.0,1.0,recent_frequency_increase
user_001758,大样本近期高频_0647,6,last_7_days,1,large_high_freq_0647,0.3333333333333333,6,7,12.0,0.857143,recent_frequency_increase
user_000863,大样本近期高频_0648,7,last_7_days,1,large_high_freq_0648,0.0,7,7,14.0,1.0,recent_frequency_increase
user_001939,大样本近期高频_0649,8,last_7_days,1,large_high_freq_0649,0.3333333333333333,8,9,16.0,0.888889,recent_frequency_increase
user_001928,大样本近期高频_0650,4,last_7_days,1,large_high_freq_0650,0.0,4,4,8.0,1.0,recent_frequency_increase
user_001910,大样本近期高频_0651,5,last_7_days,1,large_high_freq_0651,0.3333333333333333,5,6,10.0,0.833333,recent_frequency_increase
user_000020,大样本近期高频_0652,6,last_7_days,1,large_high_freq_0652,0.0,6,6,12.0,1.0,recent_frequency_increase
user_000996,大样本近期高频_0653,7,last_7_days,1,large_high_freq_0653,0.3333333333333333,7,8,14.0,0.875,recent_frequency_increase
user_000559,大样本近期高频_0654,8,last_7_days,1,large_high_freq_0654,0.0,8,8,16.0,1.0,recent_frequency_increase
user_001765,大样本近期高频_0655,4,last_7_days,1,large_high_freq_0655,0.3333333333333333,4,5,8.0,0.8,recent_frequency_increase
user_001759,大样本近期高频_0656,5,last_7_days,1,large_high_freq_0656,0.0,5,5,10.0,1.0,recent_frequency_increase
user_001475,大样本近期高频_0657,6,last_7_days,1,large_high_freq_0657,0.3333333333333333,6,7,12.0,0.857143,recent_frequency_increase
user_001535,大样本近期高频_0658,7,last_7_days,1,large_high_freq_0658,0.0,7,7,14.0,1.0,recent_frequency_increase
user_000290,大样本近期高频_0659,8,last_7_days,1,large_high_freq_0659,0.3333333333333333,8,9,16.0,0.888889,recent_frequency_increase
user_001389,大样本近期高频_0660,4,last_7_days,1,large_high_freq_0660,0.0,4,4,8.0,1.0,recent_frequency_increase
user_000419,大样本近期高频_0661,5,last_7_days,1,large_high_freq_0661,0.3333333333333333,5,6,10.0,0.833333,recent_frequency_increase
user_000573,大样本近期高频_0662,6,last_7_days,1,large_high_freq_0662,0.0,6,6,12.0,1.0,recent_frequency_increase
user_000176,大样本近期高频_0663,7,last_7_days,1,large_high_freq_0663,0.3333333333333333,7,8,14.0,0.875,recent_frequency_increase
user_000159,大样本近期高频_0664,8,last_7_days,1,large_high_freq_0664,0.0,8,8,16.0,1.0,recent_frequency_increase
user_001799,大样本近期高频_0665,4,last_7_days,1,large_high_freq_0665,0.3333333333333333,4,5,8.0,0.8,recent_frequency_increase
user_000191,大样本近期高频_0666,5,last_7_days,1,large_high_freq_0666,0.0,5,5,10.0,1.0,recent_frequency_increase
user_000703,大样本近期高频_0667,6,last_7_days,1,large_high_freq_0667,0.3333333333333333,6,7,12.0,0.857143,recent_frequency_increase
user_000991,大样本近期高频_0668,7,last_7_days,1,large_high_freq_0668,0.0,7,7,14.0,1.0,recent_frequency_increase
user_000310,大样本近期高频_0669,8,last_7_days,1,large_high_freq_0669,0.3333333333333333,8,9,16.0,0.888889,recent_frequency_increase
user_000561,大样本近期高频_0670,4,last_7_days,1,large_high_freq_0670,0.0,4,4,8.0,1.0,recent_frequency_increase
user_000912,大样本近期高频_0671,5,last_7_days,1,large_high_freq_0671,0.3333333333333333,5,6,10.0,0.833333,recent_frequency_increase
user_001639,大样本近期高频_0672,6,last_7_days,1,large_high_freq_0672,0.0,6,6,12.0,1.0,recent_frequency_increase
user_001138,大样本近期高频_0673,7,last_7_days,1,large_high_freq_0673,0.3333333333333333,7,8,14.0,0.875,recent_frequency_increase
user_001323,大样本近期高频_0674,8,last_7_days,1,large_high_freq_0674,0.0,8,8,16.0,1.0,recent_frequency_increase
user_000891,大样本近期高频_0675,4,last_7_days,1,large_high_freq_0675,0.3333333333333333,4,5,8.0,0.8,recent_frequency_increase
user_001801,大样本近期高频_0676,5,last_7_days,1,large_high_freq_0676,0.0,5,5,10.0,1.0,recent_frequency_increase
user_000017,大样本近期高频_0677,6,last_7_days,1,large_high_freq_0677,0.3333333333333333,6,7,12.0,0.857143,recent_frequency_increase
user_001739,大样本近期高频_0678,7,last_7_days,1,large_high_freq_0678,0.0,7,7,14.0,1.0,recent_frequency_increase
user_000830,大样本近期高频_0679,8,last_7_days,1,large_high_freq_0679,0.3333333333333333,8,9,16.0,0.888889,recent_frequency_increase
user_000378,大样本近期高频_0680,4,last_7_days,1,large_high_freq_0680,0.0,4,4,8.0,1.0,recent_frequency_increase
user_001427,大样本近期高频_0681,5,last_7_days,1,large_high_freq_0681,0.3333333333333333,5,6,10.0,0.833333,recent_frequency_increase
user_002000,大样本近期高频_0682,6,last_7_days,1,large_high_freq_0682,0.0,6,6,12.0,1.0,recent_frequency_increase
user_001827,大样本近期高频_0683,7,last_7_days,1,large_high_freq_0683,0.3333333333333333,7,8,14.0,0.875,recent_frequency_increase
user_000780,大样本近期高频_0684,8,last_7_days,1,large_high_freq_0684,0.0,8,8,16.0,1.0,recent_frequency_increase
user_001793,大样本近期高频_0685,4,last_7_days,1,large_high_freq_0685,0.3333333333333333,4,5,8.0,0.8,recent_frequency_increase
user_001051,大样本近期高频_0686,5,last_7_days,1,large_high_freq_0686,0.0,5,5,10.0,1.0,recent_frequency_increase
user_001485,大样本近期高频_0687,6,last_7_days,1,large_high_freq_0687,0.3333333333333333,6,7,12.0,0.857143,recent_frequency_increase
user_001665,大样本近期高频_0688,7,last_7_days,1,large_high_freq_0688,0.0,7,7,14.0,1.0,recent_frequency_increase
user_001390,大样本近期高频_0689,8,last_7_days,1,large_high_freq_0689,0.3333333333333333,8,9,16.0,0.888889,recent_frequency_increase
user_000671,大样本近期高频_0690,4,last_7_days,1,large_high_freq_0690,0.0,4,4,8.0,1.0,recent_frequency_increase
user_001306,大样本近期高频_0691,5,last_7_days,1,large_high_freq_0691,0.3333333333333333,5,6,10.0,0.833333,recent_frequency_increase
user_001851,大样本近期高频_0692,6,last_7_days,1,large_high_freq_0692,0.0,6,6,12.0,1.0,recent_frequency_increase
user_001562,大样本近期高频_0693,7,last_7_days,1,large_high_freq_0693,0.3333333333333333,7,8,14.0,0.875,recent_frequency_increase
user_000776,大样本近期高频_0694,8,last_7_days,1,large_high_freq_0694,0.0,8,8,16.0,1.0,recent_frequency_increase
user_000209,大样本近期高频_0695,4,last_7_days,1,large_high_freq_0695,0.3333333333333333,4,5,8.0,0.8,recent_frequency_increase
user_001068,大样本近期高频_0696,5,last_7_days,1,large_high_freq_0696,0.0,5,5,10.0,1.0,recent_frequency_increase
user_000219,大样本近期高频_0697,6,last_7_days,1,large_high_freq_0697,0.3333333333333333,6,7,12.0,0.857143,recent_frequency_increase
user_001406,大样本近期高频_0698,7,last_7_days,1,large_high_freq_0698,0.0,7,7,14.0,1.0,recent_frequency_increase
user_001819,大样本近期高频_0699,8,last_7_days,1,large_high_freq_0699,0.3333333333333333,8,9,16.0,0.888889,recent_frequency_increase
user_001069,大样本近期高频_0700,4,last_7_days,1,large_high_freq_0700,0.0,4,4,8.0,1.0,recent_frequency_increase
user_000840,大样本近期高频_0701,5,last_7_days,1,large_high_freq_0701,0.3333333333333333,5,6,10.0,0.833333,recent_frequency_increase
user_000719,大样本近期高频_0702,6,last_7_days,1,large_high_freq_0702,0.0,6,6,12.0,1.0,recent_frequency_increase
user_000090,大样本近期高频_0703,7,last_7_days,1,large_high_freq_0703,0.3333333333333333,7,8,14.0,0.875,recent_frequency_increase
user_001172,大样本近期高频_0704,8,last_7_days,1,large_high_freq_0704,0.0,8,8,16.0,1.0,recent_frequency_increase
user_001516,大样本近期高频_0705,4,last_7_days,1,large_high_freq_0705,0.3333333333333333,4,5,8.0,0.8,recent_frequency_increase
user_000883,大样本近期高频_0706,5,last_7_days,1,large_high_freq_0706,0.0,5,5,10.0,1.0,recent_frequency_increase
user_000720,大样本近期高频_0707,6,last_7_days,1,large_high_freq_0707,0.3333333333333333,6,7,12.0,0.857143,recent_frequency_increase
user_000899,大样本近期高频_0708,7,last_7_days,1,large_high_freq_0708,0.0,7,7,14.0,1.0,recent_frequency_increase
user_000327,大样本近期高频_0709,8,last_7_days,1,large_high_freq_0709,0.3333333333333333,8,9,16.0,0.888889,recent_frequency_increase
user_001171,大样本近期高频_0710,4,last_7_days,1,large_high_freq_0710,0.0,4,4,8.0,1.0,recent_frequency_increase
user_000406,大样本近期高频_0711,5,last_7_days,1,large_high_freq_0711,0.3333333333333333,5,6,10.0,0.833333,recent_frequency_increase
user_000109,大样本近期高频_0712,6,last_7_days,1,large_high_freq_0712,0.0,6,6,12.0,1.0,recent_frequency_increase
user_001106,大样本近期高频_0713,7,last_7_days,1,large_high_freq_0713,0.3333333333333333,7,8,14.0,0.875,recent_frequency_increase
user_000972,大样本近期高频_0714,8,last_7_days,1,large_high_freq_0714,0.0,8,8,16.0,1.0,recent_frequency_increase
user_000896,大样本近期高频_0715,4,last_7_days,1,large_high_freq_0715,0.3333333333333333,4,5,8.0,0.8,recent_frequency_increase
user_000400,大样本近期高频_0716,5,last_7_days,1,large_high_freq_0716,0.0,5,5,10.0,1.0,recent_frequency_increase
user_000161,大样本近期高频_0717,6,last_7_days,1,large_high_freq_0717,0.3333333333333333,6,7,12.0,0.857143,recent_frequency_increase
user_000821,大样本近期高频_0718,7,last_7_days,1,large_high_freq_0718,0.0,7,7,14.0,1.0,recent_frequency_increase
user_000672,大样本近期高频_0719,8,last_7_days,1,large_high_freq_0719,0.3333333333333333,8,9,16.0,0.888889,recent_frequency_increase
user_001884,大样本近期高频_0720,4,last_7_days,1,large_high_freq_0720,0.0,4,4,8.0,1.0,recent_frequency_increase
user_000341,大样本近期高频_0721,5,last_7_days,1,large_high_freq_0721,0.3333333333333333,5,6,10.0,0.833333,recent_frequency_increase
user_000908,大样本近期高频_0722,6,last_7_days,1,large_high_freq_0722,0.0,6,6,12.0,1.0,recent_frequency_increase
user_001925,大样本近期高频_0723,7,last_7_days,1,large_high_freq_0723,0.3333333333333333,7,8,14.0,0.875,recent_frequency_increase
user_000126,大样本近期高频_0724,8,last_7_days,1,large_high_freq_0724,0.0,8,8,16.0,1.0,recent_frequency_increase
user_000955,大样本近期高频_0725,4,last_7_days,1,large_high_freq_0725,0.3333333333333333,4,5,8.0,0.8,recent_frequency_increase
user_001291,大样本近期高频_0726,5,last_7_days,1,large_high_freq_0726,0.0,5,5,10.0,1.0,recent_frequency_increase
user_000705,大样本近期高频_0727,6,last_7_days,1,large_high_freq_0727,0.3333333333333333,6,7,12.0,0.857143,recent_frequency_increase
user_000031,大样本近期高频_0728,7,last_7_days,1,large_high_freq_0728,0.0,7,7,14.0,1.0,recent_frequency_increase
user_001964,大样本近期高频_0729,8,last_7_days,1,large_high_freq_0729,0.3333333333333333,8,9,16.0,0.888889,recent_frequency_increase
user_000909,大样本近期高频_0730,4,last_7_days,1,large_high_freq_0730,0.0,4,4,8.0,1.0,recent_frequency_increase
user_001335,大样本近期高频_0731,5,last_7_days,1,large_high_freq_0731,0.3333333333333333,5,6,10.0,0.833333,recent_frequency_increase
user_001280,大样本近期高频_0732,6,last_7_days,1,large_high_freq_0732,0.0,6,6,12.0,1.0,recent_frequency_increase
user_000275,大样本近期高频_0733,7,last_7_days,1,large_high_freq_0733,0.3333333333333333,7,8,14.0,0.875,recent_frequency_increase
user_000468,大样本近期高频_0734,8,last_7_days,1,large_high_freq_0734,0.0,8,8,16.0,1.0,recent_frequency_increase
user_001536,大样本近期高频_0735,4,last_7_days,1,large_high_freq_0735,0.3333333333333333,4,5,8.0,0.8,recent_frequency_increase
user_000808,大样本近期高频_0736,5,last_7_days,1,large_high_freq_0736,0.0,5,5,10.0,1.0,recent_frequency_increase
user_001506,大样本近期高频_0737,6,last_7_days,1,large_high_freq_0737,0.3333333333333333,6,7,12.0,0.857143,recent_frequency_increase
user_001638,大样本近期高频_0738,7,last_7_days,1,large_high_freq_0738,0.0,7,7,14.0,1.0,recent_frequency_increase
user_000555,大样本近期高频_0739,8,last_7_days,1,large_high_freq_0739,0.3333333333333333,8,9,16.0,0.888889,recent_frequency_increase
user_000005,大样本近期高频_0740,4,last_7_days,1,large_high_freq_0740,0.0,4,4,8.0,1.0,recent_frequency_increase
user_001786,大样本近期高频_0741,5,last_7_days,1,large_high_freq_0741,0.3333333333333333,5,6,10.0,0.833333,recent_frequency_increase
user_000220,大样本近期高频_0742,6,last_7_days,1,large_high_freq_0742,0.0,6,6,12.0,1.0,recent_frequency_increase
user_001504,大样本近期高频_0743,7,last_7_days,1,large_high_freq_0743,0.3333333333333333,7,8,14.0,0.875,recent_frequency_increase
user_000399,大样本近期高频_0744,8,last_7_days,1,large_high_freq_0744,0.0,8,8,16.0,1.0,recent_frequency_increase
user_000606,大样本近期高频_0745,4,last_7_days,1,large_high_freq_0745,0.3333333333333333,4,5,8.0,0.8,recent_frequency_increase
user_001669,大样本近期高频_0746,5,last_7_days,1,large_high_freq_0746,0.0,5,5,10.0,1.0,recent_frequency_increase
user_000441,大样本近期高频_0747,6,last_7_days,1,large_high_freq_0747,0.3333333333333333,6,7,12.0,0.857143,recent_frequency_increase
user_001347,大样本近期高频_0748,7,last_7_days,1,large_high_freq_0748,0.0,7,7,14.0,1.0,recent_frequency_increase
user_000825,大样本近期高频_0749,8,last_7_days,1,large_high_freq_0749,0.3333333333333333,8,9,16.0,0.888889,recent_frequency_increase
user_001072,大样本近期高频_0750,4,last_7_days,1,large_high_freq_0750,0.0,4,4,8.0,1.0,recent_frequency_increase
user_000165,大样本近期高频_0751,5,last_7_days,1,large_high_freq_0751,0.3333333333333333,5,6,10.0,0.833333,recent_frequency_increase
user_000624,大样本近期高频_0752,6,last_7_days,1,large_high_freq_0752,0.0,6,6,12.0,1.0,recent_frequency_increase
user_001244,大样本近期高频_0753,7,last_7_days,1,large_high_freq_0753,0.3333333333333333,7,8,14.0,0.875,recent_frequency_increase
user_001970,大样本近期高频_0754,8,last_7_days,1,large_high_freq_0754,0.0,8,8,16.0,1.0,recent_frequency_increase
user_000335,大样本近期高频_0755,4,last_7_days,1,large_high_freq_0755,0.3333333333333333,4,5,8.0,0.8,recent_frequency_increase
user_001732,大样本近期高频_0756,5,last_7_days,1,large_high_freq_0756,0.0,5,5,10.0,1.0,recent_frequency_increase
user_000074,大样本近期高频_0757,6,last_7_days,1,large_high_freq_0757,0.3333333333333333,6,7,12.0,0.857143,recent_frequency_increase
user_000325,大样本近期高频_0758,7,last_7_days,1,large_high_freq_0758,0.0,7,7,14.0,1.0,recent_frequency_increase
user_001763,大样本近期高频_0759,8,last_7_days,1,large_high_freq_0759,0.3333333333333333,8,9,16.0,0.888889,recent_frequency_increase
user_000736,大样本近期高频_0760,4,last_7_days,1,large_high_freq_0760,0.0,4,4,8.0,1.0,recent_frequency_increase
user_000084,大样本近期高频_0761,5,last_7_days,1,large_high_freq_0761,0.3333333333333333,5,6,10.0,0.833333,recent_frequency_increase
user_001913,大样本近期高频_0762,6,last_7_days,1,large_high_freq_0762,0.0,6,6,12.0,1.0,recent_frequency_increase
user_000750,大样本近期高频_0763,7,last_7_days,1,large_high_freq_0763,0.3333333333333333,7,8,14.0,0.875,recent_frequency_increase
user_000676,大样本近期高频_0764,8,last_7_days,1,large_high_freq_0764,0.0,8,8,16.0,1.0,recent_frequency_increase
user_000562,大样本近期高频_0765,4,last_7_days,1,large_high_freq_0765,0.3333333333333333,4,5,8.0,0.8,recent_frequency_increase
user_000389,大样本近期高频_0766,5,last_7_days,1,large_high_freq_0766,0.0,5,5,10.0,1.0,recent_frequency_increase
user_000895,大样本近期高频_0767,6,last_7_days,1,large_high_freq_0767,0.3333333333333333,6,7,12.0,0.857143,recent_frequency_increase
user_000532,大样本近期高频_0768,7,last_7_days,1,large_high_freq_0768,0.0,7,7,14.0,1.0,recent_frequency_increase
user_000571,大样本近期高频_0769,8,last_7_days,1,large_high_freq_0769,0.3333333333333333,8,9,16.0,0.888889,recent_frequency_increase
user_000925,大样本近期高频_0770,4,last_7_days,1,large_high_freq_0770,0.0,4,4,8.0,1.0,recent_frequency_increase
user_000442,大样本近期高频_0771,5,last_7_days,1,large_high_freq_0771,0.3333333333333333,5,6,10.0,0.833333,recent_frequency_increase
user_000794,大样本近期高频_0772,6,last_7_days,1,large_high_freq_0772,0.0,6,6,12.0,1.0,recent_frequency_increase
user_001473,大样本近期高频_0773,7,last_7_days,1,large_high_freq_0773,0.3333333333333333,7,8,14.0,0.875,recent_frequency_increase
user_000363,大样本近期高频_0774,8,last_7_days,1,large_high_freq_0774,0.0,8,8,16.0,1.0,recent_frequency_increase
user_000869,大样本近期高频_0775,4,last_7_days,1,large_high_freq_0775,0.3333333333333333,4,5,8.0,0.8,recent_frequency_increase
user_000842,大样本近期高频_0776,5,last_7_days,1,large_high_freq_0776,0.0,5,5,10.0,1.0,recent_frequency_increase
user_000097,大样本近期高频_0777,6,last_7_days,1,large_high_freq_0777,0.3333333333333333,6,7,12.0,0.857143,recent_frequency_increase
user_000228,大样本近期高频_0778,7,last_7_days,1,large_high_freq_0778,0.0,7,7,14.0,1.0,recent_frequency_increase
user_000778,大样本近期高频_0779,8,last_7_days,1,large_high_freq_0779,0.3333333333333333,8,9,16.0,0.888889,recent_frequency_increase
user_001418,大样本近期高频_0780,4,last_7_days,1,large_high_freq_0780,0.0,4,4,8.0,1.0,recent_frequency_increase
user_001314,大样本近期高频_0781,5,last_7_days,1,large_high_freq_0781,0.3333333333333333,5,6,10.0,0.833333,recent_frequency_increase
user_001086,大样本近期高频_0782,6,last_7_days,1,large_high_freq_0782,0.0,6,6,12.0,1.0,recent_frequency_increase
user_000579,大样本近期高频_0783,7,last_7_days,1,large_high_freq_0783,0.3333333333333333,7,8,14.0,0.875,recent_frequency_increase
user_001547,大样本近期高频_0784,8,last_7_days,1,large_high_freq_0784,0.0,8,8,16.0,1.0,recent_frequency_increase
user_001226,大样本近期高频_0785,4,last_7_days,1,large_high_freq_0785,0.3333333333333333,4,5,8.0,0.8,recent_frequency_increase
user_000374,大样本近期高频_0786,5,last_7_days,1,large_high_freq_0786,0.0,5,5,10.0,1.0,recent_frequency_increase
user_000598,大样本近期高频_0787,6,last_7_days,1,large_high_freq_0787,0.3333333333333333,6,7,12.0,0.857143,recent_frequency_increase
user_000405,大样本近期高频_0788,7,last_7_days,1,large_high_freq_0788,0.0,7,7,14.0,1.0,recent_frequency_increase
user_000699,大样本近期高频_0789,8,last_7_days,1,large_high_freq_0789,0.3333333333333333,8,9,16.0,0.888889,recent_frequency_increase
user_001926,大样本近期高频_0790,4,last_7_days,1,large_high_freq_0790,0.0,4,4,8.0,1.0,recent_frequency_increase
user_001689,大样本近期高频_0791,5,last_7_days,1,large_high_freq_0791,0.3333333333333333,5,6,10.0,0.833333,recent_frequency_increase
user_001458,大样本近期高频_0792,6,last_7_days,1,large_high_freq_0792,0.0,6,6,12.0,1.0,recent_frequency_increase
user_000877,大样本近期高频_0793,7,last_7_days,1,large_high_freq_0793,0.3333333333333333,7,8,14.0,0.875,recent_frequency_increase
user_000758,大样本近期高频_0794,8,last_7_days,1,large_high_freq_0794,0.0,8,8,16.0,1.0,recent_frequency_increase
user_000484,大样本近期高频_0795,4,last_7_days,1,large_high_freq_0795,0.3333333333333333,4,5,8.0,0.8,recent_frequency_increase
user_000369,大样本近期高频_0796,5,last_7_days,1,large_high_freq_0796,0.0,5,5,10.0,1.0,recent_frequency_increase
user_001465,大样本近期高频_0797,6,last_7_days,1,large_high_freq_0797,0.3333333333333333,6,7,12.0,0.857143,recent_frequency_increase
user_000541,大样本近期高频_0798,7,last_7_days,1,large_high_freq_0798,0.0,7,7,14.0,1.0,recent_frequency_increase
user_000099,大样本近期高频_0799,8,last_7_days,1,large_high_freq_0799,0.3333333333333333,8,9,16.0,0.888889,recent_frequency_increase
