user_id,action_name,time_period,negative_type,positive_label,pattern_id,reason
user_000019,大样本非固定时段_low_active_days_0742,afternoon,low_active_days,0,large_time_period_negative_0742,should_not_be_time_period_task
user_001332,大样本非固定时段_low_share_0743,evening,low_share,0,large_time_period_negative_0743,should_not_be_time_period_task
user_001327,大样本非固定时段_low_count_0744,early_morning,low_count,0,large_time_period_negative_0744,should_not_be_time_period_task
user_000284,大样本非固定时段_low_active_days_0745,morning,low_active_days,0,large_time_period_negative_0745,should_not_be_time_period_task
user_000293,大样本非固定时段_low_share_0746,afternoon,low_share,0,large_time_period_negative_0746,should_not_be_time_period_task
user_001355,大样本非固定时段_low_count_0747,evening,low_count,0,large_time_period_negative_0747,should_not_be_time_period_task
user_000508,大样本非固定时段_low_active_days_0748,early_morning,low_active_days,0,large_time_period_negative_0748,should_not_be_time_period_task
user_001453,大样本非固定时段_low_share_0749,morning,low_share,0,large_time_period_negative_0749,should_not_be_time_period_task
user_001582,大样本非固定时段_low_count_0750,afternoon,low_count,0,large_time_period_negative_0750,should_not_be_time_period_task
user_000384,大样本非固定时段_low_active_days_0751,evening,low_active_days,0,large_time_period_negative_0751,should_not_be_time_period_task
user_000308,大样本非固定时段_low_share_0752,early_morning,low_share,0,large_time_period_negative_0752,should_not_be_time_period_task
user_000601,大样本非固定时段_low_count_0753,morning,low_count,0,large_time_period_negative_0753,should_not_be_time_period_task
user_000148,大样本非固定时段_low_active_days_0754,afternoon,low_active_days,0,large_time_period_negative_0754,should_not_be_time_period_task
user_000381,大样本非固定时段_low_share_0755,evening,low_share,0,large_time_period_negative_0755,should_not_be_time_period_task
user_000093,大样本非固定时段_low_count_0756,early_morning,low_count,0,large_time_period_negative_0756,should_not_be_time_period_task
user_001673,大样本非固定时段_low_active_days_0757,morning,low_active_days,0,large_time_period_negative_0757,should_not_be_time_period_task
user_001298,大样本非固定时段_low_share_0758,afternoon,low_share,0,large_time_period_negative_0758,should_not_be_time_period_task
user_001513,大样本非固定时段_low_count_0759,evening,low_count,0,large_time_period_negative_0759,should_not_be_time_period_task
user_001056,大样本非固定时段_low_active_days_0760,early_morning,low_active_days,0,large_time_period_negative_0760,should_not_be_time_period_task
user_000833,大样本非固定时段_low_share_0761,morning,low_share,0,large_time_period_negative_0761,should_not_be_time_period_task
user_001613,大样本非固定时段_low_count_0762,afternoon,low_count,0,large_time_period_negative_0762,should_not_be_time_period_task
user_000138,大样本非固定时段_low_active_days_0763,evening,low_active_days,0,large_time_period_negative_0763,should_not_be_time_period_task
user_000544,大样本非固定时段_low_share_0764,early_morning,low_share,0,large_time_period_negative_0764,should_not_be_time_period_task
user_000952,大样本非固定时段_low_count_0765,morning,low_count,0,large_time_period_negative_0765,should_not_be_time_period_task
user_001049,大样本非固定时段_low_active_days_0766,afternoon,low_active_days,0,large_time_period_negative_0766,should_not_be_time_period_task
user_000337,大样本非固定时段_low_share_0767,evening,low_share,0,large_time_period_negative_0767,should_not_be_time_period_task
user_000963,大样本非固定时段_low_count_0768,early_morning,low_count,0,large_time_period_negative_0768,should_not_be_time_period_task
user_001539,大样本非固定时段_low_active_days_0769,morning,low_active_days,0,large_time_period_negative_0769,should_not_be_time_period_task
user_000463,大样本非固定时段_low_share_0770,afternoon,low_share,0,large_time_period_negative_0770,should_not_be_time_period_task
user_001029,大样本非固定时段_low_count_0771,evening,low_count,0,large_time_period_negative_0771,should_not_be_time_period_task
user_001753,大样本非固定时段_low_active_days_0772,early_morning,low_active_days,0,large_time_period_negative_0772,should_not_be_time_period_task
user_000859,大样本非固定时段_low_share_0773,morning,low_share,0,large_time_period_negative_0773,should_not_be_time_period_task
user_001193,大样本非固定时段_low_count_0774,afternoon,low_count,0,large_time_period_negative_0774,should_not_be_time_period_task
user_000398,大样本非固定时段_low_active_days_0775,evening,low_active_days,0,large_time_period_negative_0775,should_not_be_time_period_task
user_001448,大样本非固定时段_low_share_0776,early_morning,low_share,0,large_time_period_negative_0776,should_not_be_time_period_task
user_001019,大样本非固定时段_low_count_0777,morning,low_count,0,large_time_period_negative_0777,should_not_be_time_period_task
user_000270,大样本非固定时段_low_active_days_0778,afternoon,low_active_days,0,large_time_period_negative_0778,should_not_be_time_period_task
user_000343,大样本非固定时段_low_share_0779,evening,low_share,0,large_time_period_negative_0779,should_not_be_time_period_task
user_001713,大样本非固定时段_low_count_0780,early_morning,low_count,0,large_time_period_negative_0780,should_not_be_time_period_task
user_000490,大样本非固定时段_low_active_days_0781,morning,low_active_days,0,large_time_period_negative_0781,should_not_be_time_period_task
user_001115,大样本非固定时段_low_share_0782,afternoon,low_share,0,large_time_period_negative_0782,should_not_be_time_period_task
user_000543,大样本非固定时段_low_count_0783,evening,low_count,0,large_time_period_negative_0783,should_not_be_time_period_task
user_000823,大样本非固定时段_low_active_days_0784,early_morning,low_active_days,0,large_time_period_negative_0784,should_not_be_time_period_task
user_001154,大样本非固定时段_low_share_0785,morning,low_share,0,large_time_period_negative_0785,should_not_be_time_period_task
user_000095,大样本非固定时段_low_count_0786,afternoon,low_count,0,large_time_period_negative_0786,should_not_be_time_period_task
user_001609,大样本非固定时段_low_active_days_0787,evening,low_active_days,0,large_time_period_negative_0787,should_not_be_time_period_task
user_000482,大样本非固定时段_low_share_0788,early_morning,low_share,0,large_time_period_negative_0788,should_not_be_time_period_task
user_001557,大样本非固定时段_low_count_0789,morning,low_count,0,large_time_period_negative_0789,should_not_be_time_period_task
user_000153,大样本非固定时段_low_active_days_0790,afternoon,low_active_days,0,large_time_period_negative_0790,should_not_be_time_period_task
user_001180,大样本非固定时段_low_share_0791,evening,low_share,0,large_time_period_negative_0791,should_not_be_time_period_task
user_000244,大样本非固定时段_low_count_0792,early_morning,low_count,0,large_time_period_negative_0792,should_not_be_time_period_task
user_000307,大样本非固定时段_low_active_days_0793,morning,low_active_days,0,large_time_period_negative_0793,should_not_be_time_period_task
user_000018,大样本非固定时段_low_share_0794,afternoon,low_share,0,large_time_period_negative_0794,should_not_be_time_period_task
user_001783,大样本非固定时段_low_count_0795,evening,low_count,0,large_time_period_negative_0795,should_not_be_time_period_task
user_001932,大样本非固定时段_low_active_days_0796,early_morning,low_active_days,0,large_time_period_negative_0796,should_not_be_time_period_task
user_001256,大样本非固定时段_low_share_0797,morning,low_share,0,large_time_period_negative_0797,should_not_be_time_period_task
user_000534,大样本非固定时段_low_count_0798,afternoon,low_count,0,large_time_period_negative_0798,should_not_be_time_period_task
user_001946,大样本非固定时段_low_active_days_0799,evening,low_active_days,0,large_time_period_negative_0799,should_not_be_time_period_task
