user_id,sequence,sequence_length,support_count,next_action_candidate,positive_label,pattern_id
user_000141,大样本链路_0925_步骤1 -> 大样本链路_0925_步骤2 -> 大样本链路_0925_步骤3,3,3,大样本链路_0925_步骤3,1,large_sequence_0925
user_000333,大样本链路_0926_步骤1 -> 大样本链路_0926_步骤2 -> 大样本链路_0926_步骤3 -> 大样本链路_0926_步骤4,4,3,大样本链路_0926_步骤4,1,large_sequence_0926
user_001292,大样本链路_0927_步骤1 -> 大样本链路_0927_步骤2 -> 大样本链路_0927_步骤3 -> 大样本链路_0927_步骤4 -> 大样本链路_0927_步骤5,5,3,大样本链路_0927_步骤5,1,large_sequence_0927
user_000258,大样本链路_0928_步骤1 -> 大样本链路_0928_步骤2,2,4,大样本链路_0928_步骤2,1,large_sequence_0928
user_000807,大样本链路_0929_步骤1 -> 大样本链路_0929_步骤2 -> 大样本链路_0929_步骤3,3,3,大样本链路_0929_步骤3,1,large_sequence_0929
user_000566,大样本链路_0930_步骤1 -> 大样本链路_0930_步骤2 -> 大样本链路_0930_步骤3 -> 大样本链路_0930_步骤4,4,3,大样本链路_0930_步骤4,1,large_sequence_0930
user_001003,大样本链路_0931_步骤1 -> 大样本链路_0931_步骤2 -> 大样本链路_0931_步骤3 -> 大样本链路_0931_步骤4 -> 大样本链路_0931_步骤5,5,3,大样本链路_0931_步骤5,1,large_sequence_0931
user_001870,大样本链路_0932_步骤1 -> 大样本链路_0932_步骤2,2,4,大样本链路_0932_步骤2,1,large_sequence_0932
user_001145,大样本链路_0933_步骤1 -> 大样本链路_0933_步骤2 -> 大样本链路_0933_步骤3,3,3,大样本链路_0933_步骤3,1,large_sequence_0933
user_001073,大样本链路_0934_步骤1 -> 大样本链路_0934_步骤2 -> 大样本链路_0934_步骤3 -> 大样本链路_0934_步骤4,4,3,大样本链路_0934_步骤4,1,large_sequence_0934
user_001471,大样本链路_0935_步骤1 -> 大样本链路_0935_步骤2 -> 大样本链路_0935_步骤3 -> 大样本链路_0935_步骤4 -> 大样本链路_0935_步骤5,5,3,大样本链路_0935_步骤5,1,large_sequence_0935
user_000192,大样本链路_0936_步骤1 -> 大样本链路_0936_步骤2,2,4,大样本链路_0936_步骤2,1,large_sequence_0936
user_001156,大样本链路_0937_步骤1 -> 大样本链路_0937_步骤2 -> 大样本链路_0937_步骤3,3,3,大样本链路_0937_步骤3,1,large_sequence_0937
user_001437,大样本链路_0938_步骤1 -> 大样本链路_0938_步骤2 -> 大样本链路_0938_步骤3 -> 大样本链路_0938_步骤4,4,3,大样本链路_0938_步骤4,1,large_sequence_0938
user_001134,大样本链路_0939_步骤1 -> 大样本链路_0939_步骤2 -> 大样本链路_0939_步骤3 -> 大样本链路_0939_步骤4 -> 大样本链路_0939_步骤5,5,3,大样本链路_0939_步骤5,1,large_sequence_0939
user_001675,大样本链路_0940_步骤1 -> 大样本链路_0940_步骤2,2,4,大样本链路_0940_步骤2,1,large_sequence_0940
user_000367,大样本链路_0941_步骤1 -> 大样本链路_0941_步骤2 -> 大样本链路_0941_步骤3,3,3,大样本链路_0941_步骤3,1,large_sequence_0941
user_000485,大样本链路_0942_步骤1 -> 大样本链路_0942_步骤2 -> 大样本链路_0942_步骤3 -> 大样本链路_0942_步骤4,4,3,大样本链路_0942_步骤4,1,large_sequence_0942
user_000892,大样本链路_0943_步骤1 -> 大样本链路_0943_步骤2 -> 大样本链路_0943_步骤3 -> 大样本链路_0943_步骤4 -> 大样本链路_0943_步骤5,5,3,大样本链路_0943_步骤5,1,large_sequence_0943
user_000497,大样本链路_0944_步骤1 -> 大样本链路_0944_步骤2,2,4,大样本链路_0944_步骤2,1,large_sequence_0944
user_001686,大样本链路_0945_步骤1 -> 大样本链路_0945_步骤2 -> 大样本链路_0945_步骤3,3,3,大样本链路_0945_步骤3,1,large_sequence_0945
user_000574,大样本链路_0946_步骤1 -> 大样本链路_0946_步骤2 -> 大样本链路_0946_步骤3 -> 大样本链路_0946_步骤4,4,3,大样本链路_0946_步骤4,1,large_sequence_0946
user_001422,大样本链路_0947_步骤1 -> 大样本链路_0947_步骤2 -> 大样本链路_0947_步骤3 -> 大样本链路_0947_步骤4 -> 大样本链路_0947_步骤5,5,3,大样本链路_0947_步骤5,1,large_sequence_0947
user_001774,大样本链路_0948_步骤1 -> 大样本链路_0948_步骤2,2,4,大样本链路_0948_步骤2,1,large_sequence_0948
user_001271,大样本链路_0949_步骤1 -> 大样本链路_0949_步骤2 -> 大样本链路_0949_步骤3,3,3,大样本链路_0949_步骤3,1,large_sequence_0949
user_001039,大样本链路_0950_步骤1 -> 大样本链路_0950_步骤2 -> 大样本链路_0950_步骤3 -> 大样本链路_0950_步骤4,4,3,大样本链路_0950_步骤4,1,large_sequence_0950
user_001959,大样本链路_0951_步骤1 -> 大样本链路_0951_步骤2 -> 大样本链路_0951_步骤3 -> 大样本链路_0951_步骤4 -> 大样本链路_0951_步骤5,5,3,大样本链路_0951_步骤5,1,large_sequence_0951
user_001303,大样本链路_0952_步骤1 -> 大样本链路_0952_步骤2,2,4,大样本链路_0952_步骤2,1,large_sequence_0952
user_000936,大样本链路_0953_步骤1 -> 大样本链路_0953_步骤2 -> 大样本链路_0953_步骤3,3,3,大样本链路_0953_步骤3,1,large_sequence_0953
user_001018,大样本链路_0954_步骤1 -> 大样本链路_0954_步骤2 -> 大样本链路_0954_步骤3 -> 大样本链路_0954_步骤4,4,3,大样本链路_0954_步骤4,1,large_sequence_0954
user_001215,大样本链路_0955_步骤1 -> 大样本链路_0955_步骤2 -> 大样本链路_0955_步骤3 -> 大样本链路_0955_步骤4 -> 大样本链路_0955_步骤5,5,3,大样本链路_0955_步骤5,1,large_sequence_0955
user_001678,大样本链路_0956_步骤1 -> 大样本链路_0956_步骤2,2,4,大样本链路_0956_步骤2,1,large_sequence_0956
user_001239,大样本链路_0957_步骤1 -> 大样本链路_0957_步骤2 -> 大样本链路_0957_步骤3,3,3,大样本链路_0957_步骤3,1,large_sequence_0957
user_000536,大样本链路_0958_步骤1 -> 大样本链路_0958_步骤2 -> 大样本链路_0958_步骤3 -> 大样本链路_0958_步骤4,4,3,大样本链路_0958_步骤4,1,large_sequence_0958
user_000734,大样本链路_0959_步骤1 -> 大样本链路_0959_步骤2 -> 大样本链路_0959_步骤3 -> 大样本链路_0959_步骤4 -> 大样本链路_0959_步骤5,5,3,大样本链路_0959_步骤5,1,large_sequence_0959
user_001789,大样本链路_0960_步骤1 -> 大样本链路_0960_步骤2,2,4,大样本链路_0960_步骤2,1,large_sequence_0960
user_000181,大样本链路_0961_步骤1 -> 大样本链路_0961_步骤2 -> 大样本链路_0961_步骤3,3,3,大样本链路_0961_步骤3,1,large_sequence_0961
user_000183,大样本链路_0962_步骤1 -> 大样本链路_0962_步骤2 -> 大样本链路_0962_步骤3 -> 大样本链路_0962_步骤4,4,3,大样本链路_0962_步骤4,1,large_sequence_0962
user_000962,大样本链路_0963_步骤1 -> 大样本链路_0963_步骤2 -> 大样本链路_0963_步骤3 -> 大样本链路_0963_步骤4 -> 大样本链路_0963_步骤5,5,3,大样本链路_0963_步骤5,1,large_sequence_0963
user_001747,大样本链路_0964_步骤1 -> 大样本链路_0964_步骤2,2,4,大样本链路_0964_步骤2,1,large_sequence_0964
user_000321,大样本链路_0965_步骤1 -> 大样本链路_0965_步骤2 -> 大样本链路_0965_步骤3,3,3,大样本链路_0965_步骤3,1,large_sequence_0965
user_000754,大样本链路_0966_步骤1 -> 大样本链路_0966_步骤2 -> 大样本链路_0966_步骤3 -> 大样本链路_0966_步骤4,4,3,大样本链路_0966_步骤4,1,large_sequence_0966
user_001526,大样本链路_0967_步骤1 -> 大样本链路_0967_步骤2 -> 大样本链路_0967_步骤3 -> 大样本链路_0967_步骤4 -> 大样本链路_0967_步骤5,5,3,大样本链路_0967_步骤5,1,large_sequence_0967
user_001220,大样本链路_0968_步骤1 -> 大样本链路_0968_步骤2,2,4,大样本链路_0968_步骤2,1,large_sequence_0968
user_001917,大样本链路_0969_步骤1 -> 大样本链路_0969_步骤2 -> 大样本链路_0969_步骤3,3,3,大样本链路_0969_步骤3,1,large_sequence_0969
user_001182,大样本链路_0970_步骤1 -> 大样本链路_0970_步骤2 -> 大样本链路_0970_步骤3 -> 大样本链路_0970_步骤4,4,3,大样本链路_0970_步骤4,1,large_sequence_0970
user_001165,大样本链路_0971_步骤1 -> 大样本链路_0971_步骤2 -> 大样本链路_0971_步骤3 -> 大样本链路_0971_步骤4 -> 大样本链路_0971_步骤5,5,3,大样本链路_0971_步骤5,1,large_sequence_0971
user_001810,大样本链路_0972_步骤1 -> 大样本链路_0972_步骤2,2,4,大样本链路_0972_步骤2,1,large_sequence_0972
user_000407,大样本链路_0973_步骤1 -> 大样本链路_0973_步骤2 -> 大样本链路_0973_步骤3,3,3,大样本链路_0973_步骤3,1,large_sequence_0973
user_000475,大样本链路_0974_步骤1 -> 大样本链路_0974_步骤2 -> 大样本链路_0974_步骤3 -> 大样本链路_0974_步骤4,4,3,大样本链路_0974_步骤4,1,large_sequence_0974
user_000232,大样本链路_0975_步骤1 -> 大样本链路_0975_步骤2 -> 大样本链路_0975_步骤3 -> 大样本链路_0975_步骤4 -> 大样本链路_0975_步骤5,5,3,大样本链路_0975_步骤5,1,large_sequence_0975
user_000427,大样本链路_0976_步骤1 -> 大样本链路_0976_步骤2,2,4,大样本链路_0976_步骤2,1,large_sequence_0976
user_000623,大样本链路_0977_步骤1 -> 大样本链路_0977_步骤2 -> 大样本链路_0977_步骤3,3,3,大样本链路_0977_步骤3,1,large_sequence_0977
user_001682,大样本链路_0978_步骤1 -> 大样本链路_0978_步骤2 -> 大样本链路_0978_步骤3 -> 大样本链路_0978_步骤4,4,3,大样本链路_0978_步骤4,1,large_sequence_0978
user_000070,大样本链路_0979_步骤1 -> 大样本链路_0979_步骤2 -> 大样本链路_0979_步骤3 -> 大样本链路_0979_步骤4 -> 大样本链路_0979_步骤5,5,3,大样本链路_0979_步骤5,1,large_sequence_0979
user_001788,大样本链路_0980_步骤1 -> 大样本链路_0980_步骤2,2,4,大样本链路_0980_步骤2,1,large_sequence_0980
user_001751,大样本链路_0981_步骤1 -> 大样本链路_0981_步骤2 -> 大样本链路_0981_步骤3,3,3,大样本链路_0981_步骤3,1,large_sequence_0981
user_000834,大样本链路_0982_步骤1 -> 大样本链路_0982_步骤2 -> 大样本链路_0982_步骤3 -> 大样本链路_0982_步骤4,4,3,大样本链路_0982_步骤4,1,large_sequence_0982
user_001081,大样本链路_0983_步骤1 -> 大样本链路_0983_步骤2 -> 大样本链路_0983_步骤3 -> 大样本链路_0983_步骤4 -> 大样本链路_0983_步骤5,5,3,大样本链路_0983_步骤5,1,large_sequence_0983
user_000583,大样本链路_0984_步骤1 -> 大样本链路_0984_步骤2,2,4,大样本链路_0984_步骤2,1,large_sequence_0984
user_001262,大样本链路_0985_步骤1 -> 大样本链路_0985_步骤2 -> 大样本链路_0985_步骤3,3,3,大样本链路_0985_步骤3,1,large_sequence_0985
user_001476,大样本链路_0986_步骤1 -> 大样本链路_0986_步骤2 -> 大样本链路_0986_步骤3 -> 大样本链路_0986_步骤4,4,3,大样本链路_0986_步骤4,1,large_sequence_0986
user_000435,大样本链路_0987_步骤1 -> 大样本链路_0987_步骤2 -> 大样本链路_0987_步骤3 -> 大样本链路_0987_步骤4 -> 大样本链路_0987_步骤5,5,3,大样本链路_0987_步骤5,1,large_sequence_0987
user_001275,大样本链路_0988_步骤1 -> 大样本链路_0988_步骤2,2,4,大样本链路_0988_步骤2,1,large_sequence_0988
user_000746,大样本链路_0989_步骤1 -> 大样本链路_0989_步骤2 -> 大样本链路_0989_步骤3,3,3,大样本链路_0989_步骤3,1,large_sequence_0989
user_000901,大样本链路_0990_步骤1 -> 大样本链路_0990_步骤2 -> 大样本链路_0990_步骤3 -> 大样本链路_0990_步骤4,4,3,大样本链路_0990_步骤4,1,large_sequence_0990
user_000799,大样本链路_0991_步骤1 -> 大样本链路_0991_步骤2 -> 大样本链路_0991_步骤3 -> 大样本链路_0991_步骤4 -> 大样本链路_0991_步骤5,5,3,大样本链路_0991_步骤5,1,large_sequence_0991
user_001630,大样本链路_0992_步骤1 -> 大样本链路_0992_步骤2,2,4,大样本链路_0992_步骤2,1,large_sequence_0992
user_000096,大样本链路_0993_步骤1 -> 大样本链路_0993_步骤2 -> 大样本链路_0993_步骤3,3,3,大样本链路_0993_步骤3,1,large_sequence_0993
user_001410,大样本链路_0994_步骤1 -> 大样本链路_0994_步骤2 -> 大样本链路_0994_步骤3 -> 大样本链路_0994_步骤4,4,3,大样本链路_0994_步骤4,1,large_sequence_0994
user_000942,大样本链路_0995_步骤1 -> 大样本链路_0995_步骤2 -> 大样本链路_0995_步骤3 -> 大样本链路_0995_步骤4 -> 大样本链路_0995_步骤5,5,3,大样本链路_0995_步骤5,1,large_sequence_0995
user_001052,大样本链路_0996_步骤1 -> 大样本链路_0996_步骤2,2,4,大样本链路_0996_步骤2,1,large_sequence_0996
user_000957,大样本链路_0997_步骤1 -> 大样本链路_0997_步骤2 -> 大样本链路_0997_步骤3,3,3,大样本链路_0997_步骤3,1,large_sequence_0997
user_001212,大样本链路_0998_步骤1 -> 大样本链路_0998_步骤2 -> 大样本链路_0998_步骤3 -> 大样本链路_0998_步骤4,4,3,大样本链路_0998_步骤4,1,large_sequence_0998
user_001802,大样本链路_0999_步骤1 -> 大样本链路_0999_步骤2 -> 大样本链路_0999_步骤3 -> 大样本链路_0999_步骤4 -> 大样本链路_0999_步骤5,5,3,大样本链路_0999_步骤5,1,large_sequence_0999
user_000946,大样本链路_1000_步骤1 -> 大样本链路_1000_步骤2,2,4,大样本链路_1000_步骤2,1,large_sequence_1000
user_000712,大样本链路_1001_步骤1 -> 大样本链路_1001_步骤2 -> 大样本链路_1001_步骤3,3,3,大样本链路_1001_步骤3,1,large_sequence_1001
user_001660,大样本链路_1002_步骤1 -> 大样本链路_1002_步骤2 -> 大样本链路_1002_步骤3 -> 大样本链路_1002_步骤4,4,3,大样本链路_1002_步骤4,1,large_sequence_1002
user_000993,大样本链路_1003_步骤1 -> 大样本链路_1003_步骤2 -> 大样本链路_1003_步骤3 -> 大样本链路_1003_步骤4 -> 大样本链路_1003_步骤5,5,3,大样本链路_1003_步骤5,1,large_sequence_1003
user_000960,大样本链路_1004_步骤1 -> 大样本链路_1004_步骤2,2,4,大样本链路_1004_步骤2,1,large_sequence_1004
user_000446,大样本链路_1005_步骤1 -> 大样本链路_1005_步骤2 -> 大样本链路_1005_步骤3,3,3,大样本链路_1005_步骤3,1,large_sequence_1005
user_000906,大样本链路_1006_步骤1 -> 大样本链路_1006_步骤2 -> 大样本链路_1006_步骤3 -> 大样本链路_1006_步骤4,4,3,大样本链路_1006_步骤4,1,large_sequence_1006
user_000819,大样本链路_1007_步骤1 -> 大样本链路_1007_步骤2 -> 大样本链路_1007_步骤3 -> 大样本链路_1007_步骤4 -> 大样本链路_1007_步骤5,5,3,大样本链路_1007_步骤5,1,large_sequence_1007
user_000465,大样本链路_1008_步骤1 -> 大样本链路_1008_步骤2,2,4,大样本链路_1008_步骤2,1,large_sequence_1008
user_001561,大样本链路_1009_步骤1 -> 大样本链路_1009_步骤2 -> 大样本链路_1009_步骤3,3,3,大样本链路_1009_步骤3,1,large_sequence_1009
user_001729,大样本链路_1010_步骤1 -> 大样本链路_1010_步骤2 -> 大样本链路_1010_步骤3 -> 大样本链路_1010_步骤4,4,3,大样本链路_1010_步骤4,1,large_sequence_1010
user_000983,大样本链路_1011_步骤1 -> 大样本链路_1011_步骤2 -> 大样本链路_1011_步骤3 -> 大样本链路_1011_步骤4 -> 大样本链路_1011_步骤5,5,3,大样本链路_1011_步骤5,1,large_sequence_1011
user_001654,大样本链路_1012_步骤1 -> 大样本链路_1012_步骤2,2,4,大样本链路_1012_步骤2,1,large_sequence_1012
user_001619,大样本链路_1013_步骤1 -> 大样本链路_1013_步骤2 -> 大样本链路_1013_步骤3,3,3,大样本链路_1013_步骤3,1,large_sequence_1013
user_001281,大样本链路_1014_步骤1 -> 大样本链路_1014_步骤2 -> 大样本链路_1014_步骤3 -> 大样本链路_1014_步骤4,4,3,大样本链路_1014_步骤4,1,large_sequence_1014
user_000431,大样本链路_1015_步骤1 -> 大样本链路_1015_步骤2 -> 大样本链路_1015_步骤3 -> 大样本链路_1015_步骤4 -> 大样本链路_1015_步骤5,5,3,大样本链路_1015_步骤5,1,large_sequence_1015
user_000217,大样本链路_1016_步骤1 -> 大样本链路_1016_步骤2,2,4,大样本链路_1016_步骤2,1,large_sequence_1016
user_001206,大样本链路_1017_步骤1 -> 大样本链路_1017_步骤2 -> 大样本链路_1017_步骤3,3,3,大样本链路_1017_步骤3,1,large_sequence_1017
user_001572,大样本链路_1018_步骤1 -> 大样本链路_1018_步骤2 -> 大样本链路_1018_步骤3 -> 大样本链路_1018_步骤4,4,3,大样本链路_1018_步骤4,1,large_sequence_1018
user_001838,大样本链路_1019_步骤1 -> 大样本链路_1019_步骤2 -> 大样本链路_1019_步骤3 -> 大样本链路_1019_步骤4 -> 大样本链路_1019_步骤5,5,3,大样本链路_1019_步骤5,1,large_sequence_1019
user_001478,大样本链路_1020_步骤1 -> 大样本链路_1020_步骤2,2,4,大样本链路_1020_步骤2,1,large_sequence_1020
user_000499,大样本链路_1021_步骤1 -> 大样本链路_1021_步骤2 -> 大样本链路_1021_步骤3,3,3,大样本链路_1021_步骤3,1,large_sequence_1021
user_000739,大样本链路_1022_步骤1 -> 大样本链路_1022_步骤2 -> 大样本链路_1022_步骤3 -> 大样本链路_1022_步骤4,4,3,大样本链路_1022_步骤4,1,large_sequence_1022
user_000898,大样本链路_1023_步骤1 -> 大样本链路_1023_步骤2 -> 大样本链路_1023_步骤3 -> 大样本链路_1023_步骤4 -> 大样本链路_1023_步骤5,5,3,大样本链路_1023_步骤5,1,large_sequence_1023
user_001584,大样本链路_1024_步骤1 -> 大样本链路_1024_步骤2,2,4,大样本链路_1024_步骤2,1,large_sequence_1024
user_001276,大样本链路_1025_步骤1 -> 大样本链路_1025_步骤2 -> 大样本链路_1025_步骤3,3,3,大样本链路_1025_步骤3,1,large_sequence_1025
user_001374,大样本链路_1026_步骤1 -> 大样本链路_1026_步骤2 -> 大样本链路_1026_步骤3 -> 大样本链路_1026_步骤4,4,3,大样本链路_1026_步骤4,1,large_sequence_1026
user_001209,大样本链路_1027_步骤1 -> 大样本链路_1027_步骤2 -> 大样本链路_1027_步骤3 -> 大样本链路_1027_步骤4 -> 大样本链路_1027_步骤5,5,3,大样本链路_1027_步骤5,1,large_sequence_1027
user_001862,大样本链路_1028_步骤1 -> 大样本链路_1028_步骤2,2,4,大样本链路_1028_步骤2,1,large_sequence_1028
user_000868,大样本链路_1029_步骤1 -> 大样本链路_1029_步骤2 -> 大样本链路_1029_步骤3,3,3,大样本链路_1029_步骤3,1,large_sequence_1029
user_001234,大样本链路_1030_步骤1 -> 大样本链路_1030_步骤2 -> 大样本链路_1030_步骤3 -> 大样本链路_1030_步骤4,4,3,大样本链路_1030_步骤4,1,large_sequence_1030
user_000654,大样本链路_1031_步骤1 -> 大样本链路_1031_步骤2 -> 大样本链路_1031_步骤3 -> 大样本链路_1031_步骤4 -> 大样本链路_1031_步骤5,5,3,大样本链路_1031_步骤5,1,large_sequence_1031
user_001653,大样本链路_1032_步骤1 -> 大样本链路_1032_步骤2,2,4,大样本链路_1032_步骤2,1,large_sequence_1032
user_001164,大样本链路_1033_步骤1 -> 大样本链路_1033_步骤2 -> 大样本链路_1033_步骤3,3,3,大样本链路_1033_步骤3,1,large_sequence_1033
user_001911,大样本链路_1034_步骤1 -> 大样本链路_1034_步骤2 -> 大样本链路_1034_步骤3 -> 大样本链路_1034_步骤4,4,3,大样本链路_1034_步骤4,1,large_sequence_1034
user_001403,大样本链路_1035_步骤1 -> 大样本链路_1035_步骤2 -> 大样本链路_1035_步骤3 -> 大样本链路_1035_步骤4 -> 大样本链路_1035_步骤5,5,3,大样本链路_1035_步骤5,1,large_sequence_1035
user_000884,大样本链路_1036_步骤1 -> 大样本链路_1036_步骤2,2,4,大样本链路_1036_步骤2,1,large_sequence_1036
user_001795,大样本链路_1037_步骤1 -> 大样本链路_1037_步骤2 -> 大样本链路_1037_步骤3,3,3,大样本链路_1037_步骤3,1,large_sequence_1037
user_001953,大样本链路_1038_步骤1 -> 大样本链路_1038_步骤2 -> 大样本链路_1038_步骤3 -> 大样本链路_1038_步骤4,4,3,大样本链路_1038_步骤4,1,large_sequence_1038
user_001578,大样本链路_1039_步骤1 -> 大样本链路_1039_步骤2 -> 大样本链路_1039_步骤3 -> 大样本链路_1039_步骤4 -> 大样本链路_1039_步骤5,5,3,大样本链路_1039_步骤5,1,large_sequence_1039
user_001703,大样本链路_1040_步骤1 -> 大样本链路_1040_步骤2,2,4,大样本链路_1040_步骤2,1,large_sequence_1040
user_000523,大样本链路_1041_步骤1 -> 大样本链路_1041_步骤2 -> 大样本链路_1041_步骤3,3,3,大样本链路_1041_步骤3,1,large_sequence_1041
user_001266,大样本链路_1042_步骤1 -> 大样本链路_1042_步骤2 -> 大样本链路_1042_步骤3 -> 大样本链路_1042_步骤4,4,3,大样本链路_1042_步骤4,1,large_sequence_1042
user_001608,大样本链路_1043_步骤1 -> 大样本链路_1043_步骤2 -> 大样本链路_1043_步骤3 -> 大样本链路_1043_步骤4 -> 大样本链路_1043_步骤5,5,3,大样本链路_1043_步骤5,1,large_sequence_1043
user_001179,大样本链路_1044_步骤1 -> 大样本链路_1044_步骤2,2,4,大样本链路_1044_步骤2,1,large_sequence_1044
user_000300,大样本链路_1045_步骤1 -> 大样本链路_1045_步骤2 -> 大样本链路_1045_步骤3,3,3,大样本链路_1045_步骤3,1,large_sequence_1045
user_000619,大样本链路_1046_步骤1 -> 大样本链路_1046_步骤2 -> 大样本链路_1046_步骤3 -> 大样本链路_1046_步骤4,4,3,大样本链路_1046_步骤4,1,large_sequence_1046
user_001089,大样本链路_1047_步骤1 -> 大样本链路_1047_步骤2 -> 大样本链路_1047_步骤3 -> 大样本链路_1047_步骤4 -> 大样本链路_1047_步骤5,5,3,大样本链路_1047_步骤5,1,large_sequence_1047
user_001594,大样本链路_1048_步骤1 -> 大样本链路_1048_步骤2,2,4,大样本链路_1048_步骤2,1,large_sequence_1048
user_000437,大样本链路_1049_步骤1 -> 大样本链路_1049_步骤2 -> 大样本链路_1049_步骤3,3,3,大样本链路_1049_步骤3,1,large_sequence_1049
user_001512,大样本链路_1050_步骤1 -> 大样本链路_1050_步骤2 -> 大样本链路_1050_步骤3 -> 大样本链路_1050_步骤4,4,3,大样本链路_1050_步骤4,1,large_sequence_1050
user_001616,大样本链路_1051_步骤1 -> 大样本链路_1051_步骤2 -> 大样本链路_1051_步骤3 -> 大样本链路_1051_步骤4 -> 大样本链路_1051_步骤5,5,3,大样本链路_1051_步骤5,1,large_sequence_1051
user_000377,大样本链路_1052_步骤1 -> 大样本链路_1052_步骤2,2,4,大样本链路_1052_步骤2,1,large_sequence_1052
user_000791,大样本链路_1053_步骤1 -> 大样本链路_1053_步骤2 -> 大样本链路_1053_步骤3,3,3,大样本链路_1053_步骤3,1,large_sequence_1053
user_001144,大样本链路_1054_步骤1 -> 大样本链路_1054_步骤2 -> 大样本链路_1054_步骤3 -> 大样本链路_1054_步骤4,4,3,大样本链路_1054_步骤4,1,large_sequence_1054
user_000516,大样本链路_1055_步骤1 -> 大样本链路_1055_步骤2 -> 大样本链路_1055_步骤3 -> 大样本链路_1055_步骤4 -> 大样本链路_1055_步骤5,5,3,大样本链路_1055_步骤5,1,large_sequence_1055
user_001612,大样本链路_1056_步骤1 -> 大样本链路_1056_步骤2,2,4,大样本链路_1056_步骤2,1,large_sequence_1056
user_000249,大样本链路_1057_步骤1 -> 大样本链路_1057_步骤2 -> 大样本链路_1057_步骤3,3,3,大样本链路_1057_步骤3,1,large_sequence_1057
user_001311,大样本链路_1058_步骤1 -> 大样本链路_1058_步骤2 -> 大样本链路_1058_步骤3 -> 大样本链路_1058_步骤4,4,3,大样本链路_1058_步骤4,1,large_sequence_1058
user_001075,大样本链路_1059_步骤1 -> 大样本链路_1059_步骤2 -> 大样本链路_1059_步骤3 -> 大样本链路_1059_步骤4 -> 大样本链路_1059_步骤5,5,3,大样本链路_1059_步骤5,1,large_sequence_1059
user_001016,大样本链路_1060_步骤1 -> 大样本链路_1060_步骤2,2,4,大样本链路_1060_步骤2,1,large_sequence_1060
user_000339,大样本链路_1061_步骤1 -> 大样本链路_1061_步骤2 -> 大样本链路_1061_步骤3,3,3,大样本链路_1061_步骤3,1,large_sequence_1061
user_000053,大样本链路_1062_步骤1 -> 大样本链路_1062_步骤2 -> 大样本链路_1062_步骤3 -> 大样本链路_1062_步骤4,4,3,大样本链路_1062_步骤4,1,large_sequence_1062
user_001670,大样本链路_1063_步骤1 -> 大样本链路_1063_步骤2 -> 大样本链路_1063_步骤3 -> 大样本链路_1063_步骤4 -> 大样本链路_1063_步骤5,5,3,大样本链路_1063_步骤5,1,large_sequence_1063
user_000409,大样本链路_1064_步骤1 -> 大样本链路_1064_步骤2,2,4,大样本链路_1064_步骤2,1,large_sequence_1064
user_000935,大样本链路_1065_步骤1 -> 大样本链路_1065_步骤2 -> 大样本链路_1065_步骤3,3,3,大样本链路_1065_步骤3,1,large_sequence_1065
user_000829,大样本链路_1066_步骤1 -> 大样本链路_1066_步骤2 -> 大样本链路_1066_步骤3 -> 大样本链路_1066_步骤4,4,3,大样本链路_1066_步骤4,1,large_sequence_1066
user_001785,大样本链路_1067_步骤1 -> 大样本链路_1067_步骤2 -> 大样本链路_1067_步骤3 -> 大样本链路_1067_步骤4 -> 大样本链路_1067_步骤5,5,3,大样本链路_1067_步骤5,1,large_sequence_1067
user_001549,大样本链路_1068_步骤1 -> 大样本链路_1068_步骤2,2,4,大样本链路_1068_步骤2,1,large_sequence_1068
user_000453,大样本链路_1069_步骤1 -> 大样本链路_1069_步骤2 -> 大样本链路_1069_步骤3,3,3,大样本链路_1069_步骤3,1,large_sequence_1069
user_000387,大样本链路_1070_步骤1 -> 大样本链路_1070_步骤2 -> 大样本链路_1070_步骤3 -> 大样本链路_1070_步骤4,4,3,大样本链路_1070_步骤4,1,large_sequence_1070
user_000164,大样本链路_1071_步骤1 -> 大样本链路_1071_步骤2 -> 大样本链路_1071_步骤3 -> 大样本链路_1071_步骤4 -> 大样本链路_1071_步骤5,5,3,大样本链路_1071_步骤5,1,large_sequence_1071
user_001648,大样本链路_1072_步骤1 -> 大样本链路_1072_步骤2,2,4,大样本链路_1072_步骤2,1,large_sequence_1072
user_000990,大样本链路_1073_步骤1 -> 大样本链路_1073_步骤2 -> 大样本链路_1073_步骤3,3,3,大样本链路_1073_步骤3,1,large_sequence_1073
user_001324,大样本链路_1074_步骤1 -> 大样本链路_1074_步骤2 -> 大样本链路_1074_步骤3 -> 大样本链路_1074_步骤4,4,3,大样本链路_1074_步骤4,1,large_sequence_1074
user_001782,大样本链路_1075_步骤1 -> 大样本链路_1075_步骤2 -> 大样本链路_1075_步骤3 -> 大样本链路_1075_步骤4 -> 大样本链路_1075_步骤5,5,3,大样本链路_1075_步骤5,1,large_sequence_1075
user_000028,大样本链路_1076_步骤1 -> 大样本链路_1076_步骤2,2,4,大样本链路_1076_步骤2,1,large_sequence_1076
user_001607,大样本链路_1077_步骤1 -> 大样本链路_1077_步骤2 -> 大样本链路_1077_步骤3,3,3,大样本链路_1077_步骤3,1,large_sequence_1077
user_000134,大样本链路_1078_步骤1 -> 大样本链路_1078_步骤2 -> 大样本链路_1078_步骤3 -> 大样本链路_1078_步骤4,4,3,大样本链路_1078_步骤4,1,large_sequence_1078
