user_id,action_name,negative_type,positive_label,pattern_id,baseline_count,count_7d,count_30d,lift,recent_concentration,reason
user_001307,大样本非近期高频_low_lift_0545,low_lift,0,large_high_freq_negative_0545,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000173,大样本非近期高频_low_concentration_0546,low_concentration,0,large_high_freq_negative_0546,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000470,大样本非近期高频_long_term_high_freq_0547,long_term_high_freq,0,large_high_freq_negative_0547,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001320,大样本非近期高频_low_count_0548,low_count,0,large_high_freq_negative_0548,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000656,大样本非近期高频_low_lift_0549,low_lift,0,large_high_freq_negative_0549,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000116,大样本非近期高频_low_concentration_0550,low_concentration,0,large_high_freq_negative_0550,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001116,大样本非近期高频_long_term_high_freq_0551,long_term_high_freq,0,large_high_freq_negative_0551,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000052,大样本非近期高频_low_count_0552,low_count,0,large_high_freq_negative_0552,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000974,大样本非近期高频_low_lift_0553,low_lift,0,large_high_freq_negative_0553,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001923,大样本非近期高频_low_concentration_0554,low_concentration,0,large_high_freq_negative_0554,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000673,大样本非近期高频_long_term_high_freq_0555,long_term_high_freq,0,large_high_freq_negative_0555,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001430,大样本非近期高频_low_count_0556,low_count,0,large_high_freq_negative_0556,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001043,大样本非近期高频_low_lift_0557,low_lift,0,large_high_freq_negative_0557,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000886,大样本非近期高频_low_concentration_0558,low_concentration,0,large_high_freq_negative_0558,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000741,大样本非近期高频_long_term_high_freq_0559,long_term_high_freq,0,large_high_freq_negative_0559,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000066,大样本非近期高频_low_count_0560,low_count,0,large_high_freq_negative_0560,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001845,大样本非近期高频_low_lift_0561,low_lift,0,large_high_freq_negative_0561,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000087,大样本非近期高频_low_concentration_0562,low_concentration,0,large_high_freq_negative_0562,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000784,大样本非近期高频_long_term_high_freq_0563,long_term_high_freq,0,large_high_freq_negative_0563,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001078,大样本非近期高频_low_count_0564,low_count,0,large_high_freq_negative_0564,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000344,大样本非近期高频_low_lift_0565,low_lift,0,large_high_freq_negative_0565,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001966,大样本非近期高频_low_concentration_0566,low_concentration,0,large_high_freq_negative_0566,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000462,大样本非近期高频_long_term_high_freq_0567,long_term_high_freq,0,large_high_freq_negative_0567,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001633,大样本非近期高频_low_count_0568,low_count,0,large_high_freq_negative_0568,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000101,大样本非近期高频_low_lift_0569,low_lift,0,large_high_freq_negative_0569,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001424,大样本非近期高频_low_concentration_0570,low_concentration,0,large_high_freq_negative_0570,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000059,大样本非近期高频_long_term_high_freq_0571,long_term_high_freq,0,large_high_freq_negative_0571,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000168,大样本非近期高频_low_count_0572,low_count,0,large_high_freq_negative_0572,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000204,大样本非近期高频_low_lift_0573,low_lift,0,large_high_freq_negative_0573,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001873,大样本非近期高频_low_concentration_0574,low_concentration,0,large_high_freq_negative_0574,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001297,大样本非近期高频_long_term_high_freq_0575,long_term_high_freq,0,large_high_freq_negative_0575,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001833,大样本非近期高频_low_count_0576,low_count,0,large_high_freq_negative_0576,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000547,大样本非近期高频_low_lift_0577,low_lift,0,large_high_freq_negative_0577,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001596,大样本非近期高频_low_concentration_0578,low_concentration,0,large_high_freq_negative_0578,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001828,大样本非近期高频_long_term_high_freq_0579,long_term_high_freq,0,large_high_freq_negative_0579,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000383,大样本非近期高频_low_count_0580,low_count,0,large_high_freq_negative_0580,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000415,大样本非近期高频_low_lift_0581,low_lift,0,large_high_freq_negative_0581,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000965,大样本非近期高频_low_concentration_0582,low_concentration,0,large_high_freq_negative_0582,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001235,大样本非近期高频_long_term_high_freq_0583,long_term_high_freq,0,large_high_freq_negative_0583,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001428,大样本非近期高频_low_count_0584,low_count,0,large_high_freq_negative_0584,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001766,大样本非近期高频_low_lift_0585,low_lift,0,large_high_freq_negative_0585,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001391,大样本非近期高频_low_concentration_0586,low_concentration,0,large_high_freq_negative_0586,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001228,大样本非近期高频_long_term_high_freq_0587,long_term_high_freq,0,large_high_freq_negative_0587,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001432,大样本非近期高频_low_count_0588,low_count,0,large_high_freq_negative_0588,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001916,大样本非近期高频_low_lift_0589,low_lift,0,large_high_freq_negative_0589,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000385,大样本非近期高频_low_concentration_0590,low_concentration,0,large_high_freq_negative_0590,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001636,大样本非近期高频_long_term_high_freq_0591,long_term_high_freq,0,large_high_freq_negative_0591,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000450,大样本非近期高频_low_count_0592,low_count,0,large_high_freq_negative_0592,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000388,大样本非近期高频_low_lift_0593,low_lift,0,large_high_freq_negative_0593,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001834,大样本非近期高频_low_concentration_0594,low_concentration,0,large_high_freq_negative_0594,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000473,大样本非近期高频_long_term_high_freq_0595,long_term_high_freq,0,large_high_freq_negative_0595,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000549,大样本非近期高频_low_count_0596,low_count,0,large_high_freq_negative_0596,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001886,大样本非近期高频_low_lift_0597,low_lift,0,large_high_freq_negative_0597,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000591,大样本非近期高频_low_concentration_0598,low_concentration,0,large_high_freq_negative_0598,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000112,大样本非近期高频_long_term_high_freq_0599,long_term_high_freq,0,large_high_freq_negative_0599,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001812,大样本非近期高频_low_count_0600,low_count,0,large_high_freq_negative_0600,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001135,大样本非近期高频_low_lift_0601,low_lift,0,large_high_freq_negative_0601,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001161,大样本非近期高频_low_concentration_0602,low_concentration,0,large_high_freq_negative_0602,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001867,大样本非近期高频_long_term_high_freq_0603,long_term_high_freq,0,large_high_freq_negative_0603,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000897,大样本非近期高频_low_count_0604,low_count,0,large_high_freq_negative_0604,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001241,大样本非近期高频_low_lift_0605,low_lift,0,large_high_freq_negative_0605,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001440,大样本非近期高频_low_concentration_0606,low_concentration,0,large_high_freq_negative_0606,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001452,大样本非近期高频_long_term_high_freq_0607,long_term_high_freq,0,large_high_freq_negative_0607,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001376,大样本非近期高频_low_count_0608,low_count,0,large_high_freq_negative_0608,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001775,大样本非近期高频_low_lift_0609,low_lift,0,large_high_freq_negative_0609,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000071,大样本非近期高频_low_concentration_0610,low_concentration,0,large_high_freq_negative_0610,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000904,大样本非近期高频_long_term_high_freq_0611,long_term_high_freq,0,large_high_freq_negative_0611,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001489,大样本非近期高频_low_count_0612,low_count,0,large_high_freq_negative_0612,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000731,大样本非近期高频_low_lift_0613,low_lift,0,large_high_freq_negative_0613,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001290,大样本非近期高频_low_concentration_0614,low_concentration,0,large_high_freq_negative_0614,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001843,大样本非近期高频_long_term_high_freq_0615,long_term_high_freq,0,large_high_freq_negative_0615,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000677,大样本非近期高频_low_count_0616,low_count,0,large_high_freq_negative_0616,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000264,大样本非近期高频_low_lift_0617,low_lift,0,large_high_freq_negative_0617,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001806,大样本非近期高频_low_concentration_0618,low_concentration,0,large_high_freq_negative_0618,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001848,大样本非近期高频_long_term_high_freq_0619,long_term_high_freq,0,large_high_freq_negative_0619,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001945,大样本非近期高频_low_count_0620,low_count,0,large_high_freq_negative_0620,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000692,大样本非近期高频_low_lift_0621,low_lift,0,large_high_freq_negative_0621,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001088,大样本非近期高频_low_concentration_0622,low_concentration,0,large_high_freq_negative_0622,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001413,大样本非近期高频_long_term_high_freq_0623,long_term_high_freq,0,large_high_freq_negative_0623,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000309,大样本非近期高频_low_count_0624,low_count,0,large_high_freq_negative_0624,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001921,大样本非近期高频_low_lift_0625,low_lift,0,large_high_freq_negative_0625,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001655,大样本非近期高频_low_concentration_0626,low_concentration,0,large_high_freq_negative_0626,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001509,大样本非近期高频_long_term_high_freq_0627,long_term_high_freq,0,large_high_freq_negative_0627,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000865,大样本非近期高频_low_count_0628,low_count,0,large_high_freq_negative_0628,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000649,大样本非近期高频_low_lift_0629,low_lift,0,large_high_freq_negative_0629,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000285,大样本非近期高频_low_concentration_0630,low_concentration,0,large_high_freq_negative_0630,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000804,大样本非近期高频_long_term_high_freq_0631,long_term_high_freq,0,large_high_freq_negative_0631,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001362,大样本非近期高频_low_count_0632,low_count,0,large_high_freq_negative_0632,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001040,大样本非近期高频_low_lift_0633,low_lift,0,large_high_freq_negative_0633,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000397,大样本非近期高频_low_concentration_0634,low_concentration,0,large_high_freq_negative_0634,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000239,大样本非近期高频_long_term_high_freq_0635,long_term_high_freq,0,large_high_freq_negative_0635,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000613,大样本非近期高频_low_count_0636,low_count,0,large_high_freq_negative_0636,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001492,大样本非近期高频_low_lift_0637,low_lift,0,large_high_freq_negative_0637,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000599,大样本非近期高频_low_concentration_0638,low_concentration,0,large_high_freq_negative_0638,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001705,大样本非近期高频_long_term_high_freq_0639,long_term_high_freq,0,large_high_freq_negative_0639,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000494,大样本非近期高频_low_count_0640,low_count,0,large_high_freq_negative_0640,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000316,大样本非近期高频_low_lift_0641,low_lift,0,large_high_freq_negative_0641,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001861,大样本非近期高频_low_concentration_0642,low_concentration,0,large_high_freq_negative_0642,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001611,大样本非近期高频_long_term_high_freq_0643,long_term_high_freq,0,large_high_freq_negative_0643,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001980,大样本非近期高频_low_count_0644,low_count,0,large_high_freq_negative_0644,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000175,大样本非近期高频_low_lift_0645,low_lift,0,large_high_freq_negative_0645,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001042,大样本非近期高频_low_concentration_0646,low_concentration,0,large_high_freq_negative_0646,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001325,大样本非近期高频_long_term_high_freq_0647,long_term_high_freq,0,large_high_freq_negative_0647,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000875,大样本非近期高频_low_count_0648,low_count,0,large_high_freq_negative_0648,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001149,大样本非近期高频_low_lift_0649,low_lift,0,large_high_freq_negative_0649,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001853,大样本非近期高频_low_concentration_0650,low_concentration,0,large_high_freq_negative_0650,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001178,大样本非近期高频_long_term_high_freq_0651,long_term_high_freq,0,large_high_freq_negative_0651,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001070,大样本非近期高频_low_count_0652,low_count,0,large_high_freq_negative_0652,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001185,大样本非近期高频_low_lift_0653,low_lift,0,large_high_freq_negative_0653,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000402,大样本非近期高频_low_concentration_0654,low_concentration,0,large_high_freq_negative_0654,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000826,大样本非近期高频_long_term_high_freq_0655,long_term_high_freq,0,large_high_freq_negative_0655,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000198,大样本非近期高频_low_count_0656,low_count,0,large_high_freq_negative_0656,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001712,大样本非近期高频_low_lift_0657,low_lift,0,large_high_freq_negative_0657,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001098,大样本非近期高频_low_concentration_0658,low_concentration,0,large_high_freq_negative_0658,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000615,大样本非近期高频_long_term_high_freq_0659,long_term_high_freq,0,large_high_freq_negative_0659,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000420,大样本非近期高频_low_count_0660,low_count,0,large_high_freq_negative_0660,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000644,大样本非近期高频_low_lift_0661,low_lift,0,large_high_freq_negative_0661,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001831,大样本非近期高频_low_concentration_0662,low_concentration,0,large_high_freq_negative_0662,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000362,大样本非近期高频_long_term_high_freq_0663,long_term_high_freq,0,large_high_freq_negative_0663,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001667,大样本非近期高频_low_count_0664,low_count,0,large_high_freq_negative_0664,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000422,大样本非近期高频_low_lift_0665,low_lift,0,large_high_freq_negative_0665,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000621,大样本非近期高频_low_concentration_0666,low_concentration,0,large_high_freq_negative_0666,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000742,大样本非近期高频_long_term_high_freq_0667,long_term_high_freq,0,large_high_freq_negative_0667,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001672,大样本非近期高频_low_count_0668,low_count,0,large_high_freq_negative_0668,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001032,大样本非近期高频_low_lift_0669,low_lift,0,large_high_freq_negative_0669,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000632,大样本非近期高频_low_concentration_0670,low_concentration,0,large_high_freq_negative_0670,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000033,大样本非近期高频_long_term_high_freq_0671,long_term_high_freq,0,large_high_freq_negative_0671,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000035,大样本非近期高频_low_count_0672,low_count,0,large_high_freq_negative_0672,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001690,大样本非近期高频_low_lift_0673,low_lift,0,large_high_freq_negative_0673,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000953,大样本非近期高频_low_concentration_0674,low_concentration,0,large_high_freq_negative_0674,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000015,大样本非近期高频_long_term_high_freq_0675,long_term_high_freq,0,large_high_freq_negative_0675,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001617,大样本非近期高频_low_count_0676,low_count,0,large_high_freq_negative_0676,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001204,大样本非近期高频_low_lift_0677,low_lift,0,large_high_freq_negative_0677,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001875,大样本非近期高频_low_concentration_0678,low_concentration,0,large_high_freq_negative_0678,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001254,大样本非近期高频_long_term_high_freq_0679,long_term_high_freq,0,large_high_freq_negative_0679,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001600,大样本非近期高频_low_count_0680,low_count,0,large_high_freq_negative_0680,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001190,大样本非近期高频_low_lift_0681,low_lift,0,large_high_freq_negative_0681,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000212,大样本非近期高频_low_concentration_0682,low_concentration,0,large_high_freq_negative_0682,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000291,大样本非近期高频_long_term_high_freq_0683,long_term_high_freq,0,large_high_freq_negative_0683,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001408,大样本非近期高频_low_count_0684,low_count,0,large_high_freq_negative_0684,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000848,大样本非近期高频_low_lift_0685,low_lift,0,large_high_freq_negative_0685,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000572,大样本非近期高频_low_concentration_0686,low_concentration,0,large_high_freq_negative_0686,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000408,大样本非近期高频_long_term_high_freq_0687,long_term_high_freq,0,large_high_freq_negative_0687,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000781,大样本非近期高频_low_count_0688,low_count,0,large_high_freq_negative_0688,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001117,大样本非近期高频_low_lift_0689,low_lift,0,large_high_freq_negative_0689,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001743,大样本非近期高频_low_concentration_0690,low_concentration,0,large_high_freq_negative_0690,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000916,大样本非近期高频_long_term_high_freq_0691,long_term_high_freq,0,large_high_freq_negative_0691,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001028,大样本非近期高频_low_count_0692,low_count,0,large_high_freq_negative_0692,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000068,大样本非近期高频_low_lift_0693,low_lift,0,large_high_freq_negative_0693,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000586,大样本非近期高频_low_concentration_0694,low_concentration,0,large_high_freq_negative_0694,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000461,大样本非近期高频_long_term_high_freq_0695,long_term_high_freq,0,large_high_freq_negative_0695,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001587,大样本非近期高频_low_count_0696,low_count,0,large_high_freq_negative_0696,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001514,大样本非近期高频_low_lift_0697,low_lift,0,large_high_freq_negative_0697,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000083,大样本非近期高频_low_concentration_0698,low_concentration,0,large_high_freq_negative_0698,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000434,大样本非近期高频_long_term_high_freq_0699,long_term_high_freq,0,large_high_freq_negative_0699,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000728,大样本非近期高频_low_count_0700,low_count,0,large_high_freq_negative_0700,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000195,大样本非近期高频_low_lift_0701,low_lift,0,large_high_freq_negative_0701,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001871,大样本非近期高频_low_concentration_0702,low_concentration,0,large_high_freq_negative_0702,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000984,大样本非近期高频_long_term_high_freq_0703,long_term_high_freq,0,large_high_freq_negative_0703,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001443,大样本非近期高频_low_count_0704,low_count,0,large_high_freq_negative_0704,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000189,大样本非近期高频_low_lift_0705,low_lift,0,large_high_freq_negative_0705,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001331,大样本非近期高频_low_concentration_0706,low_concentration,0,large_high_freq_negative_0706,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000072,大样本非近期高频_long_term_high_freq_0707,long_term_high_freq,0,large_high_freq_negative_0707,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001621,大样本非近期高频_low_count_0708,low_count,0,large_high_freq_negative_0708,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001472,大样本非近期高频_low_lift_0709,low_lift,0,large_high_freq_negative_0709,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001305,大样本非近期高频_low_concentration_0710,low_concentration,0,large_high_freq_negative_0710,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001866,大样本非近期高频_long_term_high_freq_0711,long_term_high_freq,0,large_high_freq_negative_0711,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001807,大样本非近期高频_low_count_0712,low_count,0,large_high_freq_negative_0712,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_000449,大样本非近期高频_low_lift_0713,low_lift,0,large_high_freq_negative_0713,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000379,大样本非近期高频_low_concentration_0714,low_concentration,0,large_high_freq_negative_0714,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_001727,大样本非近期高频_long_term_high_freq_0715,long_term_high_freq,0,large_high_freq_negative_0715,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001687,大样本非近期高频_low_count_0716,low_count,0,large_high_freq_negative_0716,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001992,大样本非近期高频_low_lift_0717,low_lift,0,large_high_freq_negative_0717,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000795,大样本非近期高频_low_concentration_0718,low_concentration,0,large_high_freq_negative_0718,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000913,大样本非近期高频_long_term_high_freq_0719,long_term_high_freq,0,large_high_freq_negative_0719,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_001986,大样本非近期高频_low_count_0720,low_count,0,large_high_freq_negative_0720,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001030,大样本非近期高频_low_lift_0721,low_lift,0,large_high_freq_negative_0721,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_001695,大样本非近期高频_low_concentration_0722,low_concentration,0,large_high_freq_negative_0722,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
user_000660,大样本非近期高频_long_term_high_freq_0723,long_term_high_freq,0,large_high_freq_negative_0723,8.0,6,30,0.75,0.2,should_not_be_recent_high_frequency
user_000188,大样本非近期高频_low_count_0724,low_count,0,large_high_freq_negative_0724,0.0,3,3,6.0,1.0,should_not_be_recent_high_frequency
user_001233,大样本非近期高频_low_lift_0725,low_lift,0,large_high_freq_negative_0725,2.0,4,10,2.0,0.4,should_not_be_recent_high_frequency
user_000358,大样本非近期高频_low_concentration_0726,low_concentration,0,large_high_freq_negative_0726,2.6666666666666665,4,12,1.5,0.333333,should_not_be_recent_high_frequency
