user_id,action_name,period_type,period_value,next_expected_time,positive_label,pattern_id,pattern_strength,jitter_days,missing_occurrence_count
user_000798,大样本周期_weekly_0725,weekly,weekday 4,2026-07-03 06:00:00,1,large_periodic_0725,weak,1,1
user_000471,大样本周期_monthly_0726,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0726,weak,1,1
user_001720,大样本周期_interval_0727,interval,every 11 days,2026-07-10 18:00:00,1,large_periodic_0727,weak,0,0
user_000885,大样本周期_daily_0728,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0728,strong,0,0
user_000618,大样本周期_weekly_0729,weekly,weekday 1,2026-07-07 06:00:00,1,large_periodic_0729,strong,0,0
user_001604,大样本周期_monthly_0730,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0730,strong,0,0
user_001496,大样本周期_interval_0731,interval,every 13 days,2026-07-11 18:00:00,1,large_periodic_0731,strong,0,0
user_000860,大样本周期_daily_0732,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0732,weak,0,1
user_001724,大样本周期_weekly_0733,weekly,weekday 5,2026-07-04 06:00:00,1,large_periodic_0733,weak,1,1
user_000392,大样本周期_monthly_0734,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0734,weak,1,1
user_001537,大样本周期_interval_0735,interval,every 17 days,2026-07-17 18:00:00,1,large_periodic_0735,weak,0,0
user_001257,大样本周期_daily_0736,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0736,strong,0,0
user_001445,大样本周期_weekly_0737,weekly,weekday 2,2026-07-01 06:00:00,1,large_periodic_0737,strong,0,0
user_000882,大样本周期_monthly_0738,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0738,strong,0,0
user_000206,大样本周期_interval_0739,interval,every 9 days,2026-07-08 18:00:00,1,large_periodic_0739,strong,0,0
user_000812,大样本周期_daily_0740,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0740,weak,0,1
user_000603,大样本周期_weekly_0741,weekly,weekday 6,2026-07-05 06:00:00,1,large_periodic_0741,weak,1,1
user_000588,大样本周期_monthly_0742,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0742,weak,1,1
user_000538,大样本周期_interval_0743,interval,every 11 days,2026-07-09 18:00:00,1,large_periodic_0743,weak,0,0
user_001880,大样本周期_daily_0744,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0744,strong,0,0
user_000759,大样本周期_weekly_0745,weekly,weekday 3,2026-07-02 06:00:00,1,large_periodic_0745,strong,0,0
user_001947,大样本周期_monthly_0746,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0746,strong,0,0
user_000331,大样本周期_interval_0747,interval,every 13 days,2026-07-13 18:00:00,1,large_periodic_0747,strong,0,0
user_000969,大样本周期_daily_0748,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0748,weak,0,1
user_001697,大样本周期_weekly_0749,weekly,weekday 0,2026-07-06 06:00:00,1,large_periodic_0749,weak,1,1
user_000190,大样本周期_monthly_0750,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0750,weak,1,1
user_000581,大样本周期_interval_0751,interval,every 17 days,2026-07-16 18:00:00,1,large_periodic_0751,weak,0,0
user_001341,大样本周期_daily_0752,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0752,strong,0,0
user_000277,大样本周期_weekly_0753,weekly,weekday 4,2026-07-03 06:00:00,1,large_periodic_0753,strong,0,0
user_000464,大样本周期_monthly_0754,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0754,strong,0,0
user_001912,大样本周期_interval_0755,interval,every 9 days,2026-07-07 18:00:00,1,large_periodic_0755,strong,0,0
user_000575,大样本周期_daily_0756,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0756,weak,0,1
user_001852,大样本周期_weekly_0757,weekly,weekday 1,2026-07-07 06:00:00,1,large_periodic_0757,weak,1,1
user_000818,大样本周期_monthly_0758,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0758,weak,1,1
user_000218,大样本周期_interval_0759,interval,every 11 days,2026-07-11 18:00:00,1,large_periodic_0759,weak,0,0
user_001120,大样本周期_daily_0760,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0760,strong,0,0
user_000922,大样本周期_weekly_0761,weekly,weekday 5,2026-07-04 06:00:00,1,large_periodic_0761,strong,0,0
user_001965,大样本周期_monthly_0762,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0762,strong,0,0
user_001357,大样本周期_interval_0763,interval,every 13 days,2026-07-12 18:00:00,1,large_periodic_0763,strong,0,0
user_001021,大样本周期_daily_0764,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0764,weak,0,1
user_000107,大样本周期_weekly_0765,weekly,weekday 2,2026-07-01 06:00:00,1,large_periodic_0765,weak,1,1
user_000643,大样本周期_monthly_0766,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0766,weak,1,1
user_000354,大样本周期_interval_0767,interval,every 17 days,2026-07-15 18:00:00,1,large_periodic_0767,weak,0,0
user_000666,大样本周期_daily_0768,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0768,strong,0,0
user_000106,大样本周期_weekly_0769,weekly,weekday 6,2026-07-05 06:00:00,1,large_periodic_0769,strong,0,0
user_000867,大样本周期_monthly_0770,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0770,strong,0,0
user_000061,大样本周期_interval_0771,interval,every 9 days,2026-07-09 18:00:00,1,large_periodic_0771,strong,0,0
user_001436,大样本周期_daily_0772,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0772,weak,0,1
user_001776,大样本周期_weekly_0773,weekly,weekday 3,2026-07-02 06:00:00,1,large_periodic_0773,weak,1,1
user_000509,大样本周期_monthly_0774,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0774,weak,1,1
user_000997,大样本周期_interval_0775,interval,every 11 days,2026-07-10 18:00:00,1,large_periodic_0775,weak,0,0
user_000001,大样本周期_daily_0776,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0776,strong,0,0
user_000426,大样本周期_weekly_0777,weekly,weekday 0,2026-07-06 06:00:00,1,large_periodic_0777,strong,0,0
user_000180,大样本周期_monthly_0778,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0778,strong,0,0
user_001251,大样本周期_interval_0779,interval,every 13 days,2026-07-11 18:00:00,1,large_periodic_0779,strong,0,0
user_001261,大样本周期_daily_0780,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0780,weak,0,1
user_001435,大样本周期_weekly_0781,weekly,weekday 4,2026-07-03 06:00:00,1,large_periodic_0781,weak,1,1
user_000457,大样本周期_monthly_0782,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0782,weak,1,1
user_000560,大样本周期_interval_0783,interval,every 17 days,2026-07-17 18:00:00,1,large_periodic_0783,weak,0,0
user_000770,大样本周期_daily_0784,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0784,strong,0,0
user_001359,大样本周期_weekly_0785,weekly,weekday 1,2026-07-07 06:00:00,1,large_periodic_0785,strong,0,0
user_001716,大样本周期_monthly_0786,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0786,strong,0,0
user_000981,大样本周期_interval_0787,interval,every 9 days,2026-07-08 18:00:00,1,large_periodic_0787,strong,0,0
user_000432,大样本周期_daily_0788,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0788,weak,0,1
user_000250,大样本周期_weekly_0789,weekly,weekday 5,2026-07-04 06:00:00,1,large_periodic_0789,weak,1,1
user_001510,大样本周期_monthly_0790,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0790,weak,1,1
user_000999,大样本周期_interval_0791,interval,every 11 days,2026-07-09 18:00:00,1,large_periodic_0791,weak,0,0
user_000626,大样本周期_daily_0792,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0792,strong,0,0
user_001541,大样本周期_weekly_0793,weekly,weekday 2,2026-07-01 06:00:00,1,large_periodic_0793,strong,0,0
user_000306,大样本周期_monthly_0794,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0794,strong,0,0
user_000691,大样本周期_interval_0795,interval,every 13 days,2026-07-13 18:00:00,1,large_periodic_0795,strong,0,0
user_001227,大样本周期_daily_0796,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0796,weak,0,1
user_000688,大样本周期_weekly_0797,weekly,weekday 6,2026-07-05 06:00:00,1,large_periodic_0797,weak,1,1
user_001568,大样本周期_monthly_0798,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0798,weak,1,1
user_000645,大样本周期_interval_0799,interval,every 17 days,2026-07-16 18:00:00,1,large_periodic_0799,weak,0,0
user_001749,大样本周期_daily_0800,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0800,strong,0,0
user_000458,大样本周期_weekly_0801,weekly,weekday 3,2026-07-02 06:00:00,1,large_periodic_0801,strong,0,0
user_001736,大样本周期_monthly_0802,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0802,strong,0,0
user_001218,大样本周期_interval_0803,interval,every 9 days,2026-07-07 18:00:00,1,large_periodic_0803,strong,0,0
user_001196,大样本周期_daily_0804,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0804,weak,0,1
user_001378,大样本周期_weekly_0805,weekly,weekday 0,2026-07-06 06:00:00,1,large_periodic_0805,weak,1,1
user_001091,大样本周期_monthly_0806,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0806,weak,1,1
user_001361,大样本周期_interval_0807,interval,every 11 days,2026-07-11 18:00:00,1,large_periodic_0807,weak,0,0
user_000602,大样本周期_daily_0808,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0808,strong,0,0
user_000016,大样本周期_weekly_0809,weekly,weekday 4,2026-07-03 06:00:00,1,large_periodic_0809,strong,0,0
user_001929,大样本周期_monthly_0810,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0810,strong,0,0
user_000187,大样本周期_interval_0811,interval,every 13 days,2026-07-12 18:00:00,1,large_periodic_0811,strong,0,0
user_000423,大样本周期_daily_0812,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0812,weak,0,1
user_000749,大样本周期_weekly_0813,weekly,weekday 1,2026-07-07 06:00:00,1,large_periodic_0813,weak,1,1
user_001024,大样本周期_monthly_0814,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0814,weak,1,1
user_000733,大样本周期_interval_0815,interval,every 17 days,2026-07-15 18:00:00,1,large_periodic_0815,weak,0,0
user_001846,大样本周期_daily_0816,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0816,strong,0,0
user_000607,大样本周期_weekly_0817,weekly,weekday 5,2026-07-04 06:00:00,1,large_periodic_0817,strong,0,0
user_001679,大样本周期_monthly_0818,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0818,strong,0,0
user_001053,大样本周期_interval_0819,interval,every 9 days,2026-07-09 18:00:00,1,large_periodic_0819,strong,0,0
user_001282,大样本周期_daily_0820,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0820,weak,0,1
user_000832,大样本周期_weekly_0821,weekly,weekday 2,2026-07-01 06:00:00,1,large_periodic_0821,weak,1,1
user_001983,大样本周期_monthly_0822,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0822,weak,1,1
user_000876,大样本周期_interval_0823,interval,every 11 days,2026-07-10 18:00:00,1,large_periodic_0823,weak,0,0
user_000178,大样本周期_daily_0824,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0824,strong,0,0
user_000140,大样本周期_weekly_0825,weekly,weekday 6,2026-07-05 06:00:00,1,large_periodic_0825,strong,0,0
user_000861,大样本周期_monthly_0826,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0826,strong,0,0
user_001650,大样本周期_interval_0827,interval,every 13 days,2026-07-11 18:00:00,1,large_periodic_0827,strong,0,0
user_000340,大样本周期_daily_0828,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0828,weak,0,1
user_001387,大样本周期_weekly_0829,weekly,weekday 3,2026-07-02 06:00:00,1,large_periodic_0829,weak,1,1
user_000605,大样本周期_monthly_0830,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0830,weak,1,1
user_000988,大样本周期_interval_0831,interval,every 17 days,2026-07-17 18:00:00,1,large_periodic_0831,weak,0,0
user_001885,大样本周期_daily_0832,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0832,strong,0,0
user_000806,大样本周期_weekly_0833,weekly,weekday 0,2026-07-06 06:00:00,1,large_periodic_0833,strong,0,0
user_001245,大样本周期_monthly_0834,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0834,strong,0,0
user_001579,大样本周期_interval_0835,interval,every 9 days,2026-07-08 18:00:00,1,large_periodic_0835,strong,0,0
user_000855,大样本周期_daily_0836,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0836,weak,0,1
user_000866,大样本周期_weekly_0837,weekly,weekday 4,2026-07-03 06:00:00,1,large_periodic_0837,weak,1,1
user_001577,大样本周期_monthly_0838,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0838,weak,1,1
user_001480,大样本周期_interval_0839,interval,every 11 days,2026-07-09 18:00:00,1,large_periodic_0839,weak,0,0
user_000114,大样本周期_daily_0840,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0840,strong,0,0
user_001863,大样本周期_weekly_0841,weekly,weekday 1,2026-07-07 06:00:00,1,large_periodic_0841,strong,0,0
user_000584,大样本周期_monthly_0842,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0842,strong,0,0
user_001211,大样本周期_interval_0843,interval,every 13 days,2026-07-13 18:00:00,1,large_periodic_0843,strong,0,0
user_001574,大样本周期_daily_0844,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0844,weak,0,1
user_001131,大样本周期_weekly_0845,weekly,weekday 5,2026-07-04 06:00:00,1,large_periodic_0845,weak,1,1
user_001599,大样本周期_monthly_0846,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0846,weak,1,1
user_001967,大样本周期_interval_0847,interval,every 17 days,2026-07-16 18:00:00,1,large_periodic_0847,weak,0,0
user_000117,大样本周期_daily_0848,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0848,strong,0,0
user_000751,大样本周期_weekly_0849,weekly,weekday 2,2026-07-01 06:00:00,1,large_periodic_0849,strong,0,0
user_000597,大样本周期_monthly_0850,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0850,strong,0,0
user_001996,大样本周期_interval_0851,interval,every 9 days,2026-07-07 18:00:00,1,large_periodic_0851,strong,0,0
user_000820,大样本周期_daily_0852,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0852,weak,0,1
user_000440,大样本周期_weekly_0853,weekly,weekday 6,2026-07-05 06:00:00,1,large_periodic_0853,weak,1,1
user_000793,大样本周期_monthly_0854,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0854,weak,1,1
user_001696,大样本周期_interval_0855,interval,every 11 days,2026-07-11 18:00:00,1,large_periodic_0855,weak,0,0
user_001937,大样本周期_daily_0856,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0856,strong,0,0
user_000317,大样本周期_weekly_0857,weekly,weekday 3,2026-07-02 06:00:00,1,large_periodic_0857,strong,0,0
user_001176,大样本周期_monthly_0858,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0858,strong,0,0
user_001373,大样本周期_interval_0859,interval,every 13 days,2026-07-12 18:00:00,1,large_periodic_0859,strong,0,0
user_001522,大样本周期_daily_0860,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0860,weak,0,1
user_000846,大样本周期_weekly_0861,weekly,weekday 0,2026-07-06 06:00:00,1,large_periodic_0861,weak,1,1
user_001456,大样本周期_monthly_0862,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0862,weak,1,1
user_000267,大样本周期_interval_0863,interval,every 17 days,2026-07-15 18:00:00,1,large_periodic_0863,weak,0,0
user_001493,大样本周期_daily_0864,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0864,strong,0,0
user_001326,大样本周期_weekly_0865,weekly,weekday 4,2026-07-03 06:00:00,1,large_periodic_0865,strong,0,0
user_001140,大样本周期_monthly_0866,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0866,strong,0,0
user_000515,大样本周期_interval_0867,interval,every 9 days,2026-07-09 18:00:00,1,large_periodic_0867,strong,0,0
user_000835,大样本周期_daily_0868,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0868,weak,0,1
user_001784,大样本周期_weekly_0869,weekly,weekday 1,2026-07-07 06:00:00,1,large_periodic_0869,weak,1,1
user_001484,大样本周期_monthly_0870,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0870,weak,1,1
user_001948,大样本周期_interval_0871,interval,every 11 days,2026-07-10 18:00:00,1,large_periodic_0871,weak,0,0
user_001981,大样本周期_daily_0872,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0872,strong,0,0
user_000297,大样本周期_weekly_0873,weekly,weekday 5,2026-07-04 06:00:00,1,large_periodic_0873,strong,0,0
user_001842,大样本周期_monthly_0874,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0874,strong,0,0
user_000332,大样本周期_interval_0875,interval,every 13 days,2026-07-11 18:00:00,1,large_periodic_0875,strong,0,0
user_000856,大样本周期_daily_0876,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0876,weak,0,1
user_000013,大样本周期_weekly_0877,weekly,weekday 2,2026-07-01 06:00:00,1,large_periodic_0877,weak,1,1
user_001411,大样本周期_monthly_0878,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0878,weak,1,1
user_000858,大样本周期_interval_0879,interval,every 17 days,2026-07-17 18:00:00,1,large_periodic_0879,weak,0,0
user_000142,大样本周期_daily_0880,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0880,strong,0,0
user_000079,大样本周期_weekly_0881,weekly,weekday 6,2026-07-05 06:00:00,1,large_periodic_0881,strong,0,0
user_000492,大样本周期_monthly_0882,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0882,strong,0,0
user_000401,大样本周期_interval_0883,interval,every 9 days,2026-07-08 18:00:00,1,large_periodic_0883,strong,0,0
user_001455,大样本周期_daily_0884,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0884,weak,0,1
user_000313,大样本周期_weekly_0885,weekly,weekday 3,2026-07-02 06:00:00,1,large_periodic_0885,weak,1,1
user_001302,大样本周期_monthly_0886,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0886,weak,1,1
user_000131,大样本周期_interval_0887,interval,every 11 days,2026-07-09 18:00:00,1,large_periodic_0887,weak,0,0
user_000570,大样本周期_daily_0888,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0888,strong,0,0
user_000486,大样本周期_weekly_0889,weekly,weekday 0,2026-07-06 06:00:00,1,large_periodic_0889,strong,0,0
user_000975,大样本周期_monthly_0890,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0890,strong,0,0
user_000564,大样本周期_interval_0891,interval,every 13 days,2026-07-13 18:00:00,1,large_periodic_0891,strong,0,0
user_001559,大样本周期_daily_0892,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0892,weak,0,1
user_001343,大样本周期_weekly_0893,weekly,weekday 4,2026-07-03 06:00:00,1,large_periodic_0893,weak,1,1
user_000262,大样本周期_monthly_0894,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0894,weak,1,1
user_000582,大样本周期_interval_0895,interval,every 17 days,2026-07-16 18:00:00,1,large_periodic_0895,weak,0,0
user_000809,大样本周期_daily_0896,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0896,strong,0,0
user_001930,大样本周期_weekly_0897,weekly,weekday 1,2026-07-07 06:00:00,1,large_periodic_0897,strong,0,0
user_001198,大样本周期_monthly_0898,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0898,strong,0,0
user_001805,大样本周期_interval_0899,interval,every 9 days,2026-07-07 18:00:00,1,large_periodic_0899,strong,0,0
user_000585,大样本周期_daily_0900,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0900,weak,0,1
user_000375,大样本周期_weekly_0901,weekly,weekday 5,2026-07-04 06:00:00,1,large_periodic_0901,weak,1,1
user_001634,大样本周期_monthly_0902,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0902,weak,1,1
user_001119,大样本周期_interval_0903,interval,every 11 days,2026-07-11 18:00:00,1,large_periodic_0903,weak,0,0
user_000022,大样本周期_daily_0904,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0904,strong,0,0
user_001570,大样本周期_weekly_0905,weekly,weekday 2,2026-07-01 06:00:00,1,large_periodic_0905,strong,0,0
user_001101,大样本周期_monthly_0906,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0906,strong,0,0
user_001874,大样本周期_interval_0907,interval,every 13 days,2026-07-12 18:00:00,1,large_periodic_0907,strong,0,0
user_001685,大样本周期_daily_0908,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0908,weak,0,1
user_001524,大样本周期_weekly_0909,weekly,weekday 6,2026-07-05 06:00:00,1,large_periodic_0909,weak,1,1
user_000767,大样本周期_monthly_0910,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0910,weak,1,1
user_001173,大样本周期_interval_0911,interval,every 17 days,2026-07-15 18:00:00,1,large_periodic_0911,weak,0,0
user_000158,大样本周期_daily_0912,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0912,strong,0,0
user_000533,大样本周期_weekly_0913,weekly,weekday 3,2026-07-02 06:00:00,1,large_periodic_0913,strong,0,0
user_000843,大样本周期_monthly_0914,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0914,strong,0,0
user_001555,大样本周期_interval_0915,interval,every 9 days,2026-07-09 18:00:00,1,large_periodic_0915,strong,0,0
user_000951,大样本周期_daily_0916,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0916,weak,0,1
user_000878,大样本周期_weekly_0917,weekly,weekday 0,2026-07-06 06:00:00,1,large_periodic_0917,weak,1,1
user_001614,大样本周期_monthly_0918,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0918,weak,1,1
user_001395,大样本周期_interval_0919,interval,every 11 days,2026-07-10 18:00:00,1,large_periodic_0919,weak,0,0
user_001467,大样本周期_daily_0920,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0920,strong,0,0
user_000721,大样本周期_weekly_0921,weekly,weekday 4,2026-07-03 06:00:00,1,large_periodic_0921,strong,0,0
user_001902,大样本周期_monthly_0922,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0922,strong,0,0
user_000103,大样本周期_interval_0923,interval,every 13 days,2026-07-11 18:00:00,1,large_periodic_0923,strong,0,0
user_001289,大样本周期_daily_0924,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0924,weak,0,1
user_000943,大样本周期_weekly_0925,weekly,weekday 1,2026-07-07 06:00:00,1,large_periodic_0925,weak,1,1
user_000539,大样本周期_monthly_0926,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0926,weak,1,1
user_000371,大样本周期_interval_0927,interval,every 17 days,2026-07-17 18:00:00,1,large_periodic_0927,weak,0,0
user_000294,大样本周期_daily_0928,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0928,strong,0,0
user_000121,大样本周期_weekly_0929,weekly,weekday 5,2026-07-04 06:00:00,1,large_periodic_0929,strong,0,0
user_000207,大样本周期_monthly_0930,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0930,strong,0,0
user_000864,大样本周期_interval_0931,interval,every 9 days,2026-07-08 18:00:00,1,large_periodic_0931,strong,0,0
user_001236,大样本周期_daily_0932,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0932,weak,0,1
user_000301,大样本周期_weekly_0933,weekly,weekday 2,2026-07-01 06:00:00,1,large_periodic_0933,weak,1,1
user_000318,大样本周期_monthly_0934,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0934,weak,1,1
user_001844,大样本周期_interval_0935,interval,every 11 days,2026-07-09 18:00:00,1,large_periodic_0935,weak,0,0
user_001647,大样本周期_daily_0936,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0936,strong,0,0
user_000234,大样本周期_weekly_0937,weekly,weekday 6,2026-07-05 06:00:00,1,large_periodic_0937,strong,0,0
user_001663,大样本周期_monthly_0938,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0938,strong,0,0
user_000038,大样本周期_interval_0939,interval,every 13 days,2026-07-13 18:00:00,1,large_periodic_0939,strong,0,0
user_000814,大样本周期_daily_0940,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0940,weak,0,1
user_001850,大样本周期_weekly_0941,weekly,weekday 3,2026-07-02 06:00:00,1,large_periodic_0941,weak,1,1
user_000715,大样本周期_monthly_0942,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0942,weak,1,1
user_001263,大样本周期_interval_0943,interval,every 17 days,2026-07-16 18:00:00,1,large_periodic_0943,weak,0,0
user_000058,大样本周期_daily_0944,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0944,strong,0,0
user_001352,大样本周期_weekly_0945,weekly,weekday 0,2026-07-06 06:00:00,1,large_periodic_0945,strong,0,0
user_001706,大样本周期_monthly_0946,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0946,strong,0,0
user_001328,大样本周期_interval_0947,interval,every 9 days,2026-07-07 18:00:00,1,large_periodic_0947,strong,0,0
user_001431,大样本周期_daily_0948,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0948,weak,0,1
user_000871,大样本周期_weekly_0949,weekly,weekday 4,2026-07-03 06:00:00,1,large_periodic_0949,weak,1,1
user_000268,大样本周期_monthly_0950,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0950,weak,1,1
user_001421,大样本周期_interval_0951,interval,every 11 days,2026-07-11 18:00:00,1,large_periodic_0951,weak,0,0
user_000637,大样本周期_daily_0952,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0952,strong,0,0
user_000862,大样本周期_weekly_0953,weekly,weekday 1,2026-07-07 06:00:00,1,large_periodic_0953,strong,0,0
user_001661,大样本周期_monthly_0954,monthly,day 28,2026-07-28 12:00:00,1,large_periodic_0954,strong,0,0
user_000680,大样本周期_interval_0955,interval,every 13 days,2026-07-12 18:00:00,1,large_periodic_0955,strong,0,0
user_000933,大样本周期_daily_0956,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0956,weak,0,1
user_000529,大样本周期_weekly_0957,weekly,weekday 5,2026-07-04 06:00:00,1,large_periodic_0957,weak,1,1
user_001767,大样本周期_monthly_0958,monthly,day 30,2026-07-30 12:00:00,1,large_periodic_0958,weak,1,1
user_001820,大样本周期_interval_0959,interval,every 17 days,2026-07-15 18:00:00,1,large_periodic_0959,weak,0,0
user_001385,大样本周期_daily_0960,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0960,strong,0,0
user_001949,大样本周期_weekly_0961,weekly,weekday 2,2026-07-01 06:00:00,1,large_periodic_0961,strong,0,0
user_000370,大样本周期_monthly_0962,monthly,day 1,2026-07-01 12:00:00,1,large_periodic_0962,strong,0,0
user_001997,大样本周期_interval_0963,interval,every 9 days,2026-07-09 18:00:00,1,large_periodic_0963,strong,0,0
user_000616,大样本周期_daily_0964,daily,every 1 day,2026-07-01 05:00:00,1,large_periodic_0964,weak,0,1
user_000928,大样本周期_weekly_0965,weekly,weekday 6,2026-07-05 06:00:00,1,large_periodic_0965,weak,1,1
user_001128,大样本周期_monthly_0966,monthly,day 15,2026-07-15 12:00:00,1,large_periodic_0966,weak,1,1
