user_id,action_name,time_period,period_event_count,total_event_count,period_share,active_days,positive_label,pattern_id,reason
user_000022,大样本固定时段_early_morning_0704,early_morning,4,5,0.8,3,1,large_time_period_0704,fixed_time_period_high_frequency
user_001570,大样本固定时段_morning_0705,morning,4,5,0.8,3,1,large_time_period_0705,fixed_time_period_high_frequency
user_001101,大样本固定时段_afternoon_0706,afternoon,4,5,0.8,3,1,large_time_period_0706,fixed_time_period_high_frequency
user_001874,大样本固定时段_evening_0707,evening,4,5,0.8,3,1,large_time_period_0707,fixed_time_period_high_frequency
user_001685,大样本固定时段_early_morning_0708,early_morning,5,6,0.833333,5,1,large_time_period_0708,fixed_time_period_high_frequency
user_001524,大样本固定时段_morning_0709,morning,5,6,0.833333,5,1,large_time_period_0709,fixed_time_period_high_frequency
user_000767,大样本固定时段_afternoon_0710,afternoon,5,6,0.833333,5,1,large_time_period_0710,fixed_time_period_high_frequency
user_001173,大样本固定时段_evening_0711,evening,5,6,0.833333,5,1,large_time_period_0711,fixed_time_period_high_frequency
user_000158,大样本固定时段_early_morning_0712,early_morning,7,10,0.7,7,1,large_time_period_0712,fixed_time_period_high_frequency
user_000533,大样本固定时段_morning_0713,morning,7,10,0.7,7,1,large_time_period_0713,fixed_time_period_high_frequency
user_000843,大样本固定时段_afternoon_0714,afternoon,7,10,0.7,7,1,large_time_period_0714,fixed_time_period_high_frequency
user_001555,大样本固定时段_evening_0715,evening,7,10,0.7,7,1,large_time_period_0715,fixed_time_period_high_frequency
user_000951,大样本固定时段_early_morning_0716,early_morning,8,10,0.8,8,1,large_time_period_0716,fixed_time_period_high_frequency
user_000878,大样本固定时段_morning_0717,morning,8,10,0.8,8,1,large_time_period_0717,fixed_time_period_high_frequency
user_001614,大样本固定时段_afternoon_0718,afternoon,8,10,0.8,8,1,large_time_period_0718,fixed_time_period_high_frequency
user_001395,大样本固定时段_evening_0719,evening,8,10,0.8,8,1,large_time_period_0719,fixed_time_period_high_frequency
user_001467,大样本固定时段_early_morning_0720,early_morning,4,5,0.8,3,1,large_time_period_0720,fixed_time_period_high_frequency
user_000721,大样本固定时段_morning_0721,morning,4,5,0.8,3,1,large_time_period_0721,fixed_time_period_high_frequency
user_001902,大样本固定时段_afternoon_0722,afternoon,4,5,0.8,3,1,large_time_period_0722,fixed_time_period_high_frequency
user_000103,大样本固定时段_evening_0723,evening,4,5,0.8,3,1,large_time_period_0723,fixed_time_period_high_frequency
user_001289,大样本固定时段_early_morning_0724,early_morning,5,6,0.833333,5,1,large_time_period_0724,fixed_time_period_high_frequency
user_000943,大样本固定时段_morning_0725,morning,5,6,0.833333,5,1,large_time_period_0725,fixed_time_period_high_frequency
user_000539,大样本固定时段_afternoon_0726,afternoon,5,6,0.833333,5,1,large_time_period_0726,fixed_time_period_high_frequency
user_000371,大样本固定时段_evening_0727,evening,5,6,0.833333,5,1,large_time_period_0727,fixed_time_period_high_frequency
user_000294,大样本固定时段_early_morning_0728,early_morning,7,10,0.7,7,1,large_time_period_0728,fixed_time_period_high_frequency
user_000121,大样本固定时段_morning_0729,morning,7,10,0.7,7,1,large_time_period_0729,fixed_time_period_high_frequency
user_000207,大样本固定时段_afternoon_0730,afternoon,7,10,0.7,7,1,large_time_period_0730,fixed_time_period_high_frequency
user_000864,大样本固定时段_evening_0731,evening,7,10,0.7,7,1,large_time_period_0731,fixed_time_period_high_frequency
user_001236,大样本固定时段_early_morning_0732,early_morning,8,10,0.8,8,1,large_time_period_0732,fixed_time_period_high_frequency
user_000301,大样本固定时段_morning_0733,morning,8,10,0.8,8,1,large_time_period_0733,fixed_time_period_high_frequency
user_000318,大样本固定时段_afternoon_0734,afternoon,8,10,0.8,8,1,large_time_period_0734,fixed_time_period_high_frequency
user_001844,大样本固定时段_evening_0735,evening,8,10,0.8,8,1,large_time_period_0735,fixed_time_period_high_frequency
user_001647,大样本固定时段_early_morning_0736,early_morning,4,5,0.8,3,1,large_time_period_0736,fixed_time_period_high_frequency
user_000234,大样本固定时段_morning_0737,morning,4,5,0.8,3,1,large_time_period_0737,fixed_time_period_high_frequency
user_001663,大样本固定时段_afternoon_0738,afternoon,4,5,0.8,3,1,large_time_period_0738,fixed_time_period_high_frequency
user_000038,大样本固定时段_evening_0739,evening,4,5,0.8,3,1,large_time_period_0739,fixed_time_period_high_frequency
user_000814,大样本固定时段_early_morning_0740,early_morning,5,6,0.833333,5,1,large_time_period_0740,fixed_time_period_high_frequency
user_001850,大样本固定时段_morning_0741,morning,5,6,0.833333,5,1,large_time_period_0741,fixed_time_period_high_frequency
user_000715,大样本固定时段_afternoon_0742,afternoon,5,6,0.833333,5,1,large_time_period_0742,fixed_time_period_high_frequency
user_001263,大样本固定时段_evening_0743,evening,5,6,0.833333,5,1,large_time_period_0743,fixed_time_period_high_frequency
user_000058,大样本固定时段_early_morning_0744,early_morning,7,10,0.7,7,1,large_time_period_0744,fixed_time_period_high_frequency
user_001352,大样本固定时段_morning_0745,morning,7,10,0.7,7,1,large_time_period_0745,fixed_time_period_high_frequency
user_001706,大样本固定时段_afternoon_0746,afternoon,7,10,0.7,7,1,large_time_period_0746,fixed_time_period_high_frequency
user_001328,大样本固定时段_evening_0747,evening,7,10,0.7,7,1,large_time_period_0747,fixed_time_period_high_frequency
user_001431,大样本固定时段_early_morning_0748,early_morning,8,10,0.8,8,1,large_time_period_0748,fixed_time_period_high_frequency
user_000871,大样本固定时段_morning_0749,morning,8,10,0.8,8,1,large_time_period_0749,fixed_time_period_high_frequency
user_000268,大样本固定时段_afternoon_0750,afternoon,8,10,0.8,8,1,large_time_period_0750,fixed_time_period_high_frequency
user_001421,大样本固定时段_evening_0751,evening,8,10,0.8,8,1,large_time_period_0751,fixed_time_period_high_frequency
user_000637,大样本固定时段_early_morning_0752,early_morning,4,5,0.8,3,1,large_time_period_0752,fixed_time_period_high_frequency
user_000862,大样本固定时段_morning_0753,morning,4,5,0.8,3,1,large_time_period_0753,fixed_time_period_high_frequency
user_001661,大样本固定时段_afternoon_0754,afternoon,4,5,0.8,3,1,large_time_period_0754,fixed_time_period_high_frequency
user_000680,大样本固定时段_evening_0755,evening,4,5,0.8,3,1,large_time_period_0755,fixed_time_period_high_frequency
user_000933,大样本固定时段_early_morning_0756,early_morning,5,6,0.833333,5,1,large_time_period_0756,fixed_time_period_high_frequency
user_000529,大样本固定时段_morning_0757,morning,5,6,0.833333,5,1,large_time_period_0757,fixed_time_period_high_frequency
user_001767,大样本固定时段_afternoon_0758,afternoon,5,6,0.833333,5,1,large_time_period_0758,fixed_time_period_high_frequency
user_001820,大样本固定时段_evening_0759,evening,5,6,0.833333,5,1,large_time_period_0759,fixed_time_period_high_frequency
user_001385,大样本固定时段_early_morning_0760,early_morning,7,10,0.7,7,1,large_time_period_0760,fixed_time_period_high_frequency
user_001949,大样本固定时段_morning_0761,morning,7,10,0.7,7,1,large_time_period_0761,fixed_time_period_high_frequency
user_000370,大样本固定时段_afternoon_0762,afternoon,7,10,0.7,7,1,large_time_period_0762,fixed_time_period_high_frequency
user_001997,大样本固定时段_evening_0763,evening,7,10,0.7,7,1,large_time_period_0763,fixed_time_period_high_frequency
user_000616,大样本固定时段_early_morning_0764,early_morning,8,10,0.8,8,1,large_time_period_0764,fixed_time_period_high_frequency
user_000928,大样本固定时段_morning_0765,morning,8,10,0.8,8,1,large_time_period_0765,fixed_time_period_high_frequency
user_001128,大样本固定时段_afternoon_0766,afternoon,8,10,0.8,8,1,large_time_period_0766,fixed_time_period_high_frequency
user_001169,大样本固定时段_evening_0767,evening,8,10,0.8,8,1,large_time_period_0767,fixed_time_period_high_frequency
user_000115,大样本固定时段_early_morning_0768,early_morning,4,5,0.8,3,1,large_time_period_0768,fixed_time_period_high_frequency
user_000768,大样本固定时段_morning_0769,morning,4,5,0.8,3,1,large_time_period_0769,fixed_time_period_high_frequency
user_000927,大样本固定时段_afternoon_0770,afternoon,4,5,0.8,3,1,large_time_period_0770,fixed_time_period_high_frequency
user_000120,大样本固定时段_evening_0771,evening,4,5,0.8,3,1,large_time_period_0771,fixed_time_period_high_frequency
user_001026,大样本固定时段_early_morning_0772,early_morning,5,6,0.833333,5,1,large_time_period_0772,fixed_time_period_high_frequency
user_000847,大样本固定时段_morning_0773,morning,5,6,0.833333,5,1,large_time_period_0773,fixed_time_period_high_frequency
user_001905,大样本固定时段_afternoon_0774,afternoon,5,6,0.833333,5,1,large_time_period_0774,fixed_time_period_high_frequency
user_000966,大样本固定时段_evening_0775,evening,5,6,0.833333,5,1,large_time_period_0775,fixed_time_period_high_frequency
user_001399,大样本固定时段_early_morning_0776,early_morning,7,10,0.7,7,1,large_time_period_0776,fixed_time_period_high_frequency
user_001044,大样本固定时段_morning_0777,morning,7,10,0.7,7,1,large_time_period_0777,fixed_time_period_high_frequency
user_001157,大样本固定时段_afternoon_0778,afternoon,7,10,0.7,7,1,large_time_period_0778,fixed_time_period_high_frequency
user_000081,大样本固定时段_evening_0779,evening,7,10,0.7,7,1,large_time_period_0779,fixed_time_period_high_frequency
user_001017,大样本固定时段_early_morning_0780,early_morning,8,10,0.8,8,1,large_time_period_0780,fixed_time_period_high_frequency
user_001230,大样本固定时段_morning_0781,morning,8,10,0.8,8,1,large_time_period_0781,fixed_time_period_high_frequency
user_001208,大样本固定时段_afternoon_0782,afternoon,8,10,0.8,8,1,large_time_period_0782,fixed_time_period_high_frequency
user_000102,大样本固定时段_evening_0783,evening,8,10,0.8,8,1,large_time_period_0783,fixed_time_period_high_frequency
user_000413,大样本固定时段_early_morning_0784,early_morning,4,5,0.8,3,1,large_time_period_0784,fixed_time_period_high_frequency
user_001677,大样本固定时段_morning_0785,morning,4,5,0.8,3,1,large_time_period_0785,fixed_time_period_high_frequency
user_001002,大样本固定时段_afternoon_0786,afternoon,4,5,0.8,3,1,large_time_period_0786,fixed_time_period_high_frequency
user_001571,大样本固定时段_evening_0787,evening,4,5,0.8,3,1,large_time_period_0787,fixed_time_period_high_frequency
user_001414,大样本固定时段_early_morning_0788,early_morning,5,6,0.833333,5,1,large_time_period_0788,fixed_time_period_high_frequency
user_000156,大样本固定时段_morning_0789,morning,5,6,0.833333,5,1,large_time_period_0789,fixed_time_period_high_frequency
user_001177,大样本固定时段_afternoon_0790,afternoon,5,6,0.833333,5,1,large_time_period_0790,fixed_time_period_high_frequency
user_001013,大样本固定时段_evening_0791,evening,5,6,0.833333,5,1,large_time_period_0791,fixed_time_period_high_frequency
user_000667,大样本固定时段_early_morning_0792,early_morning,7,10,0.7,7,1,large_time_period_0792,fixed_time_period_high_frequency
user_000302,大样本固定时段_morning_0793,morning,7,10,0.7,7,1,large_time_period_0793,fixed_time_period_high_frequency
user_001740,大样本固定时段_afternoon_0794,afternoon,7,10,0.7,7,1,large_time_period_0794,fixed_time_period_high_frequency
user_000553,大样本固定时段_evening_0795,evening,7,10,0.7,7,1,large_time_period_0795,fixed_time_period_high_frequency
user_001074,大样本固定时段_early_morning_0796,early_morning,8,10,0.8,8,1,large_time_period_0796,fixed_time_period_high_frequency
user_000717,大样本固定时段_morning_0797,morning,8,10,0.8,8,1,large_time_period_0797,fixed_time_period_high_frequency
user_000803,大样本固定时段_afternoon_0798,afternoon,8,10,0.8,8,1,large_time_period_0798,fixed_time_period_high_frequency
user_001922,大样本固定时段_evening_0799,evening,8,10,0.8,8,1,large_time_period_0799,fixed_time_period_high_frequency
user_000135,大样本固定时段_early_morning_0800,early_morning,4,5,0.8,3,1,large_time_period_0800,fixed_time_period_high_frequency
user_001719,大样本固定时段_morning_0801,morning,4,5,0.8,3,1,large_time_period_0801,fixed_time_period_high_frequency
user_000902,大样本固定时段_afternoon_0802,afternoon,4,5,0.8,3,1,large_time_period_0802,fixed_time_period_high_frequency
user_001214,大样本固定时段_evening_0803,evening,4,5,0.8,3,1,large_time_period_0803,fixed_time_period_high_frequency
user_001284,大样本固定时段_early_morning_0804,early_morning,5,6,0.833333,5,1,large_time_period_0804,fixed_time_period_high_frequency
user_000048,大样本固定时段_morning_0805,morning,5,6,0.833333,5,1,large_time_period_0805,fixed_time_period_high_frequency
user_000980,大样本固定时段_afternoon_0806,afternoon,5,6,0.833333,5,1,large_time_period_0806,fixed_time_period_high_frequency
user_000009,大样本固定时段_evening_0807,evening,5,6,0.833333,5,1,large_time_period_0807,fixed_time_period_high_frequency
user_001548,大样本固定时段_early_morning_0808,early_morning,7,10,0.7,7,1,large_time_period_0808,fixed_time_period_high_frequency
user_000260,大样本固定时段_morning_0809,morning,7,10,0.7,7,1,large_time_period_0809,fixed_time_period_high_frequency
user_000223,大样本固定时段_afternoon_0810,afternoon,7,10,0.7,7,1,large_time_period_0810,fixed_time_period_high_frequency
user_001814,大样本固定时段_evening_0811,evening,7,10,0.7,7,1,large_time_period_0811,fixed_time_period_high_frequency
user_000822,大样本固定时段_early_morning_0812,early_morning,8,10,0.8,8,1,large_time_period_0812,fixed_time_period_high_frequency
user_001100,大样本固定时段_morning_0813,morning,8,10,0.8,8,1,large_time_period_0813,fixed_time_period_high_frequency
user_000137,大样本固定时段_afternoon_0814,afternoon,8,10,0.8,8,1,large_time_period_0814,fixed_time_period_high_frequency
user_001656,大样本固定时段_evening_0815,evening,8,10,0.8,8,1,large_time_period_0815,fixed_time_period_high_frequency
user_001770,大样本固定时段_early_morning_0816,early_morning,4,5,0.8,3,1,large_time_period_0816,fixed_time_period_high_frequency
user_001001,大样本固定时段_morning_0817,morning,4,5,0.8,3,1,large_time_period_0817,fixed_time_period_high_frequency
user_001273,大样本固定时段_afternoon_0818,afternoon,4,5,0.8,3,1,large_time_period_0818,fixed_time_period_high_frequency
user_000880,大样本固定时段_evening_0819,evening,4,5,0.8,3,1,large_time_period_0819,fixed_time_period_high_frequency
user_000254,大样本固定时段_early_morning_0820,early_morning,5,6,0.833333,5,1,large_time_period_0820,fixed_time_period_high_frequency
user_001822,大样本固定时段_morning_0821,morning,5,6,0.833333,5,1,large_time_period_0821,fixed_time_period_high_frequency
user_000312,大样本固定时段_afternoon_0822,afternoon,5,6,0.833333,5,1,large_time_period_0822,fixed_time_period_high_frequency
user_001066,大样本固定时段_evening_0823,evening,5,6,0.833333,5,1,large_time_period_0823,fixed_time_period_high_frequency
user_001711,大样本固定时段_early_morning_0824,early_morning,7,10,0.7,7,1,large_time_period_0824,fixed_time_period_high_frequency
user_000259,大样本固定时段_morning_0825,morning,7,10,0.7,7,1,large_time_period_0825,fixed_time_period_high_frequency
user_000196,大样本固定时段_afternoon_0826,afternoon,7,10,0.7,7,1,large_time_period_0826,fixed_time_period_high_frequency
user_000777,大样本固定时段_evening_0827,evening,7,10,0.7,7,1,large_time_period_0827,fixed_time_period_high_frequency
user_001771,大样本固定时段_early_morning_0828,early_morning,8,10,0.8,8,1,large_time_period_0828,fixed_time_period_high_frequency
user_000231,大样本固定时段_morning_0829,morning,8,10,0.8,8,1,large_time_period_0829,fixed_time_period_high_frequency
user_001368,大样本固定时段_afternoon_0830,afternoon,8,10,0.8,8,1,large_time_period_0830,fixed_time_period_high_frequency
user_001815,大样本固定时段_evening_0831,evening,8,10,0.8,8,1,large_time_period_0831,fixed_time_period_high_frequency
user_001888,大样本固定时段_early_morning_0832,early_morning,4,5,0.8,3,1,large_time_period_0832,fixed_time_period_high_frequency
user_001550,大样本固定时段_morning_0833,morning,4,5,0.8,3,1,large_time_period_0833,fixed_time_period_high_frequency
user_000003,大样本固定时段_afternoon_0834,afternoon,4,5,0.8,3,1,large_time_period_0834,fixed_time_period_high_frequency
user_001778,大样本固定时段_evening_0835,evening,4,5,0.8,3,1,large_time_period_0835,fixed_time_period_high_frequency
user_000373,大样本固定时段_early_morning_0836,early_morning,5,6,0.833333,5,1,large_time_period_0836,fixed_time_period_high_frequency
user_001118,大样本固定时段_morning_0837,morning,5,6,0.833333,5,1,large_time_period_0837,fixed_time_period_high_frequency
user_001857,大样本固定时段_afternoon_0838,afternoon,5,6,0.833333,5,1,large_time_period_0838,fixed_time_period_high_frequency
user_001442,大样本固定时段_evening_0839,evening,5,6,0.833333,5,1,large_time_period_0839,fixed_time_period_high_frequency
user_001191,大样本固定时段_early_morning_0840,early_morning,7,10,0.7,7,1,large_time_period_0840,fixed_time_period_high_frequency
user_000730,大样本固定时段_morning_0841,morning,7,10,0.7,7,1,large_time_period_0841,fixed_time_period_high_frequency
user_000346,大样本固定时段_afternoon_0842,afternoon,7,10,0.7,7,1,large_time_period_0842,fixed_time_period_high_frequency
user_000480,大样本固定时段_evening_0843,evening,7,10,0.7,7,1,large_time_period_0843,fixed_time_period_high_frequency
user_000802,大样本固定时段_early_morning_0844,early_morning,8,10,0.8,8,1,large_time_period_0844,fixed_time_period_high_frequency
user_000330,大样本固定时段_morning_0845,morning,8,10,0.8,8,1,large_time_period_0845,fixed_time_period_high_frequency
user_001308,大样本固定时段_afternoon_0846,afternoon,8,10,0.8,8,1,large_time_period_0846,fixed_time_period_high_frequency
user_001758,大样本固定时段_evening_0847,evening,8,10,0.8,8,1,large_time_period_0847,fixed_time_period_high_frequency
user_000863,大样本固定时段_early_morning_0848,early_morning,4,5,0.8,3,1,large_time_period_0848,fixed_time_period_high_frequency
user_001939,大样本固定时段_morning_0849,morning,4,5,0.8,3,1,large_time_period_0849,fixed_time_period_high_frequency
user_001928,大样本固定时段_afternoon_0850,afternoon,4,5,0.8,3,1,large_time_period_0850,fixed_time_period_high_frequency
user_001910,大样本固定时段_evening_0851,evening,4,5,0.8,3,1,large_time_period_0851,fixed_time_period_high_frequency
user_000020,大样本固定时段_early_morning_0852,early_morning,5,6,0.833333,5,1,large_time_period_0852,fixed_time_period_high_frequency
user_000996,大样本固定时段_morning_0853,morning,5,6,0.833333,5,1,large_time_period_0853,fixed_time_period_high_frequency
user_000559,大样本固定时段_afternoon_0854,afternoon,5,6,0.833333,5,1,large_time_period_0854,fixed_time_period_high_frequency
user_001765,大样本固定时段_evening_0855,evening,5,6,0.833333,5,1,large_time_period_0855,fixed_time_period_high_frequency
user_001759,大样本固定时段_early_morning_0856,early_morning,7,10,0.7,7,1,large_time_period_0856,fixed_time_period_high_frequency
user_001475,大样本固定时段_morning_0857,morning,7,10,0.7,7,1,large_time_period_0857,fixed_time_period_high_frequency
user_001535,大样本固定时段_afternoon_0858,afternoon,7,10,0.7,7,1,large_time_period_0858,fixed_time_period_high_frequency
user_000290,大样本固定时段_evening_0859,evening,7,10,0.7,7,1,large_time_period_0859,fixed_time_period_high_frequency
user_001389,大样本固定时段_early_morning_0860,early_morning,8,10,0.8,8,1,large_time_period_0860,fixed_time_period_high_frequency
user_000419,大样本固定时段_morning_0861,morning,8,10,0.8,8,1,large_time_period_0861,fixed_time_period_high_frequency
user_000573,大样本固定时段_afternoon_0862,afternoon,8,10,0.8,8,1,large_time_period_0862,fixed_time_period_high_frequency
user_000176,大样本固定时段_evening_0863,evening,8,10,0.8,8,1,large_time_period_0863,fixed_time_period_high_frequency
user_000159,大样本固定时段_early_morning_0864,early_morning,4,5,0.8,3,1,large_time_period_0864,fixed_time_period_high_frequency
user_001799,大样本固定时段_morning_0865,morning,4,5,0.8,3,1,large_time_period_0865,fixed_time_period_high_frequency
user_000191,大样本固定时段_afternoon_0866,afternoon,4,5,0.8,3,1,large_time_period_0866,fixed_time_period_high_frequency
user_000703,大样本固定时段_evening_0867,evening,4,5,0.8,3,1,large_time_period_0867,fixed_time_period_high_frequency
user_000991,大样本固定时段_early_morning_0868,early_morning,5,6,0.833333,5,1,large_time_period_0868,fixed_time_period_high_frequency
user_000310,大样本固定时段_morning_0869,morning,5,6,0.833333,5,1,large_time_period_0869,fixed_time_period_high_frequency
user_000561,大样本固定时段_afternoon_0870,afternoon,5,6,0.833333,5,1,large_time_period_0870,fixed_time_period_high_frequency
user_000912,大样本固定时段_evening_0871,evening,5,6,0.833333,5,1,large_time_period_0871,fixed_time_period_high_frequency
user_001639,大样本固定时段_early_morning_0872,early_morning,7,10,0.7,7,1,large_time_period_0872,fixed_time_period_high_frequency
user_001138,大样本固定时段_morning_0873,morning,7,10,0.7,7,1,large_time_period_0873,fixed_time_period_high_frequency
user_001323,大样本固定时段_afternoon_0874,afternoon,7,10,0.7,7,1,large_time_period_0874,fixed_time_period_high_frequency
user_000891,大样本固定时段_evening_0875,evening,7,10,0.7,7,1,large_time_period_0875,fixed_time_period_high_frequency
user_001801,大样本固定时段_early_morning_0876,early_morning,8,10,0.8,8,1,large_time_period_0876,fixed_time_period_high_frequency
user_000017,大样本固定时段_morning_0877,morning,8,10,0.8,8,1,large_time_period_0877,fixed_time_period_high_frequency
user_001739,大样本固定时段_afternoon_0878,afternoon,8,10,0.8,8,1,large_time_period_0878,fixed_time_period_high_frequency
user_000830,大样本固定时段_evening_0879,evening,8,10,0.8,8,1,large_time_period_0879,fixed_time_period_high_frequency
user_000378,大样本固定时段_early_morning_0880,early_morning,4,5,0.8,3,1,large_time_period_0880,fixed_time_period_high_frequency
user_001427,大样本固定时段_morning_0881,morning,4,5,0.8,3,1,large_time_period_0881,fixed_time_period_high_frequency
user_002000,大样本固定时段_afternoon_0882,afternoon,4,5,0.8,3,1,large_time_period_0882,fixed_time_period_high_frequency
user_001827,大样本固定时段_evening_0883,evening,4,5,0.8,3,1,large_time_period_0883,fixed_time_period_high_frequency
user_000780,大样本固定时段_early_morning_0884,early_morning,5,6,0.833333,5,1,large_time_period_0884,fixed_time_period_high_frequency
user_001793,大样本固定时段_morning_0885,morning,5,6,0.833333,5,1,large_time_period_0885,fixed_time_period_high_frequency
user_001051,大样本固定时段_afternoon_0886,afternoon,5,6,0.833333,5,1,large_time_period_0886,fixed_time_period_high_frequency
user_001485,大样本固定时段_evening_0887,evening,5,6,0.833333,5,1,large_time_period_0887,fixed_time_period_high_frequency
user_001665,大样本固定时段_early_morning_0888,early_morning,7,10,0.7,7,1,large_time_period_0888,fixed_time_period_high_frequency
user_001390,大样本固定时段_morning_0889,morning,7,10,0.7,7,1,large_time_period_0889,fixed_time_period_high_frequency
user_000671,大样本固定时段_afternoon_0890,afternoon,7,10,0.7,7,1,large_time_period_0890,fixed_time_period_high_frequency
user_001306,大样本固定时段_evening_0891,evening,7,10,0.7,7,1,large_time_period_0891,fixed_time_period_high_frequency
user_001851,大样本固定时段_early_morning_0892,early_morning,8,10,0.8,8,1,large_time_period_0892,fixed_time_period_high_frequency
user_001562,大样本固定时段_morning_0893,morning,8,10,0.8,8,1,large_time_period_0893,fixed_time_period_high_frequency
user_000776,大样本固定时段_afternoon_0894,afternoon,8,10,0.8,8,1,large_time_period_0894,fixed_time_period_high_frequency
user_000209,大样本固定时段_evening_0895,evening,8,10,0.8,8,1,large_time_period_0895,fixed_time_period_high_frequency
user_001068,大样本固定时段_early_morning_0896,early_morning,4,5,0.8,3,1,large_time_period_0896,fixed_time_period_high_frequency
user_000219,大样本固定时段_morning_0897,morning,4,5,0.8,3,1,large_time_period_0897,fixed_time_period_high_frequency
user_001406,大样本固定时段_afternoon_0898,afternoon,4,5,0.8,3,1,large_time_period_0898,fixed_time_period_high_frequency
user_001819,大样本固定时段_evening_0899,evening,4,5,0.8,3,1,large_time_period_0899,fixed_time_period_high_frequency
user_001069,大样本固定时段_early_morning_0900,early_morning,5,6,0.833333,5,1,large_time_period_0900,fixed_time_period_high_frequency
user_000840,大样本固定时段_morning_0901,morning,5,6,0.833333,5,1,large_time_period_0901,fixed_time_period_high_frequency
user_000719,大样本固定时段_afternoon_0902,afternoon,5,6,0.833333,5,1,large_time_period_0902,fixed_time_period_high_frequency
user_000090,大样本固定时段_evening_0903,evening,5,6,0.833333,5,1,large_time_period_0903,fixed_time_period_high_frequency
user_001172,大样本固定时段_early_morning_0904,early_morning,7,10,0.7,7,1,large_time_period_0904,fixed_time_period_high_frequency
user_001516,大样本固定时段_morning_0905,morning,7,10,0.7,7,1,large_time_period_0905,fixed_time_period_high_frequency
user_000883,大样本固定时段_afternoon_0906,afternoon,7,10,0.7,7,1,large_time_period_0906,fixed_time_period_high_frequency
user_000720,大样本固定时段_evening_0907,evening,7,10,0.7,7,1,large_time_period_0907,fixed_time_period_high_frequency
user_000899,大样本固定时段_early_morning_0908,early_morning,8,10,0.8,8,1,large_time_period_0908,fixed_time_period_high_frequency
user_000327,大样本固定时段_morning_0909,morning,8,10,0.8,8,1,large_time_period_0909,fixed_time_period_high_frequency
user_001171,大样本固定时段_afternoon_0910,afternoon,8,10,0.8,8,1,large_time_period_0910,fixed_time_period_high_frequency
user_000406,大样本固定时段_evening_0911,evening,8,10,0.8,8,1,large_time_period_0911,fixed_time_period_high_frequency
user_000109,大样本固定时段_early_morning_0912,early_morning,4,5,0.8,3,1,large_time_period_0912,fixed_time_period_high_frequency
user_001106,大样本固定时段_morning_0913,morning,4,5,0.8,3,1,large_time_period_0913,fixed_time_period_high_frequency
user_000972,大样本固定时段_afternoon_0914,afternoon,4,5,0.8,3,1,large_time_period_0914,fixed_time_period_high_frequency
user_000896,大样本固定时段_evening_0915,evening,4,5,0.8,3,1,large_time_period_0915,fixed_time_period_high_frequency
user_000400,大样本固定时段_early_morning_0916,early_morning,5,6,0.833333,5,1,large_time_period_0916,fixed_time_period_high_frequency
user_000161,大样本固定时段_morning_0917,morning,5,6,0.833333,5,1,large_time_period_0917,fixed_time_period_high_frequency
user_000821,大样本固定时段_afternoon_0918,afternoon,5,6,0.833333,5,1,large_time_period_0918,fixed_time_period_high_frequency
user_000672,大样本固定时段_evening_0919,evening,5,6,0.833333,5,1,large_time_period_0919,fixed_time_period_high_frequency
user_001884,大样本固定时段_early_morning_0920,early_morning,7,10,0.7,7,1,large_time_period_0920,fixed_time_period_high_frequency
user_000341,大样本固定时段_morning_0921,morning,7,10,0.7,7,1,large_time_period_0921,fixed_time_period_high_frequency
user_000908,大样本固定时段_afternoon_0922,afternoon,7,10,0.7,7,1,large_time_period_0922,fixed_time_period_high_frequency
user_001925,大样本固定时段_evening_0923,evening,7,10,0.7,7,1,large_time_period_0923,fixed_time_period_high_frequency
user_000126,大样本固定时段_early_morning_0924,early_morning,8,10,0.8,8,1,large_time_period_0924,fixed_time_period_high_frequency
user_000955,大样本固定时段_morning_0925,morning,8,10,0.8,8,1,large_time_period_0925,fixed_time_period_high_frequency
user_001291,大样本固定时段_afternoon_0926,afternoon,8,10,0.8,8,1,large_time_period_0926,fixed_time_period_high_frequency
user_000705,大样本固定时段_evening_0927,evening,8,10,0.8,8,1,large_time_period_0927,fixed_time_period_high_frequency
user_000031,大样本固定时段_early_morning_0928,early_morning,4,5,0.8,3,1,large_time_period_0928,fixed_time_period_high_frequency
user_001964,大样本固定时段_morning_0929,morning,4,5,0.8,3,1,large_time_period_0929,fixed_time_period_high_frequency
user_000909,大样本固定时段_afternoon_0930,afternoon,4,5,0.8,3,1,large_time_period_0930,fixed_time_period_high_frequency
user_001335,大样本固定时段_evening_0931,evening,4,5,0.8,3,1,large_time_period_0931,fixed_time_period_high_frequency
user_001280,大样本固定时段_early_morning_0932,early_morning,5,6,0.833333,5,1,large_time_period_0932,fixed_time_period_high_frequency
user_000275,大样本固定时段_morning_0933,morning,5,6,0.833333,5,1,large_time_period_0933,fixed_time_period_high_frequency
user_000468,大样本固定时段_afternoon_0934,afternoon,5,6,0.833333,5,1,large_time_period_0934,fixed_time_period_high_frequency
user_001536,大样本固定时段_evening_0935,evening,5,6,0.833333,5,1,large_time_period_0935,fixed_time_period_high_frequency
user_000808,大样本固定时段_early_morning_0936,early_morning,7,10,0.7,7,1,large_time_period_0936,fixed_time_period_high_frequency
user_001506,大样本固定时段_morning_0937,morning,7,10,0.7,7,1,large_time_period_0937,fixed_time_period_high_frequency
user_001638,大样本固定时段_afternoon_0938,afternoon,7,10,0.7,7,1,large_time_period_0938,fixed_time_period_high_frequency
