user_id,action_name,period_type,period_value,next_expected_time,confidence,evidence,preferred_time_window
user_000928,大样本周期_weekly_0965,weekly,weekday=6,2026-07-05 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 7,morning
user_000929,银行卡管理,monthly,day≈25,2026-07-25 02:00:00,0.801138,最近 186 天内 100% 的行为集中在每月 25 日前后,night
user_000930,大样本周期_daily_0132,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_000930,预约网点取号,monthly,day≈12,2026-07-12 01:00:00,0.75,最近 186 天内 75% 的行为集中在每月 12 日前后,evening
user_000931,大样本周期_monthly_0082,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_000931,查账户明细,monthly,day≈25,2026-07-25 11:00:00,0.92541,最近 186 天内 100% 的行为集中在每月 25 日前后,noon
user_000933,大样本周期_daily_0956,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_000934,风险评估,monthly,day≈9,2026-07-09 00:00:00,0.978333,最近 186 天内 100% 的行为集中在每月 9 日前后,evening
user_000934,大样本周期_interval_0643,interval,every 9 days,2026-07-08 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_000935,大样本周期_weekly_0465,weekly,weekday=3,2026-07-02 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 4,morning
user_000935,买黄金,monthly,day≈4,2026-07-04 14:00:00,0.784211,最近 186 天内 75% 的行为集中在每月 4 日前后,afternoon
user_000936,大样本周期_weekly_0353,weekly,weekday=3,2026-07-02 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 4,morning
user_000937,大样本周期_monthly_0298,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_000940,大样本周期_weekly_0513,weekly,weekday=2,2026-07-01 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 3,morning
user_000942,大样本周期_interval_0395,interval,every 13 days,2026-07-11 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_000942,跨行转入,monthly,day≈7,2026-07-07 02:00:00,0.8085,最近 186 天内 75% 的行为集中在每月 7 日前后,afternoon
user_000943,大样本周期_weekly_0925,weekly,weekday=1,2026-07-07 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 2,morning
user_000946,大样本周期_daily_0400,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_000947,大样本周期_interval_0551,interval,every 11 days,2026-07-09 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_000947,快捷支付,monthly,day≈15,2026-07-15 00:00:00,0.765726,最近 186 天内 75% 的行为集中在每月 15 日前后,morning
user_000951,大样本周期_daily_0916,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_000953,查交易明细,monthly,day≈22,2026-07-22 00:00:00,0.801956,最近 186 天内 75% 的行为集中在每月 22 日前后,night
user_000954,大样本周期_monthly_0682,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_000956,大样本周期_interval_0507,interval,every 13 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_000957,大样本周期_weekly_0397,weekly,weekday=5,2026-07-04 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 6,morning
user_000958,大样本周期_daily_0680,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_000960,大样本周期_daily_0404,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_000961,大样本周期_weekly_0249,weekly,weekday=4,2026-07-03 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 5,morning
user_000962,大样本周期_interval_0363,interval,every 13 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_000964,大样本周期_interval_0063,interval,every 17 days,2026-06-30 18:00:00,0.940818,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.04,evening
user_000966,大样本周期_interval_0975,interval,every 17 days,2026-06-30 18:00:00,0.940818,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.04,evening
user_000969,大样本周期_daily_0748,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_000971,大样本周期_interval_0003,interval,every 9 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_000975,大样本周期_monthly_0890,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_000977,大样本周期_weekly_0201,weekly,weekday=5,2026-07-04 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 6,morning
user_000978,大样本周期_interval_0179,interval,every 9 days,2026-07-07 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_000978,添加银行卡,monthly,day≈6,2026-07-06 00:00:00,0.890086,最近 186 天内 75% 的行为集中在每月 6 日前后,night
user_000981,大样本周期_interval_0787,interval,every 9 days,2026-07-08 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_000982,大样本周期_daily_0292,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_000982,结构性存款,monthly,day≈10,2026-07-10 00:00:00,0.891532,最近 186 天内 75% 的行为集中在每月 10 日前后,night
user_000983,大样本周期_interval_0411,interval,every 13 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_000987,大样本周期_weekly_0593,weekly,weekday=5,2026-07-04 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 6,morning
user_000988,大样本周期_interval_0831,interval,every 17 days,2026-06-30 18:00:00,0.940818,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.04,evening
user_000990,大样本周期_weekly_0473,weekly,weekday=4,2026-07-03 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 5,morning
user_000993,大样本周期_interval_0403,interval,every 9 days,2026-07-08 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_000994,大样本周期_daily_0028,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_000995,大样本周期_monthly_0230,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_000997,大样本周期_interval_0775,interval,every 11 days,2026-07-10 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_000998,大样本周期_weekly_0569,weekly,weekday=2,2026-07-01 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 3,morning
user_000999,大样本周期_interval_0791,interval,every 11 days,2026-07-09 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_001001,添加银行卡,monthly,day≈15,2026-07-15 11:00:00,0.867672,最近 186 天内 75% 的行为集中在每月 15 日前后,evening
user_001001,查看理财产品,monthly,day≈18,2026-07-18 04:00:00,0.724904,最近 186 天内 100% 的行为集中在每月 18 日前后,evening
user_001002,大样本周期_monthly_0986,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001003,大样本周期_interval_0331,interval,every 13 days,2026-07-12 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001006,大样本周期_daily_0144,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001007,大样本周期_daily_0592,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001008,查交易结果,monthly,day≈9,2026-07-09 01:00:00,0.988793,最近 186 天内 100% 的行为集中在每月 9 日前后,noon
user_001008,大样本周期_monthly_0114,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001009,大样本周期_daily_0180,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001010,大样本周期_daily_0720,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001011,大样本周期_weekly_0693,weekly,weekday=0,2026-07-06 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 1,morning
user_001012,大样本周期_interval_0251,interval,every 13 days,2026-07-11 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001013,大样本周期_interval_0991,interval,every 17 days,2026-07-16 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001016,大样本周期_daily_0460,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001017,大样本周期_daily_0980,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001018,大样本周期_monthly_0354,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001020,大样本周期_weekly_0293,weekly,weekday=6,2026-07-05 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 7,morning
user_001021,大样本周期_daily_0764,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001022,大样本周期_monthly_0310,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001023,跨行转入,monthly,day≈16,2026-07-16 02:00:00,0.896113,最近 186 天内 75% 的行为集中在每月 16 日前后,noon
user_001026,大样本周期_daily_0972,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001031,大样本周期_monthly_0218,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001034,大样本周期_interval_0115,interval,every 9 days,2026-07-08 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001035,大样本周期_monthly_0166,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001035,查看理财产品,monthly,day≈4,2026-07-04 05:00:00,0.902673,最近 186 天内 80% 的行为集中在每月 4 日前后,morning
user_001037,大样本周期_interval_0071,interval,every 11 days,2026-07-09 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_001039,添加银行卡,monthly,day≈27,2026-07-27 07:00:00,0.784136,最近 186 天内 80% 的行为集中在每月 27 日前后,evening
user_001044,大样本周期_weekly_0977,weekly,weekday=4,2026-07-03 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 5,morning
user_001048,大样本周期_monthly_0074,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001050,大样本周期_daily_0584,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001052,大样本周期_daily_0396,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001053,大样本周期_interval_0819,interval,every 9 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001054,查交易结果,monthly,day≈19,2026-07-19 02:00:00,0.869167,最近 186 天内 75% 的行为集中在每月 19 日前后,evening
user_001055,大样本周期_weekly_0505,weekly,weekday=1,2026-07-07 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 2,morning
user_001057,大样本周期_weekly_0081,weekly,weekday=4,2026-07-03 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 5,morning
user_001059,查交易明细,monthly,day≈16,2026-07-16 10:00:00,0.814788,最近 186 天内 75% 的行为集中在每月 16 日前后,morning
user_001061,大样本周期_interval_0079,interval,every 17 days,2026-07-16 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001061,查还款结果,monthly,day≈6,2026-07-06 08:00:00,0.710278,最近 186 天内 75% 的行为集中在每月 6 日前后,afternoon
user_001062,大样本周期_weekly_0189,weekly,weekday=0,2026-07-06 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 1,morning
user_001063,大样本周期_monthly_0642,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001064,大样本周期_monthly_0498,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001065,大样本周期_monthly_0490,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001066,结构性存款,weekly,weekday=0,2026-07-06 04:00:00,1.0,最近 56 天内 100% 的行为发生在星期 1,afternoon
user_001067,银行卡管理,monthly,day≈14,2026-07-14 04:00:00,0.850676,最近 186 天内 100% 的行为集中在每月 14 日前后,evening
user_001071,快捷支付,monthly,day≈5,2026-07-05 04:00:00,0.8475,最近 186 天内 75% 的行为集中在每月 5 日前后,night
user_001074,大样本周期_daily_0996,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001075,大样本周期_interval_0459,interval,every 13 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001081,大样本周期_interval_0383,interval,every 17 days,2026-07-15 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001083,大样本周期_daily_0112,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001085,大样本周期_weekly_0313,weekly,weekday=5,2026-07-04 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 6,morning
user_001089,大样本周期_interval_0447,interval,every 17 days,2026-06-30 18:00:00,0.940818,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.04,evening
user_001089,风险评估,monthly,day≈12,2026-07-12 11:00:00,0.84281,最近 186 天内 100% 的行为集中在每月 12 日前后,afternoon
user_001091,大样本周期_monthly_0806,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001092,大样本周期_interval_0691,interval,every 9 days,2026-07-08 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001093,大样本周期_weekly_0489,weekly,weekday=6,2026-07-05 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 7,morning
user_001094,大样本周期_monthly_0050,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001095,大样本周期_daily_0252,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001097,大样本周期_interval_0099,interval,every 9 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001099,跨行转入,monthly,day≈22,2026-07-22 07:00:00,0.793112,最近 186 天内 75% 的行为集中在每月 22 日前后,morning
user_001099,添加银行卡,monthly,day≈2,2026-07-02 04:00:00,0.765167,最近 186 天内 75% 的行为集中在每月 2 日前后,morning
user_001101,大样本周期_monthly_0906,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001102,大样本周期_interval_0675,interval,every 9 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001103,大样本周期_weekly_0321,weekly,weekday=6,2026-07-05 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 7,morning
user_001104,大样本周期_weekly_0529,weekly,weekday=4,2026-07-03 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 5,morning
user_001105,大样本周期_weekly_0029,weekly,weekday=1,2026-07-07 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 2,morning
user_001109,大样本周期_daily_0316,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001111,大样本周期_weekly_0157,weekly,weekday=3,2026-07-02 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 4,morning
user_001113,大样本周期_daily_0688,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001119,大样本周期_interval_0903,interval,every 11 days,2026-06-30 18:00:00,0.927628,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.06,evening
user_001120,大样本周期_daily_0760,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001121,大样本周期_weekly_0069,weekly,weekday=6,2026-07-05 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 7,morning
user_001123,大样本周期_weekly_0125,weekly,weekday=6,2026-07-05 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 7,morning
user_001125,大样本周期_daily_0296,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001126,预约网点取号,monthly,day≈10,2026-07-10 00:00:00,0.773639,最近 186 天内 80% 的行为集中在每月 10 日前后,night
user_001127,大样本周期_monthly_0554,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001127,查看基金净值,interval,every 50 days,2026-07-22 13:00:00,0.903217,最近 4 个活跃日相邻行为间隔约 50 天，CV=0.10,evening
user_001128,大样本周期_monthly_0966,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001130,大样本周期_monthly_0690,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001131,大样本周期_weekly_0845,weekly,weekday=5,2026-07-04 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 6,morning
user_001133,大样本周期_daily_0524,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001134,大样本周期_interval_0339,interval,every 9 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001137,大样本周期_monthly_0582,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001138,查看基金净值,monthly,day≈15,2026-07-15 02:00:00,0.869877,最近 186 天内 75% 的行为集中在每月 15 日前后,evening
user_001139,大样本周期_daily_0052,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001139,跨行转入,monthly,day≈16,2026-07-16 07:00:00,0.861613,最近 186 天内 100% 的行为集中在每月 16 日前后,noon
user_001140,大样本周期_monthly_0866,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001141,大样本周期_weekly_0257,weekly,weekday=5,2026-07-04 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 6,morning
user_001142,大样本周期_daily_0208,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001143,大样本周期_interval_0699,interval,every 13 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001144,大样本周期_monthly_0454,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001145,大样本周期_weekly_0333,weekly,weekday=4,2026-07-03 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 5,morning
user_001146,大样本周期_weekly_0597,weekly,weekday=2,2026-07-01 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 3,morning
user_001148,大样本周期_interval_0123,interval,every 13 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001155,大样本周期_daily_0644,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001156,大样本周期_weekly_0337,weekly,weekday=1,2026-07-07 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 2,morning
user_001157,大样本周期_monthly_0978,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001158,大样本周期_weekly_0521,weekly,weekday=3,2026-07-02 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 4,morning
user_001159,大样本周期_weekly_0709,weekly,weekday=2,2026-07-01 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 3,morning
user_001160,大样本周期_interval_0647,interval,every 11 days,2026-07-09 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_001162,大样本周期_daily_0536,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001163,大样本周期_daily_0060,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001164,大样本周期_weekly_0433,weekly,weekday=6,2026-07-05 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 7,morning
user_001165,大样本周期_interval_0371,interval,every 9 days,2026-07-07 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001166,大样本周期_interval_0279,interval,every 11 days,2026-06-30 18:00:00,0.927628,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.06,evening
user_001167,大样本周期_monthly_0646,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001168,大样本周期_weekly_0253,weekly,weekday=1,2026-07-07 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 2,morning
user_001169,大样本周期_interval_0967,interval,every 11 days,2026-07-10 18:00:00,0.940926,最近 6 个活跃日相邻行为间隔约 11 天，CV=0.04,evening
user_001170,大样本周期_monthly_0018,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001173,大样本周期_interval_0911,interval,every 17 days,2026-07-15 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001174,大样本周期_weekly_0073,weekly,weekday=3,2026-07-02 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 4,morning
user_001176,大样本周期_monthly_0858,monthly,day≈28,2026-07-28 12:00:00,0.97631,最近 186 天内 100% 的行为集中在每月 28 日前后,noon
user_001179,大样本周期_daily_0444,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001180,风险评估,monthly,day≈23,2026-07-23 08:00:00,0.744382,最近 186 天内 100% 的行为集中在每月 23 日前后,morning
user_001181,大样本周期_weekly_0581,weekly,weekday=0,2026-07-06 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 1,morning
user_001182,大样本周期_monthly_0370,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001186,大样本周期_weekly_0493,weekly,weekday=3,2026-07-02 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 4,morning
user_001195,大样本周期_interval_0219,interval,every 13 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001195,查交易结果,interval,every 91 days,2026-09-28 01:00:00,0.914492,最近 4 个活跃日相邻行为间隔约 91 天，CV=0.08,evening
user_001196,大样本周期_daily_0804,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001198,大样本周期_monthly_0898,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001199,大样本周期_interval_0131,interval,every 9 days,2026-07-07 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001200,大样本周期_interval_0587,interval,every 13 days,2026-07-11 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001201,大样本周期_daily_0672,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001203,大样本周期_interval_0267,interval,every 13 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001206,大样本周期_weekly_0417,weekly,weekday=4,2026-07-03 06:00:00,1.0,最近 56 天内 100% 的行为发生在星期 5,morning
user_001208,大样本周期_monthly_0982,monthly,day≈15,2026-07-15 12:00:00,0.964182,最近 186 天内 100% 的行为集中在每月 15 日前后,noon
user_001209,大样本周期_interval_0427,interval,every 13 days,2026-07-12 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001211,大样本周期_interval_0843,interval,every 13 days,2026-06-30 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
user_001215,大样本周期_interval_0355,interval,every 9 days,2026-07-08 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001216,大样本周期_monthly_0626,monthly,day≈1,2026-07-01 12:00:00,0.9749,最近 186 天内 100% 的行为集中在每月 1 日前后,noon
user_001218,大样本周期_interval_0803,interval,every 9 days,2026-07-07 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001219,大样本周期_interval_0223,interval,every 17 days,2026-07-16 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001220,大样本周期_daily_0368,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001224,大样本周期_interval_0659,interval,every 9 days,2026-07-07 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 9 天，CV=0.00,evening
user_001227,大样本周期_daily_0796,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001230,大样本周期_weekly_0981,weekly,weekday=1,2026-07-07 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 2,morning
user_001231,大样本周期_interval_0271,interval,every 17 days,2026-07-16 18:00:00,0.949524,最近 6 个活跃日相邻行为间隔约 17 天，CV=0.02,evening
user_001236,大样本周期_daily_0932,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 6 个活跃日平均间隔 1.0 天,night
user_001239,大样本周期_weekly_0357,weekly,weekday=0,2026-07-06 06:00:00,0.70504,最近 56 天内 86% 的行为发生在星期 1,morning
user_001240,大样本周期_daily_0640,daily,every 1 day,2026-07-01 05:00:00,0.9825,最近 7 天内 7 个活跃日平均间隔 1.0 天,night
user_001242,大样本周期_interval_0635,interval,every 13 days,2026-07-11 18:00:00,0.965,最近 6 个活跃日相邻行为间隔约 13 天，CV=0.00,evening
