user_id,action_name,time_period,period_event_count,total_event_count,period_share,active_days,first_time,last_time,time_period_score,rank
user_001744,大样本周期_monthly_0138,afternoon,8,8,1.0,8,2025-11-28 12:05:00,2026-06-28 12:12:00,2.197225,1
user_001744,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001745,大样本周期_monthly_0242,afternoon,8,8,1.0,8,2025-11-01 12:05:00,2026-06-01 12:12:00,2.197225,1
user_001745,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001745,大样本固定时段_afternoon_0042,afternoon,7,10,0.7,7,2025-10-09 12:10:00,2026-06-18 12:57:00,1.455609,3
user_001746,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,1
user_001747,大样本周期_daily_0364,early_morning,8,8,1.0,8,2026-06-22 05:05:00,2026-06-30 05:12:00,2.197225,1
user_001747,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001747,大样本链路_0364_步骤2,morning,4,4,1.0,4,2026-04-07 08:30:00,2026-06-24 08:30:00,1.609438,3
user_001747,大样本链路_0364_步骤1,morning,4,4,1.0,4,2026-04-07 08:00:00,2026-06-24 08:00:00,1.609438,4
user_001747,大样本链路_0964_步骤2,morning,4,4,1.0,4,2026-04-01 08:30:00,2026-06-18 08:30:00,1.609438,5
user_001748,大样本周期_weekly_0549,morning,7,7,1.0,7,2026-05-07 06:05:00,2026-06-25 06:11:00,2.079442,1
user_001748,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001748,大样本固定时段_morning_0349,morning,8,10,0.8,8,2025-07-31 09:19:00,2026-06-16 06:57:00,1.75778,3
user_001749,大样本周期_daily_0800,early_morning,9,9,1.0,9,2026-06-22 05:05:00,2026-06-30 05:13:00,2.302585,1
user_001749,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_001749,大样本固定时段_early_morning_0600,early_morning,7,10,0.7,7,2025-10-11 00:32:00,2026-06-20 00:15:00,1.455609,3
user_001750,大样本周期_monthly_0514,afternoon,8,8,1.0,8,2025-11-01 12:05:00,2026-06-01 12:12:00,2.197225,1
user_001750,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001750,大样本固定时段_afternoon_0314,afternoon,7,10,0.7,7,2025-10-07 12:52:00,2026-06-16 12:04:00,1.455609,3
user_001751,大样本周期_weekly_0381,morning,7,7,1.0,7,2026-05-07 06:05:00,2026-06-25 06:11:00,2.079442,1
user_001751,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,2
user_001751,大样本固定时段_morning_0181,morning,5,6,0.833333,5,2026-02-08 09:04:00,2026-06-19 06:39:00,1.493133,3
user_001752,大样本周期_interval_0479,evening,8,8,1.0,8,2026-03-01 18:05:00,2026-06-28 18:12:00,2.197225,1
user_001752,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001752,大样本固定时段_evening_0279,evening,5,6,0.833333,5,2026-02-05 21:32:00,2026-06-16 18:14:00,1.493133,3
user_001753,大样本非周期_random_intervals_0772,morning,5,5,1.0,5,2026-04-06 10:38:00,2026-06-27 10:07:00,1.791759,1
user_001754,大样本周期_interval_0555,evening,7,7,1.0,7,2026-03-31 18:05:00,2026-06-17 18:11:00,2.079442,1
user_001754,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_001754,大样本固定时段_evening_0355,evening,4,5,0.8,3,2026-05-03 18:40:00,2026-06-20 18:40:00,1.28755,3
user_001755,大样本非周期_random_intervals_0727,morning,5,5,1.0,5,2026-04-06 10:19:00,2026-06-27 10:14:00,1.791759,1
user_001756,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,1
user_001757,大样本周期_daily_0004,early_morning,8,8,1.0,8,2026-06-22 05:05:00,2026-06-30 05:12:00,2.197225,1
user_001757,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001757,大样本链路_0004_步骤2,morning,4,4,1.0,4,2026-04-04 08:30:00,2026-06-21 08:30:00,1.609438,3
user_001757,大样本链路_0004_步骤1,morning,4,4,1.0,4,2026-04-04 08:00:00,2026-06-21 08:00:00,1.609438,4
user_001757,大样本链路_0604_步骤2,morning,4,4,1.0,4,2026-03-29 08:30:00,2026-06-15 08:30:00,1.609438,5
user_001758,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,1
user_001758,大样本固定时段_evening_0847,evening,8,10,0.8,8,2025-08-02 21:30:00,2026-06-18 18:07:00,1.75778,2
user_001759,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,1
user_001759,结构性存款,afternoon,4,4,1.0,4,2025-08-24 13:17:00,2026-06-26 13:37:00,1.609438,2
user_001759,大样本固定时段_early_morning_0856,early_morning,7,10,0.7,7,2025-10-10 00:01:00,2026-06-19 00:44:00,1.455609,3
user_001760,大样本非周期_random_intervals_0222,morning,5,5,1.0,5,2026-04-06 10:46:00,2026-06-27 10:53:00,1.791759,1
user_001760,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001761,大样本周期_daily_0188,early_morning,8,8,1.0,8,2026-06-22 05:05:00,2026-06-30 05:12:00,2.197225,1
user_001761,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001761,大样本链路_0188_步骤2,morning,4,4,1.0,4,2026-04-07 08:30:00,2026-06-24 08:30:00,1.609438,3
user_001761,大样本链路_0188_步骤1,morning,4,4,1.0,4,2026-04-07 08:00:00,2026-06-24 08:00:00,1.609438,4
user_001761,大样本链路_0788_步骤2,morning,4,4,1.0,4,2026-04-01 08:30:00,2026-06-18 08:30:00,1.609438,5
user_001762,大样本周期_monthly_0594,afternoon,8,8,1.0,8,2025-11-01 12:05:00,2026-06-01 12:12:00,2.197225,1
user_001762,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001762,大样本固定时段_afternoon_0394,afternoon,7,10,0.7,7,2025-10-07 12:12:00,2026-06-16 12:26:00,1.455609,3
user_001763,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,1
user_001763,大样本固定时段_evening_0959,evening,8,10,0.8,8,2025-07-31 21:28:00,2026-06-16 18:14:00,1.75778,2
user_001765,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,1
user_001765,大样本固定时段_evening_0855,evening,5,6,0.833333,5,2026-02-09 21:05:00,2026-06-20 18:47:00,1.493133,2
user_001766,大样本负链路_0585_A,afternoon,5,5,1.0,5,2026-04-30 12:00:00,2026-06-20 12:00:00,1.791759,1
user_001767,大样本周期_monthly_0958,afternoon,6,6,1.0,6,2025-11-30 12:05:00,2026-05-30 12:10:00,1.94591,1
user_001767,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001767,大样本固定时段_afternoon_0758,afternoon,5,6,0.833333,5,2026-02-06 15:15:00,2026-06-17 12:32:00,1.493133,3
user_001768,大样本周期_weekly_0149,morning,7,7,1.0,7,2026-05-06 06:05:00,2026-06-24 06:11:00,2.079442,1
user_001768,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001769,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,1
user_001769,大样本负链路_0381_A,afternoon,5,5,1.0,5,2026-04-27 12:00:00,2026-06-17 12:00:00,1.791759,2
user_001769,大样本非周期_short_burst_0381,morning,5,5,1.0,5,2026-06-05 10:14:00,2026-06-09 10:17:00,1.791759,3
user_001770,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,1
user_001770,大样本固定时段_early_morning_0816,early_morning,4,5,0.8,3,2026-05-02 00:10:00,2026-06-19 00:35:00,1.28755,2
user_001771,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,1
user_001771,大样本固定时段_early_morning_0828,early_morning,8,10,0.8,8,2025-08-01 01:36:00,2026-06-17 00:22:00,1.75778,2
user_001773,大样本非周期_random_intervals_0102,morning,5,5,1.0,5,2026-04-06 10:15:00,2026-06-27 10:33:00,1.791759,1
user_001773,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001774,大样本周期_daily_0348,early_morning,8,8,1.0,8,2026-06-22 05:05:00,2026-06-30 05:12:00,2.197225,1
user_001774,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001774,大样本链路_0948_步骤2,morning,4,4,1.0,4,2026-04-06 08:30:00,2026-06-23 08:30:00,1.609438,3
user_001774,大样本链路_0948_步骤1,morning,4,4,1.0,4,2026-04-06 08:00:00,2026-06-23 08:00:00,1.609438,4
user_001774,大样本链路_0348_步骤2,morning,4,4,1.0,4,2026-04-01 08:30:00,2026-06-18 08:30:00,1.609438,5
user_001775,大样本非周期_stale_periodic_0609,morning,5,5,1.0,5,2026-01-31 10:33:00,2026-02-28 10:26:00,1.791759,1
user_001776,大样本周期_weekly_0773,morning,7,7,1.0,7,2026-05-07 06:05:00,2026-06-25 06:11:00,2.079442,1
user_001776,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001776,大样本固定时段_morning_0573,morning,8,10,0.8,8,2025-08-01 09:25:00,2026-06-17 06:10:00,1.75778,3
user_001777,大样本非周期_stale_periodic_0444,morning,5,5,1.0,5,2026-01-31 10:45:00,2026-02-28 10:23:00,1.791759,1
user_001778,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,1
user_001778,查还款结果,early_morning,4,5,0.8,4,2026-01-09 04:44:00,2026-06-08 05:39:00,1.28755,2
user_001778,大样本固定时段_evening_0835,evening,4,5,0.8,3,2026-05-03 18:20:00,2026-06-20 18:28:00,1.28755,3
user_001779,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,1
user_001780,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,1
user_001781,大样本周期_interval_0523,evening,8,8,1.0,8,2026-03-30 18:05:00,2026-06-29 18:12:00,2.197225,1
user_001781,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001781,大样本固定时段_evening_0323,evening,4,5,0.8,3,2026-04-30 18:11:00,2026-06-17 18:50:00,1.28755,3
user_001782,大样本周期_interval_0475,evening,8,8,1.0,8,2026-03-30 18:05:00,2026-06-29 18:12:00,2.197225,1
user_001782,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_001782,大样本固定时段_evening_0275,evening,4,5,0.8,3,2026-05-03 18:48:00,2026-06-20 18:54:00,1.28755,3
user_001784,大样本周期_weekly_0869,morning,7,7,1.0,7,2026-05-12 06:05:00,2026-06-30 06:11:00,2.079442,1
user_001784,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001784,大样本固定时段_morning_0669,morning,8,10,0.8,8,2025-07-31 09:04:00,2026-06-16 06:06:00,1.75778,3
user_001785,大样本周期_interval_0467,evening,8,8,1.0,8,2026-04-26 18:05:00,2026-06-28 18:12:00,2.197225,1
user_001785,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001785,大样本固定时段_evening_0267,evening,7,10,0.7,7,2025-10-09 18:39:00,2026-06-18 18:59:00,1.455609,3
user_001786,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,1
user_001786,大样本固定时段_morning_0941,morning,8,10,0.8,8,2025-08-03 09:26:00,2026-06-19 06:23:00,1.75778,2
user_001787,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,1
user_001788,大样本周期_daily_0380,early_morning,8,8,1.0,8,2026-06-22 05:05:00,2026-06-30 05:12:00,2.197225,1
user_001788,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_001788,大样本链路_0980_步骤2,morning,4,4,1.0,4,2026-04-07 08:30:00,2026-06-24 08:30:00,1.609438,3
user_001788,大样本链路_0980_步骤1,morning,4,4,1.0,4,2026-04-07 08:00:00,2026-06-24 08:00:00,1.609438,4
user_001788,大样本链路_0380_步骤2,morning,4,4,1.0,4,2026-04-02 08:30:00,2026-06-19 08:30:00,1.609438,5
user_001789,大样本周期_daily_0360,early_morning,9,9,1.0,9,2026-06-22 05:05:00,2026-06-30 05:13:00,2.302585,1
user_001789,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_001789,大样本链路_0960_步骤2,morning,4,4,1.0,4,2026-04-05 08:30:00,2026-06-22 08:30:00,1.609438,3
user_001789,大样本链路_0960_步骤1,morning,4,4,1.0,4,2026-04-05 08:00:00,2026-06-22 08:00:00,1.609438,4
user_001789,大样本链路_0360_步骤2,morning,4,4,1.0,4,2026-03-31 08:30:00,2026-06-17 08:30:00,1.609438,5
user_001790,大样本周期_weekly_0525,morning,7,7,1.0,7,2026-05-11 06:05:00,2026-06-29 06:11:00,2.079442,1
user_001790,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_001790,大样本固定时段_morning_0325,morning,5,6,0.833333,5,2026-02-09 09:20:00,2026-06-20 06:05:00,1.493133,3
user_001791,大样本周期_weekly_0233,morning,8,8,1.0,8,2026-05-06 06:05:00,2026-06-24 06:12:00,2.197225,1
user_001791,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001791,大样本固定时段_morning_0033,morning,4,5,0.8,3,2026-04-30 06:02:00,2026-06-17 06:27:00,1.28755,3
user_001792,大样本负链路_0421_A,afternoon,5,5,1.0,5,2026-04-23 12:00:00,2026-06-13 12:00:00,1.791759,1
user_001792,大样本非周期_short_burst_0421,morning,5,5,1.0,5,2026-06-05 10:35:00,2026-06-09 10:29:00,1.791759,2
user_001793,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,1
user_001793,大样本固定时段_morning_0885,morning,5,6,0.833333,5,2026-02-09 09:01:00,2026-06-20 06:45:00,1.493133,2
user_001794,大样本非周期_random_intervals_0482,morning,5,5,1.0,5,2026-04-06 10:08:00,2026-06-27 10:00:00,1.791759,1
user_001795,大样本周期_weekly_0437,morning,7,7,1.0,7,2026-05-07 06:05:00,2026-06-25 06:11:00,2.079442,1
user_001795,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001795,大样本固定时段_morning_0237,morning,8,10,0.8,8,2025-08-02 09:54:00,2026-06-18 06:27:00,1.75778,3
user_001796,大样本周期_interval_0083,evening,8,8,1.0,8,2026-04-26 18:05:00,2026-06-28 18:12:00,2.197225,1
user_001796,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001797,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,1
user_001797,大样本非周期_short_burst_0256,morning,5,5,1.0,5,2026-06-05 10:31:00,2026-06-09 10:35:00,1.791759,2
user_001798,大样本非周期_random_intervals_0517,morning,5,5,1.0,5,2026-04-06 10:04:00,2026-06-27 10:05:00,1.791759,1
user_001798,大样本负链路_0517_A,afternoon,5,5,1.0,5,2026-04-26 12:00:00,2026-06-16 12:00:00,1.791759,2
user_001799,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,1
user_001799,大样本固定时段_morning_0865,morning,4,5,0.8,3,2026-05-03 06:55:00,2026-06-20 06:52:00,1.28755,2
user_001800,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,1
user_001801,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,1
user_001801,大样本固定时段_early_morning_0876,early_morning,8,10,0.8,8,2025-08-03 01:53:00,2026-06-19 00:48:00,1.75778,2
user_001802,大样本周期_interval_0399,evening,7,7,1.0,7,2026-03-03 18:05:00,2026-06-13 18:11:00,2.079442,1
user_001802,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001802,大样本固定时段_evening_0199,evening,5,6,0.833333,5,2026-02-05 21:21:00,2026-06-16 18:18:00,1.493133,3
user_001803,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,1
user_001803,大样本负链路_0285_A,afternoon,5,5,1.0,5,2026-04-24 12:00:00,2026-06-14 12:00:00,1.791759,2
user_001804,大样本非周期_random_intervals_0467,morning,5,5,1.0,5,2026-04-06 10:44:00,2026-06-27 10:51:00,1.791759,1
user_001805,大样本周期_interval_0899,evening,8,8,1.0,8,2026-04-26 18:05:00,2026-06-28 18:12:00,2.197225,1
user_001805,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001805,大样本固定时段_evening_0699,evening,7,10,0.7,7,2025-10-07 18:31:00,2026-06-16 18:08:00,1.455609,3
user_001807,大样本非周期_random_intervals_0712,morning,5,5,1.0,5,2026-04-06 10:30:00,2026-06-27 10:36:00,1.791759,1
user_001808,大样本周期_weekly_0665,morning,8,8,1.0,8,2026-05-11 06:05:00,2026-06-29 06:12:00,2.197225,1
user_001808,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_001808,大样本固定时段_morning_0465,morning,4,5,0.8,3,2026-05-03 06:53:00,2026-06-20 06:56:00,1.28755,3
user_001809,大样本周期_daily_0548,early_morning,8,8,1.0,8,2026-06-22 05:05:00,2026-06-30 05:12:00,2.197225,1
user_001809,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001809,大样本固定时段_early_morning_0348,early_morning,8,10,0.8,8,2025-08-01 01:44:00,2026-06-17 00:49:00,1.75778,3
user_001809,大样本链路_1148_步骤2,morning,4,4,1.0,4,2026-04-04 08:30:00,2026-06-21 08:30:00,1.609438,4
user_001809,大样本链路_1148_步骤1,morning,4,4,1.0,4,2026-04-04 08:00:00,2026-06-21 08:00:00,1.609438,5
user_001810,大样本周期_daily_0372,early_morning,8,8,1.0,8,2026-06-22 05:05:00,2026-06-30 05:12:00,2.197225,1
user_001810,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001810,大样本固定时段_early_morning_0172,early_morning,8,10,0.8,8,2025-08-02 01:38:00,2026-06-18 00:10:00,1.75778,3
user_001810,大样本链路_0972_步骤2,morning,4,4,1.0,4,2026-04-04 08:30:00,2026-06-21 08:30:00,1.609438,4
user_001810,大样本链路_0972_步骤1,morning,4,4,1.0,4,2026-04-04 08:00:00,2026-06-21 08:00:00,1.609438,5
user_001811,大样本周期_interval_0155,evening,8,8,1.0,8,2026-03-29 18:05:00,2026-06-28 18:12:00,2.197225,1
user_001811,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_001813,大样本负链路_0289_A,afternoon,5,5,1.0,5,2026-04-29 12:00:00,2026-06-19 12:00:00,1.791759,1
user_001813,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001813,大样本非周期_stale_periodic_0289,morning,5,5,1.0,5,2026-01-31 10:45:00,2026-02-28 10:24:00,1.791759,3
user_001814,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,1
user_001814,大样本固定时段_evening_0811,evening,7,10,0.7,7,2025-10-10 18:37:00,2026-06-19 18:40:00,1.455609,2
user_001815,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,1
user_001815,大样本固定时段_evening_0831,evening,8,10,0.8,8,2025-08-03 21:55:00,2026-06-19 18:43:00,1.75778,2
user_001816,大样本周期_daily_0604,early_morning,8,8,1.0,8,2026-06-22 05:05:00,2026-06-30 05:12:00,2.197225,1
user_001816,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001816,大样本固定时段_early_morning_0404,early_morning,5,6,0.833333,5,2026-02-05 01:11:00,2026-06-16 00:12:00,1.493133,3
user_001817,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,1
user_001817,大样本负链路_0269_A,afternoon,5,5,1.0,5,2026-04-22 12:00:00,2026-06-12 12:00:00,1.791759,2
user_001817,大样本非周期_stale_periodic_0269,morning,5,5,1.0,5,2026-01-31 10:25:00,2026-02-28 10:10:00,1.791759,3
user_001817,查看理财产品,morning,4,5,0.8,4,2025-08-22 07:33:00,2026-05-29 07:40:00,1.28755,4
user_001818,大样本周期_weekly_0025,morning,8,8,1.0,8,2026-05-08 06:05:00,2026-06-26 06:12:00,2.197225,1
user_001818,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,2
user_001819,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,1
user_001819,大样本固定时段_evening_0899,evening,4,5,0.8,3,2026-04-29 18:23:00,2026-06-16 18:44:00,1.28755,2
user_001820,大样本周期_interval_0959,evening,8,8,1.0,8,2026-03-01 18:05:00,2026-06-28 18:12:00,2.197225,1
user_001820,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001820,大样本固定时段_evening_0759,evening,5,6,0.833333,5,2026-02-05 21:55:00,2026-06-16 18:20:00,1.493133,3
user_001821,大样本周期_monthly_0494,afternoon,6,6,1.0,6,2025-11-30 12:05:00,2026-05-30 12:10:00,1.94591,1
user_001821,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001821,大样本固定时段_afternoon_0294,afternoon,5,6,0.833333,5,2026-02-05 15:52:00,2026-06-16 12:51:00,1.493133,3
user_001822,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,1
user_001822,大样本固定时段_morning_0821,morning,5,6,0.833333,5,2026-02-08 09:49:00,2026-06-19 06:30:00,1.493133,2
user_001823,大样本周期_interval_0563,evening,8,8,1.0,8,2026-04-26 18:05:00,2026-06-28 18:12:00,2.197225,1
user_001823,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001823,大样本固定时段_evening_0363,evening,7,10,0.7,7,2025-10-08 18:37:00,2026-06-17 18:15:00,1.455609,3
user_001824,大样本负链路_0333_A,afternoon,5,5,1.0,5,2026-04-30 12:00:00,2026-06-20 12:00:00,1.791759,1
user_001824,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,2
user_001825,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,1
user_001825,大样本负链路_0313_A,afternoon,5,5,1.0,5,2026-04-23 12:00:00,2026-06-13 12:00:00,1.791759,2
user_001826,大样本周期_weekly_0137,morning,8,8,1.0,8,2026-05-08 06:05:00,2026-06-26 06:12:00,2.197225,1
user_001826,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001827,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,1
user_001827,大样本固定时段_evening_0883,evening,4,5,0.8,3,2026-04-30 18:18:00,2026-06-17 18:43:00,1.28755,2
user_001828,大样本非周期_stale_periodic_0579,morning,5,5,1.0,5,2026-01-31 10:20:00,2026-02-28 10:57:00,1.791759,1
user_001829,公共流程起点,morning,5,5,1.0,5,2026-05-26 10:00:00,2026-06-20 10:00:00,1.791759,1
user_001829,预约网点取号,early_morning,4,4,1.0,4,2025-07-17 04:27:00,2026-03-25 00:10:00,1.609438,2
user_001830,公共流程起点,morning,5,5,1.0,5,2026-05-28 10:00:00,2026-06-22 10:00:00,1.791759,1
user_001830,大样本非周期_short_burst_0136,morning,5,5,1.0,5,2026-06-05 10:04:00,2026-06-09 10:03:00,1.791759,2
user_001831,大样本非周期_random_intervals_0662,morning,5,5,1.0,5,2026-04-06 10:23:00,2026-06-27 10:21:00,1.791759,1
user_001832,公共流程起点,morning,5,5,1.0,5,2026-05-29 10:00:00,2026-06-23 10:00:00,1.791759,1
user_001833,大样本非周期_short_burst_0576,morning,5,5,1.0,5,2026-06-05 10:23:00,2026-06-09 10:29:00,1.791759,1
user_001834,大样本非周期_stale_periodic_0594,morning,5,5,1.0,5,2026-01-31 10:41:00,2026-02-28 10:23:00,1.791759,1
user_001836,大样本非周期_random_intervals_0162,morning,5,5,1.0,5,2026-04-06 10:07:00,2026-06-27 10:23:00,1.791759,1
user_001836,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001837,大样本周期_daily_0024,early_morning,9,9,1.0,9,2026-06-22 05:05:00,2026-06-30 05:13:00,2.302585,1
user_001837,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001837,大样本链路_0024_步骤2,morning,4,4,1.0,4,2026-04-06 08:30:00,2026-06-23 08:30:00,1.609438,3
user_001837,大样本链路_0024_步骤1,morning,4,4,1.0,4,2026-04-06 08:00:00,2026-06-23 08:00:00,1.609438,4
user_001837,大样本链路_0624_步骤2,morning,4,4,1.0,4,2026-03-31 08:30:00,2026-06-17 08:30:00,1.609438,5
user_001838,大样本周期_interval_0419,evening,8,8,1.0,8,2026-04-26 18:05:00,2026-06-28 18:12:00,2.197225,1
user_001838,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,2
user_001838,大样本固定时段_evening_0219,evening,7,10,0.7,7,2025-10-07 18:38:00,2026-06-16 18:56:00,1.455609,3
user_001839,公共流程起点,morning,5,5,1.0,5,2026-05-25 10:00:00,2026-06-19 10:00:00,1.791759,1
user_001839,大样本非周期_stale_periodic_0384,morning,5,5,1.0,5,2026-01-31 10:30:00,2026-02-28 10:51:00,1.791759,2
user_001840,大样本周期_weekly_0577,morning,8,8,1.0,8,2026-05-07 06:05:00,2026-06-25 06:12:00,2.197225,1
user_001840,公共流程起点,morning,5,5,1.0,5,2026-05-27 10:00:00,2026-06-21 10:00:00,1.791759,2
user_001840,大样本固定时段_morning_0377,morning,7,10,0.7,7,2025-10-09 06:05:00,2026-06-18 06:30:00,1.455609,3
